contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis Maasstraat,0200::SB79,,1296,1367,2,5,0,0,0,1263,111,0,0,0,0,0,0,1374,218,80,211,157,164,126,71,113,32,48,53,0,8,65,1,13,1,1,1,2,0,1,0,1,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Hofstad,0200::SB80,,1483,1047,1,8,0,0,1,958,97,0,0,0,0,0,0,1056,138,35,247,116,116,93,45,70,19,24,36,0,3,82,0,19,0,0,1,0,2,0,0,0,1,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dok Zuid,0200::SB81,,1183,1316,3,2,0,2,5,1195,123,0,0,0,2,0,0,1323,174,73,245,153,123,134,41,98,23,40,37,1,9,120,3,28,1,1,0,5,1,0,0,2,1,1,2
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis Het Blanke Schot,0200::SB82,,1766,1537,0,1,0,0,6,1315,217,0,0,0,0,0,0,1538,164,17,72,24,162,26,125,18,877,11,11,0,3,0,0,18,0,0,1,1,0,2,0,0,5,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kamp Nieuw Milligen gebouw 20,0200::SB83,,353,283,0,0,0,0,22,223,38,0,0,0,0,0,0,283,66,9,19,10,31,13,12,8,98,10,1,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brandweerkazerne Hoog Soeren,0200::SB84,,310,281,0,0,0,0,7,237,37,0,0,0,0,0,0,281,93,16,14,12,40,54,8,17,2,15,6,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Chr.Geref. Andreaskerk,0200::SB85,,1580,1194,3,2,0,0,3,1091,105,0,0,0,0,0,0,1199,296,67,94,60,165,152,107,88,79,23,24,0,3,16,0,18,0,0,0,1,0,0,0,0,1,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Dorpshuus,0200::SB86,,1146,1092,0,2,0,1,124,910,61,0,0,0,1,0,0,1095,327,52,132,93,131,107,31,82,9,43,54,3,0,1,1,19,0,0,1,3,0,1,0,1,1,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Zonnehuis,0200::SB87,,1247,1068,4,0,0,0,11,980,81,0,0,0,0,0,0,1072,207,61,133,66,154,121,58,88,87,26,38,1,5,2,0,16,1,0,0,2,1,0,0,1,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum De Vier Dorpen,0200::SB88,,1666,1060,3,2,1,0,49,913,102,0,0,1,0,0,0,1064,276,50,165,80,151,99,35,54,34,55,32,0,1,0,1,21,0,0,2,1,1,1,0,1,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zaal achter Gereformeerde Kerk,0200::SB89,,1052,872,0,2,0,0,7,775,92,0,0,0,0,0,0,874,221,24,95,48,162,81,45,38,86,20,21,0,3,1,1,20,1,0,0,3,0,1,0,0,0,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum De Hoge Weye,0200::SB90,,1028,1060,0,1,0,0,59,916,86,0,0,0,0,0,0,1061,290,48,120,60,146,113,42,67,75,30,29,0,11,2,0,19,0,0,0,2,0,2,0,2,1,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verenigingsgebouw De Brink,0200::SB91,,1215,1082,2,1,0,0,8,985,92,0,0,0,0,0,0,1085,302,57,117,85,201,103,28,59,19,29,37,0,6,1,0,27,0,0,1,5,0,0,2,2,0,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Tweede Stee,0200::SB92,,1341,1029,1,2,0,0,10,934,88,0,0,0,0,0,0,1032,232,59,152,77,155,125,16,85,7,49,44,0,4,0,0,19,0,0,1,2,0,0,0,0,1,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brandweerkazerne,0200::SB93,,1212,989,1,3,0,0,7,879,107,0,0,0,0,0,0,993,278,27,123,68,246,75,15,44,39,22,41,2,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Kristal,0200::SB94,,1612,1817,3,2,0,5,1,1668,158,0,0,0,5,0,0,1827,544,86,184,103,214,222,118,125,53,34,37,5,13,40,4,26,2,0,0,6,0,0,0,0,0,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Goos woning- en bedrijfsmakelaars,0200::SB95,,1520,855,0,1,0,0,1,763,94,0,2,0,2,0,0,858,174,53,95,61,107,133,48,69,30,18,31,1,1,8,2,16,0,0,0,3,0,0,0,0,2,0,3
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Groot Schuylenburg (Brasserie De Zon),0200::SB96,,685,516,0,2,0,0,2,470,46,0,0,0,0,0,0,518,121,37,30,28,60,74,40,56,17,26,4,0,3,4,2,8,0,0,0,2,0,3,0,0,0,0,1
