contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,StemNL
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum Vivaldi,0772::SB79,,1,623,4,1,0,0,1,572,55,0,0,0,0,0,0,628,86,32,96,100,97,60,14,35,1,17,50,0,4,19,0,8,0,1,1,2,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Cornelis Jetses,0772::SB80,,1,883,0,8,0,0,4,797,90,0,0,0,0,0,0,891,121,41,125,129,90,96,7,88,2,19,41,2,2,101,1,9,0,1,2,3,2,0,0,0,1
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Korenaar,0772::SB81,,1,898,1,12,0,1,5,819,88,0,0,0,1,0,0,912,88,45,158,147,87,87,19,79,7,29,44,1,3,86,0,15,0,0,0,2,0,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vitalis Brunswijck,0772::SB82,,1,1092,1,1,0,0,4,990,100,0,0,0,0,0,0,1094,151,52,182,160,107,139,21,101,1,37,63,0,5,49,0,15,0,0,1,4,2,1,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Archipel Landrijt,0772::SB83,,1,784,1,8,0,0,0,732,61,0,0,0,0,0,0,793,102,37,142,131,73,106,12,62,1,28,32,0,0,24,2,21,0,0,0,8,1,1,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Wethouder van Eupen,0772::SB84,,1,984,2,2,0,0,2,888,98,0,0,0,0,0,0,988,219,55,99,112,92,152,19,117,1,37,39,0,3,19,2,12,0,0,1,3,1,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis de Boemerang,0772::SB85,,1,868,1,6,0,0,3,870,2,0,0,0,0,0,0,875,158,45,106,99,102,111,21,82,4,20,41,0,2,53,1,13,0,0,1,6,1,1,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis de Boemerang,0772::SB86,,1,1058,2,7,4,0,3,979,89,0,0,0,4,0,0,1071,190,56,169,142,103,127,31,95,1,19,53,0,2,48,1,15,0,0,1,5,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum de Cabine,0772::SB87,,1,1134,3,4,0,0,2,1042,107,0,0,0,10,0,0,1151,142,49,187,157,120,129,40,108,1,39,59,0,4,62,1,22,0,1,0,10,1,0,1,0,1
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Louis Buelens,0772::SB88,,1,1237,0,0,3,0,0,1122,118,0,0,0,3,0,0,1240,253,83,197,143,145,166,20,114,5,26,43,0,3,12,1,19,0,0,0,2,0,4,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Driesprong,0772::SB89,,1,932,2,2,1,0,1,859,77,0,0,0,1,0,0,937,93,39,135,111,68,137,7,127,1,45,27,3,4,95,3,17,1,1,0,12,1,2,2,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vitalis Berckelhof,0772::SB90,,1,977,2,6,0,0,1,894,90,0,0,0,0,0,0,985,135,43,134,110,81,160,17,105,1,38,37,3,6,77,0,14,1,3,1,7,4,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Activiteitencentrum Orka,0772::SB91,,1,1048,2,3,0,0,3,988,64,0,2,0,2,0,0,1055,113,69,155,168,62,130,19,148,5,57,36,2,9,26,0,36,0,1,1,9,2,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Spilcentrum de Boog,0772::SB92,,1,1205,1,9,0,0,6,1099,110,0,0,0,0,0,0,1215,269,77,137,127,148,142,23,123,2,37,48,0,0,45,3,13,0,0,2,5,3,0,0,0,1
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vitalis Wilgenhof,0772::SB93,,1,1060,2,2,0,0,3,955,106,0,0,0,0,0,0,1064,201,72,56,83,99,230,7,196,1,50,37,5,1,1,1,13,0,0,1,6,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 'De Wilakkers',0772::SB94,,1,1023,4,1,0,0,76,950,2,0,0,0,0,0,0,1028,206,47,72,96,84,238,12,158,0,53,26,1,2,12,2,8,0,0,1,3,1,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Beppino Sarto,0772::SB95,,1,1052,5,13,0,0,4,969,97,0,0,0,0,0,0,1070,186,61,143,119,68,140,15,140,2,45,23,2,6,71,2,15,1,1,0,8,4,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum 't Akkertje,0772::SB96,,1,1043,1,4,0,0,3,966,79,0,0,0,0,0,0,1048,141,64,177,131,51,120,13,145,0,69,49,0,0,57,2,10,0,1,1,11,1,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Regenboog,0772::SB97,,1,1136,2,3,0,0,4,1039,103,0,0,0,0,0,0,1146,169,68,115,141,80,173,14,173,5,84,29,4,7,41,1,19,1,1,0,10,1,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Talisman,0772::SB98,,1,1411,0,4,0,0,5,1291,119,0,0,0,0,0,0,1415,273,108,94,128,91,289,14,254,0,78,18,2,3,27,2,10,2,0,2,10,1,4,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Parktheater,0772::SB99,,1,1032,0,1,0,2,6,938,91,0,0,0,2,0,0,1035,343,66,56,40,91,213,3,141,1,34,8,1,2,0,0,20,1,1,1,6,0,1,3,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum de Dommel,0772::SB100,,1,700,2,8,0,0,2,654,54,0,0,0,0,0,0,710,68,40,173,100,30,66,8,60,1,23,28,0,2,83,0,11,1,1,0,1,2,2,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw 't Slot,0772::SB101,,1,1074,0,1,0,0,2,983,90,0,0,0,0,0,0,1075,202,63,131,154,100,129,21,135,2,30,50,2,5,15,1,23,1,0,1,8,0,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw 't Slot,0772::SB102,,1,960,0,3,0,0,2,858,103,0,0,0,0,0,0,963,155,53,109,135,89,159,27,109,2,33,41,0,3,11,2,22,3,0,0,4,0,3,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Genderhof,0772::SB103,,1,888,2,1,0,0,6,813,72,0,0,0,0,0,0,891,163,46,111,132,98,145,17,72,0,27,44,0,3,3,2,19,1,0,0,5,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vitalis Vonderhof,0772::SB104,,1,838,7,7,0,0,3,777,72,0,0,0,0,0,0,852,186,58,64,68,38,155,2,152,4,58,14,0,3,9,0,19,0,1,1,5,0,0,1,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Summa College Welzijn,0772::SB105,,1,1086,3,3,7,0,2,995,102,0,0,0,7,0,0,1099,225,75,82,113,49,214,9,175,2,55,33,3,1,20,3,20,1,0,0,4,2,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis de Lievendaal,0772::SB106,,1,791,4,2,0,0,2,731,64,0,0,0,0,0,0,797,96,32,169,160,50,90,11,52,1,30,38,1,3,22,2,24,2,1,0,3,1,0,0,3,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vrijetijdsaccommodatie De Mortel,0772::SB107,,1,1108,3,2,0,0,0,1006,107,0,0,0,0,0,0,1113,228,39,187,146,106,125,21,110,2,37,66,2,8,5,1,20,0,0,0,5,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Boschuil,0772::SB108,,1,982,0,1,0,0,1,873,109,0,0,0,0,0,0,983,335,38,119,87,110,133,16,53,0,18,28,1,4,13,2,19,0,0,0,6,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vrijetijdsaccomodatie Blixems,0772::SB109,,1,877,5,1,0,0,0,790,93,0,0,0,0,0,0,883,269,36,87,53,126,157,16,47,1,22,28,0,2,14,4,13,1,0,0,1,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Vuurvlinder,0772::SB110,,1,1032,1,7,0,0,4,930,106,0,0,0,0,0,0,1040,334,47,114,85,94,178,5,51,3,33,35,4,7,12,0,24,0,0,0,5,0,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Trudo,0772::SB111,,1,1249,4,6,0,1,8,1150,102,0,0,0,1,0,0,1260,203,68,175,166,79,198,13,176,2,52,45,2,6,21,2,24,2,0,2,9,2,2,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Hangar,0772::SB112,,1,1270,4,2,0,0,1,1148,127,0,0,0,0,0,0,1276,348,64,153,125,119,195,20,111,1,29,52,0,2,13,0,23,0,1,1,10,1,0,1,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Grand Cafe de Zwarte Doos,0772::SB113,,661,1165,0,2,0,0,44,1044,77,0,0,2,0,0,0,1165,233,34,31,29,74,411,17,236,1,45,9,1,1,0,0,21,0,0,1,18,1,0,1,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau de Bibliotheek,0772::SB114,,1008,1401,4,4,0,0,18,1306,85,0,0,0,0,0,0,1409,324,83,78,81,58,355,11,226,1,84,35,4,4,6,1,34,2,0,1,8,3,0,1,0,1
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Jean Sibelius, Sibeliuslaan 101",0772::SB115,,1,887,3,5,0,1,4,829,61,0,0,1,0,0,0,894,119,35,120,151,71,138,12,99,2,35,43,1,2,31,1,15,1,0,0,10,0,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Bibliotheek MetaForum TU/e,0772::SB116,,1,1685,3,2,0,0,58,1547,85,0,0,0,0,0,0,1690,324,43,20,36,65,666,32,348,4,57,2,1,6,5,0,34,1,0,0,37,2,1,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Eindhovens Studenten Corps,0772::SB117,,1761,935,0,2,0,0,14,856,67,0,0,0,0,0,0,937,238,39,44,49,59,256,18,131,1,46,13,0,4,4,1,20,2,0,0,8,2,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau school Strijp Dorp Apeldoornstr 1 of,0772::SB118,,1280,613,1,2,0,1,2,546,67,0,0,1,0,0,0,615,79,23,119,77,31,94,12,80,1,37,14,1,5,28,2,6,0,0,1,3,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Strijp Dorp,0772::SB119,,1255,495,2,2,0,0,3,446,50,0,0,0,0,0,0,499,91,23,85,59,19,81,9,57,2,16,17,0,1,21,0,10,0,0,0,3,0,0,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Station NS Noordzijde,0772::SB120,,1,1469,2,6,0,0,55,1366,59,3,0,0,3,0,0,1480,247,61,57,106,68,440,17,283,1,75,7,1,2,41,2,32,1,0,1,16,7,3,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Eindhoven Airport,0772::SB121,,1,388,2,0,0,0,139,231,19,0,0,1,0,1,0,389,100,25,24,22,20,92,6,52,0,19,1,0,3,7,0,13,0,0,0,4,0,0,0,0,0
