contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Buurthuis de Boemerang,0772::SB85,,0,636,4,0,0,0,0,588,52,0,0,0,0,0,0,640,83,96,91,99,59,87,35,43,13,2,2,2,1,23
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Ontmoetingscentrum de Cabine,0772::SB87,,0,546,1,0,0,0,1,504,42,0,0,0,0,0,0,547,46,62,117,105,58,51,21,28,22,5,0,6,0,25
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Louis Buelens,0772::SB88,,0,674,1,0,0,0,0,594,81,0,0,0,0,0,0,675,80,68,95,111,80,90,42,36,32,2,2,12,0,24
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De Driesprong,0772::SB89,,0,444,1,1,0,0,0,403,43,0,0,0,0,0,0,446,48,26,76,95,45,58,37,22,17,4,2,4,2,8
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Vitalis Berckelhof,0772::SB90,,0,503,1,2,0,0,0,469,37,0,0,0,0,0,0,506,62,37,63,97,54,78,35,28,25,2,0,11,1,10
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Activiteitencentrum Orka,0772::SB91,,0,553,0,3,0,0,0,505,51,0,0,0,0,0,0,556,57,41,67,125,56,75,36,34,29,2,2,10,1,18
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Spilcentrum de Boog,0772::SB92,,0,666,1,2,0,0,0,600,69,0,0,0,0,0,0,669,161,90,77,76,51,97,31,48,13,1,1,3,1,16
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Vitalis Wilgenhof,0772::SB93,,0,733,1,2,0,0,0,665,71,0,0,0,0,0,0,736,97,114,42,118,78,126,79,35,32,0,1,4,2,5
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool 'De Wilakkers',0772::SB94,,0,568,0,2,0,0,0,521,49,0,0,0,0,0,0,570,72,52,51,84,62,116,72,19,28,1,0,7,1,3
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Beppino Sarto,0772::SB95,,0,522,7,2,0,0,0,480,51,0,0,0,0,0,0,531,75,48,57,101,65,73,44,13,32,0,0,6,2,6
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum 't Akkertje,0772::SB96,,0,566,1,1,0,0,0,500,68,0,0,0,0,0,0,568,47,40,89,131,61,63,56,37,32,0,0,4,1,5
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Contactcentrum D'n Tref,0772::SB97,,0,556,5,2,0,0,0,513,50,0,0,0,0,0,0,563,84,47,43,105,47,89,63,16,44,2,0,5,1,10
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De Talisman,0772::SB98,,0,838,1,1,3,0,0,769,68,0,0,3,0,0,0,837,109,75,58,121,113,162,106,17,53,0,0,5,2,17
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Parktheater,0772::SB99,,0,600,2,2,0,0,0,542,63,0,1,0,1,0,0,605,163,53,38,51,86,130,42,10,17,0,1,5,2,2
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum de Dommel,0772::SB100,,0,246,1,2,0,0,0,232,17,0,0,0,0,0,0,249,17,13,47,63,28,22,9,16,14,1,0,4,0,12
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkgebouw 't Slot,0772::SB101,,0,563,4,1,0,0,0,513,55,0,0,0,0,0,0,568,80,49,68,99,56,87,32,47,16,3,1,6,1,18
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkgebouw 't Slot,0772::SB102,,0,569,1,0,0,1,0,513,58,0,0,0,1,0,0,571,80,62,73,104,48,73,45,34,22,1,0,9,4,14
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Archipel Genderhof,0772::SB103,,0,596,1,6,0,0,0,540,63,0,0,0,0,0,0,603,75,80,58,98,64,77,45,51,15,4,0,15,1,13
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Vitalis Vonderhof,0772::SB104,,0,441,7,3,0,0,0,423,28,0,0,0,0,0,0,451,85,18,29,45,70,95,53,12,22,0,0,4,3,5
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Summa College Welzijn,0772::SB105,,0,549,0,1,0,0,0,491,59,0,0,0,0,0,0,550,71,29,30,82,92,111,77,13,30,1,1,7,0,5
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis de Lievendaal,0772::SB106,,0,482,0,2,0,0,0,431,55,0,2,0,2,0,0,486,45,40,93,112,48,53,23,32,15,2,1,5,1,12
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Onder de Wieken,0772::SB107,,0,526,0,2,0,0,1,471,56,0,0,0,0,0,0,528,94,49,90,83,37,60,30,34,22,1,1,6,2,17
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De Boschuil,0772::SB108,,0,607,2,0,0,0,0,526,83,0,0,0,0,0,0,609,163,82,68,66,55,91,20,32,11,1,0,10,4,4
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool de Vuurvlinder,0772::SB110,,0,452,0,1,0,0,0,390,63,0,0,0,0,0,0,453,88,55,59,46,45,84,26,15,21,2,0,3,0,8
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkgebouw Het Kraaiennest,0772::SB111,,0,642,4,2,0,0,1,589,58,0,0,0,0,0,0,648,99,43,67,117,83,104,50,27,28,2,2,7,2,11
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Hangar,0772::SB112,,0,568,4,2,0,0,0,501,73,0,0,0,0,0,0,574,120,50,65,72,44,108,39,46,9,2,0,5,0,8
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Stembus,0772::SB113,,0,370,8,1,0,1,0,362,16,0,0,1,0,0,0,378,62,30,10,36,58,92,42,3,20,1,0,7,3,6
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau de Bibliotheek,0772::SB114,,0,413,1,1,0,0,2,381,32,0,0,0,0,0,0,415,72,31,18,40,59,100,51,14,13,2,3,2,0,8
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Jean Sibelius,0772::SB115,,0,455,0,1,2,0,0,424,30,0,0,2,0,0,0,454,57,47,55,86,33,57,49,27,27,2,1,7,0,7
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Eindhovens Studenten Corps,0772::SB117,,1714,438,3,0,0,0,1,415,26,0,1,0,1,0,0,442,126,34,24,44,45,89,27,11,17,2,0,8,1,10
