contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,Democraten 66 (D66),PVV (Partij voor de Vrijheid),GROENLINKS,SP (Socialistische Partij),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Vrijzinnige Partij,Provincie@Inwonersbelangen,Libertarische Partij (LP),JEZUS LEEFT
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Gebouw Verl.Hoogravenseweg 150A,0344::SB110,3525 BL,1728,1059,3,1,0,0,3,959,102,0,1,0,1,0,0,1064,99,137,62,286,57,168,121,33,5,30,50,0,7,1,3
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Marcuscentrum, Wijnesteinlaan 2",0344::SB112,3525 AL,2405,730,6,2,0,0,0,645,93,0,0,0,0,0,0,738,65,108,39,172,49,80,129,31,6,11,36,0,2,2,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Nieuw Plettenburgh, O-Wulvenln 4 A",0344::SB113,3523 VR,2665,1438,9,3,0,0,0,1307,143,0,0,0,0,0,0,1450,145,162,122,334,108,222,170,44,4,34,76,1,10,3,3
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau School 'De Baanbreker', Eifel 20",0344::SB114,3524 HH,2461,781,1,1,0,0,0,696,87,0,0,0,0,0,0,783,73,106,40,133,29,151,125,35,2,14,62,0,11,0,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Gymzaal Lunetten, Goeree 4-6",0344::SB115,3524 ZZ,2588,1313,6,0,0,0,0,1200,119,0,0,0,0,0,0,1319,65,187,52,245,88,344,173,42,2,25,80,2,4,2,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Kinderboerderij, Koppeldijk 115",0344::SB116,3524 SK,1314,591,0,1,1,0,0,544,47,0,0,1,0,0,0,591,33,81,26,78,50,128,105,16,1,16,52,0,4,0,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Wooncentrum de Koppel, Hondsrug 477",0344::SB118,3524 BX,1381,785,3,0,0,5,0,746,47,0,0,0,5,0,0,793,58,112,36,171,37,144,111,36,5,9,58,1,4,2,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau 'De Musketon', Hondsrug 19",0344::SB119,3524 BP,1335,1189,9,3,0,0,0,1113,88,0,0,0,0,0,0,1201,82,164,63,252,63,268,155,37,7,20,68,1,6,1,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Zorgcentrum,  Beneluxlaan 926",0344::SB121,3526 KJ,1113,367,4,1,0,0,1,340,31,0,0,0,0,0,0,372,49,38,23,67,36,38,43,22,5,13,26,2,5,0,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau School, Marco Pololaan 523",0344::SB122,3526 GH,1649,350,2,2,0,0,0,295,59,0,0,0,0,0,0,354,24,48,17,72,25,42,73,33,4,1,9,0,1,1,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau School, Bontekoelaan 9",0344::SB123,3526 RA,1626,292,0,4,0,0,1,251,44,0,0,0,0,0,0,296,21,47,18,46,23,27,78,4,3,0,21,1,1,2,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau WSC. ZuidWest, Marco Pololaan71",0344::SB125,3526 GA,1842,621,3,3,0,0,0,536,91,0,0,0,0,0,0,627,38,90,33,182,25,69,75,49,5,7,38,1,5,4,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Hart v.Noord, Trumanlaan 60",0344::SB126,3527 BR,1751,413,9,8,0,2,0,375,53,0,0,2,0,0,0,428,25,82,17,97,24,46,56,38,1,3,18,2,2,0,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau School, Attleeplantsoen 39",0344::SB127,3527 BA,1857,345,3,4,0,0,1,269,82,0,0,0,0,0,0,352,12,64,19,98,18,24,76,10,1,2,19,0,1,0,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Zorgcentrum, Van Bijnkershoekln 250",0344::SB129,3527 XL,1456,650,1,5,0,2,0,608,50,0,0,0,2,0,0,658,78,88,58,143,53,68,71,25,7,24,29,1,3,0,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau De Keizershof, V.Vollenhovenln 451",0344::SB130,3527 XL,1492,599,13,0,0,0,0,568,43,0,0,1,0,0,1,611,92,75,44,123,48,66,67,30,7,6,33,1,0,4,3
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Zorgcentrum, Hof van Transwijk 4",0344::SB131,3526 XD,1332,545,6,2,0,2,0,523,34,0,2,0,4,0,0,557,46,64,73,80,65,55,81,16,5,30,26,0,3,0,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Gymzaal, Lingestraat 2 B",0344::SB132,3522 TM,2951,973,1,1,2,0,0,854,118,0,0,3,0,1,0,972,101,124,56,214,100,152,126,23,3,20,48,1,3,0,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau School, Maasplein 1 ing.hek Rijnln",0344::SB134,3522 BV,2592,1163,5,3,0,0,0,1048,124,0,1,0,1,0,0,1172,94,153,72,262,115,178,150,32,4,25,73,2,2,0,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau R.O.C., Vondellaan 174",0344::SB136,3521 GH,2209,1337,7,3,0,1,0,1240,109,0,1,0,2,0,0,1349,210,178,56,404,73,224,76,31,6,9,58,0,4,6,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Gertrudiskerk, Amaliadwarsstraat 2B",0344::SB137,3522 AR,1355,778,1,1,0,3,0,721,56,0,0,3,0,0,0,777,87,93,42,227,44,131,69,25,2,6,50,0,1,0,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Kindercluster, Akkrumerraklaan 111",0344::SB139,3544 TT,1896,1026,2,0,0,0,0,904,124,0,0,0,0,0,0,1028,210,108,61,282,68,121,60,20,9,23,52,0,10,1,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau OBS de Klimroos ,1e Oosterparkln 88",0344::SB140,3544 AK,2534,1233,2,1,0,1,0,1105,130,0,0,1,0,0,0,1235,197,150,88,280,150,103,140,33,4,20,54,2,8,3,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Stg. de Kersentuin, Atalantahof 11",0344::SB141,3544 VD,1877,796,4,1,0,1,1,700,99,0,0,1,0,0,0,800,115,75,53,171,87,109,81,43,4,9,43,0,5,0,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Bibliotheek Parkwijk, Kruidenln 1",0344::SB142,3541 BA,1710,571,0,2,0,3,0,448,122,0,0,3,0,0,0,570,57,57,37,148,68,35,67,42,13,15,26,1,3,1,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Sportcampus, Maartvlinder 11",0344::SB143,3544 DA,2274,799,1,3,0,1,0,698,106,0,0,0,1,0,0,804,166,89,37,219,59,99,53,16,10,7,32,1,7,3,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Wijkservicecentrum, Dorpsplein 1",0344::SB144,3451 BK,1722,1067,4,7,0,0,0,947,131,0,0,0,0,0,0,1078,244,91,165,190,109,52,76,27,7,50,44,1,9,2,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau St Bonifatiusschool, Brinkstraat 4",0344::SB145,3455 SK,335,212,0,0,0,0,2,177,33,0,0,0,0,0,0,212,52,18,43,45,14,13,14,3,1,4,4,0,1,0,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Fletiohal, A. Schweitzerlaan 10 A",0344::SB146,3451 EC,1342,733,1,1,0,0,0,671,64,0,0,0,0,0,0,735,161,68,106,123,90,39,54,20,6,25,25,0,11,3,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Bedrijfsruimte, Poortland 59",0344::SB147,3451 VA,1806,846,3,3,0,4,0,759,97,0,0,0,4,0,0,856,162,96,95,188,112,40,65,21,4,33,24,0,5,0,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau School/Bibliotheek,Musicallaan 100",0344::SB148,3543 BT,4086,1630,4,2,0,0,0,1356,280,0,0,0,0,0,0,1636,419,156,104,419,134,110,125,43,6,21,69,2,17,3,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Kerkestein, Past.Ohllaan 34 A",0344::SB149,3451 CC,1738,775,0,2,0,0,0,707,70,0,0,0,0,0,0,777,159,65,114,99,91,54,74,39,2,21,45,1,8,1,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Sportcentrum Oudenrijn, Europawg 48",0344::SB150,3451 HG,1765,861,1,2,0,2,0,726,140,0,0,0,2,0,0,866,253,59,84,188,108,34,48,20,8,24,24,2,3,5,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau NH Verenigingsgebouw, Zandweg 148",0344::SB151,3454 HA,1370,700,1,1,0,0,0,615,87,0,0,0,0,0,0,702,140,58,111,116,91,50,44,26,10,23,17,0,8,1,5
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Cul.centr. De Schalm, Oranjelaan 10",0344::SB152,3454 BT,1982,1160,4,1,0,0,0,1022,143,0,0,0,0,0,0,1165,276,86,181,229,126,58,68,42,18,37,30,0,8,0,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Gymzaal, Mereveldlaan 3",0344::SB153,3454 CG,1257,523,0,0,0,0,0,471,52,0,0,0,0,0,0,523,118,47,99,81,50,23,39,18,5,18,22,0,3,0,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Huize Nijevelt, Touwslagerslaan 1",0344::SB154,3454 GV,1485,698,1,2,8,0,0,631,78,0,0,0,8,0,0,709,135,56,145,98,81,27,54,14,10,32,37,3,4,0,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Activiteitencentrum, Bovenpolder 80",0344::SB155,3453 NP,2070,753,1,2,0,0,0,665,91,0,0,0,0,0,0,756,190,69,91,115,102,26,61,17,7,33,29,3,7,3,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau School, St.-Pietersberg 12 C",0344::SB156,3453 PH,3387,1018,2,2,0,0,1,959,62,0,0,0,0,0,0,1022,249,81,74,212,165,31,97,24,5,28,40,1,6,1,4
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Gymzaal, Ten Veldestraat 94",0344::SB158,3454 EN,1221,638,3,0,0,0,0,572,69,0,0,0,0,0,0,641,135,49,75,103,92,29,78,25,8,12,20,1,8,1,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Paviljoen, Nedereindseweg 501W",0344::SB159,3546 PM,189,87,0,0,0,0,0,78,9,0,0,0,0,0,0,87,34,0,20,10,4,1,1,2,0,5,6,0,4,0,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau UW bedrijven, Niels Bohrweg 121",0344::SB160,3542 CA,125,144,0,1,0,0,0,134,11,0,0,0,0,0,0,145,27,15,6,8,25,8,40,2,0,4,8,0,0,1,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Gymzaal, Kweektuinlaan 11",0344::SB161,3452 SR,1929,681,4,1,0,0,0,555,130,0,0,1,0,1,0,685,200,50,50,169,55,31,39,25,2,16,32,0,7,5,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Sportzaal, Keerderberg 21",0344::SB163,3453 RD,1456,710,3,5,0,0,0,607,111,0,0,0,0,0,0,718,157,69,72,146,112,26,55,16,9,10,27,3,1,3,4
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Kindercluster, Teunisbloemlaan 50",0344::SB164,3452 CB,3357,1505,6,3,0,1,0,1289,227,0,0,0,2,0,0,1516,382,106,121,413,138,73,103,40,6,27,75,4,12,2,3
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Activiteitencentr., Operetteln. 629",0344::SB166,3543 BR,2017,806,0,3,0,0,1,726,82,0,0,0,0,0,0,809,191,83,63,177,93,55,69,15,2,22,20,4,8,1,3
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau 't Zand, Pauwoogvlinder 12-24",0344::SB167,3544 DB,1219,698,2,0,0,2,2,612,88,0,0,0,2,0,0,702,156,77,48,186,44,72,41,16,2,11,28,0,2,6,9
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Zorgcentrum, Kandinskystraat 40",0344::SB168,3544 NW,1408,509,1,4,0,0,0,461,53,0,0,0,0,0,0,514,123,47,49,113,56,32,34,17,8,8,13,2,2,4,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Cultuurcampus, Burchtpoort 16",0344::SB169,3452 MD,2912,1254,2,3,0,2,0,1083,178,0,0,0,2,0,0,1261,315,118,113,317,103,67,83,32,10,34,49,0,10,1,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau W.C. van Unnikgebouw,Heidelbergln 2",0344::SB171,3584 CS,903,1646,10,4,0,0,2,1602,56,0,0,0,0,0,0,1660,136,193,80,531,14,384,109,52,4,0,128,3,7,3,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Kantoor MAX, Europaplein 360",0344::SB172,3526 WH,1064,601,3,0,0,0,0,581,23,0,0,0,0,0,0,604,61,87,14,199,16,108,38,18,3,0,49,1,3,3,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau De Paperclip, Parkzichtlaan 203",0344::SB179,3451 GX,1379,517,1,0,0,0,0,440,78,0,0,0,0,0,0,518,138,38,32,140,41,44,32,18,1,10,19,1,3,0,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau School, Heycopplein 1",0344::SB182,3521 EX,2301,1345,2,5,0,0,0,1157,195,0,0,0,0,0,0,1352,221,200,47,463,25,207,82,29,5,9,47,3,2,4,1
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Centraal Station, Centrale Hal",0344::SB183,3511 CE,0,1922,13,6,0,1,4,1827,109,0,0,1,0,0,0,1940,240,251,81,575,37,367,145,66,4,6,132,4,9,3,2
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Stadskantoor, Stadsplateau 1",0344::SB184,3521 AZ,198,1068,6,2,0,2,4,996,80,0,2,0,4,0,0,1080,128,116,46,344,25,212,83,33,4,6,60,3,5,3,0
,Utrecht,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau De Hoogstraat Revalidatie,0344::SB185,3563 AZ,101,84,0,0,0,0,0,78,6,0,0,0,0,0,0,84,7,8,7,21,7,8,13,3,0,2,8,0,0,0,0
