_id,Gemeente,CBS gemeentecode,Stembureau of Afgiftepunt,Nummer stembureau of afgiftepunt,Naam stembureau of afgiftepunt,Gebruikersdoel het gebouw,Website locatie,Wijknaam,CBS wijknummer,Buurtnaam,CBS buurtnummer,BAG referentienummer,Straatnaam,Huisnummer,Huisletter,Huisnummertoevoeging,Postcode,Plaats,Extra adresaanduiding,X,Y,Longitude,Latitude,Openingstijden 10-03-2021,Openingstijden 11-03-2021,Openingstijden 12-03-2021,Openingstijden 13-03-2021,Openingstijden 14-03-2021,Openingstijden 15-03-2021,Openingstijden 16-03-2021,Openingstijden 17-03-2021,Mindervaliden toegankelijk,Akoestiek,Auditieve hulpmiddelen,Visuele hulpmiddelen,Mindervalide toilet aanwezig,Kieskring ID,Hoofdstembureau,Tellocatie,Contactgegevens,Beschikbaarheid,Verkiezingen,ID,UUID
33044,Rotterdam,GM0599,Stembureau,197,Publiekslocatie Hillegersberg-Schiebroek,industriefunctie,,,,,,599200100003014,Argonautenweg,23.0,,,3054RP,Rotterdam,,93325.3514978981,441727.061632368,4.4898719,51.9605475,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,d0102549521f4535b5b3819ab2fb9d5e
33045,Rotterdam,GM0599,Stembureau,202,Huis van de Wijk Westervolkshuis,bijeenkomstfunctie,,,,,,599200000459995,Spartastraat,1.0,,,3027ER,Rotterdam,,89541.3948897597,437217.153413241,4.4356836,51.9195831,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,b5dec7b956c743f4bc80897a4c27ab90
33046,Rotterdam,GM0599,Stembureau,205,Gymzaal Marcel Duchampplein,onderwijsfunctie,,,,,,599200001009895,Marcel Duchampplein,801.0,,,3059RD,Rotterdam,,100061.456018171,443439.764766187,4.5875945,51.9766472,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,6db518fd8dae440b8a84489d9748a909
33047,Rotterdam,GM0599,Stembureau,206,Leeszaal Rotterdam West,industriefunctie,,,,,,599200000809697,Rijnhoutplein,3.0,,,3014TZ,Rotterdam,,91653.5251269486,436828.782788719,4.4664536,51.9163372,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,d4a3ba8f43e94712be96ad89dab1eb2e
33048,Rotterdam,GM0599,Stembureau,209,Sporthal Kralingen,bijeenkomstfunctie,,,,,,599200000452699,Slaak,15.0,,,3061CR,Rotterdam,,93916.5568025499,437846.437994246,4.4991625,51.9257363,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,bcfe95f52e0a42b79ae8d3d1279bf69c
33049,Rotterdam,GM0599,Stembureau,219,Apostolisch Genootschap,bijeenkomstfunctie,,,,,,599200000283396,'s-Gravenweg,451.0,,,3065SC,Rotterdam,,96851.2226029717,437339.327475747,4.5419083,51.9214932,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,4e7cca304d584fde9baa4389ce5aba5e
33050,Rotterdam,GM0599,Stembureau,248,Hogeschool Rotterdam,onderwijsfunctie,,,,,,599200000229348,Burgemeester s'Jacobplein,1.0,,,3015CA,Rotterdam,,91647.2250848807,436366.232802261,4.4664472,51.9121794,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,96919c0cfd744cb0a95a0ad6e894ac95
33051,Rotterdam,GM0599,Stembureau,249,Zadkine Noord,onderwijsfunctie,,,,,,599200000200706,Benthemplein,15.0,,,3032CC,Rotterdam,,92348.9068542355,438175.686490801,4.4763145,51.928521,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,7d93fe99380e425fbcdb6d3b83d28b5c
33052,Rotterdam,GM0599,Stembureau,301,De Magneet,bijeenkomstfunctie,,,,,,599200000240401,Cranendonckweg,40.0,,,3077LA,Rotterdam,,97473.9042621401,434977.004927634,4.551354,51.9003266,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,f2987950f1c1414788ac292135df5f86
33053,Rotterdam,GM0599,Stembureau,302,Speeltuin Varkenoord,bijeenkomstfunctie,,,,,,599200000821605,Van Lieshoutstraat,20.0,,,3078WP,Rotterdam,,96543.2387274535,434098.088271559,4.5379821,51.8923304,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,a7841a781fd442dcac71c204d553d59b
33054,Rotterdam,GM0599,Stembureau,304,Gymzaal Max Havelaarweg,sportfunctie,,,,,,599200000356238,Max Havelaarweg,55.0,,,3193VA,Hoogvliet Rotterdam,,83279.6064871675,431490.965203498,4.345867,51.8673494,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,b5e07b6890bf45c2b863337dce5aff72
33055,Rotterdam,GM0599,Stembureau,306,Huis van de Wijk 't Steiger Katendrecht,bijeenkomstfunctie,,,,,,599200000271448,Fruitlaan,8.0,,,3072WK,Rotterdam,,92570.803569383,435047.64823976,4.4801078,51.9004332,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,c2fa9900d0b64cb9a6679bf700b6d99e
33056,Rotterdam,GM0599,Stembureau,311,Sportvereniging Atomium '61,bijeenkomstfunctie,,,,,,599200000900715,Sparrendaal,91.0,,,3075ZK,Rotterdam,,95262.3584909926,433131.646961155,4.5195439,51.8835086,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,111133aa9ec34b98823e930a722aaa39
33057,Rotterdam,GM0599,Stembureau,314,Jeugdcentrum C.J.V. Feijenoord,bijeenkomstfunctie,,,,,,599200000379574,Nassauhaven,297.0,,,3071JJ,Rotterdam,,94357.9564197609,436220.560071024,4.5058655,51.9111722,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,9e15f832e99a4f6fb74102b493f39dcd
33058,Rotterdam,GM0599,Stembureau,315,Sporthal De Enk,bijeenkomstfunctie,,,,,,599200000263862,Enk,134.0,,,3075VC,Rotterdam,,94787.8593660948,433057.843922051,4.5126657,51.8827942,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,df5022c831a04fa3a75dd8c994ae66b1
33059,Rotterdam,GM0599,Stembureau,316,Gymzaal basisschool De Nieuwe Haven,onderwijsfunctie,,,,,,599200000414430,Prins Hendriklaan,22.0,,,3071LE,Rotterdam,,93336.3573927977,436217.641277476,4.4910204,51.9110337,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,2c684bd1852244469b4324fbffa4f447
33060,Rotterdam,GM0599,Stembureau,321,Sportspeeltuin Hillesluis,bijeenkomstfunctie,,,,,,599200000821604,Vlasakkerstraat,12.0,,,3074WX,Rotterdam,,95134.5565512605,434133.402157537,4.5175138,51.8924981,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,7b5a40553860459d878686682540e00c
33061,Rotterdam,GM0599,Stembureau,323,Huiskamer Riederkwartier,bijeenkomstfunctie,,,,,,599200000468720,Stichtseplein,2.0,A,,3074TN,Rotterdam,,94816.5704686965,434206.25496783,4.5128820754631,51.893118578381,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,fc374b4cf3f24473aa604529f33bc2cb
33062,Rotterdam,GM0599,Stembureau,325,Open Hofkerk,bijeenkomstfunctie,,,,,,599200100000150,Middelharnisstraat,153.0,A,,3086GJ,Rotterdam,,91916.500040064,431932.057034891,4.4711723,51.8723585,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,d8e353089b5c40c7b8111e707ba60a4a
33063,Rotterdam,GM0599,Stembureau,326,Koningskerk,bijeenkomstfunctie,,,,,,599200000468885,Stieltjesstraat,30.0,,,3071JX,Rotterdam,,93766.7577434683,436220.20853816,4.4972744,51.9111043,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,4a85c508c6fd4965af0a252ab6bf4bd1
33064,Rotterdam,GM0599,Stembureau,329,Gymzaal Herkingenstraat,sportfunctie,,,,,,599200000299929,Herkingenstraat,84.0,,,3086BJ,Rotterdam,,91884.5079357206,432416.639624945,4.4706191,51.87671,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,a56089738b574bf699bb5cfa0e1abcd6
33065,Rotterdam,GM0599,Stembureau,330,Bethelkerk,bijeenkomstfunctie,,,,,,599200000349035,Langenhorst,104.0,,,3085HR,Rotterdam,,93541.1462464496,431921.308511439,4.4947628,51.8724435,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,5decaee995a144dea10127175c570261
33066,Rotterdam,GM0599,Stembureau,332,Gymzaal Krabbendijkestraat,sportfunctie,,,,,,599200000340182,Krabbendijkestraat,238.0,,,3086LW,Rotterdam,,91589.3098741462,432015.167734193,4.4664065,51.8730683,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,6baa4761d5eb49d5ae13ef905c71ae63
33067,Rotterdam,GM0599,Stembureau,337,Huis van de Wijk 't Klooster,bijeenkomstfunctie,,,,,,599200000188346,Afrikaanderplein,7.0,,,3072EA,Rotterdam,,94116.6070059652,435087.245772338,4.5025587,51.9009603,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,e85abd2133a74f7e99861cf56eecad55
33068,Rotterdam,GM0599,Stembureau,338,Gymzaal Herenoord,sportfunctie,,,,,,599200000299656,Herenoord,6.0,,,3079JJ,Rotterdam,,97584.7028286489,432588.242095581,4.5533618,51.878869,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,542d431c95604f058301393bbed42d2c
33069,Rotterdam,GM0599,Stembureau,341,Gymzaal Drakenstein,sportfunctie,,,,,,599200000256211,Drakenstein,22.0,,,3085NN,Rotterdam,,93005.3530908118,432285.603530015,4.486918,51.8756582,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,494d45ffa8ef48f9b6a1bb6df2e3d456
33070,Rotterdam,GM0599,Stembureau,345,Gymzaal Hijkerveld,sportfunctie,,,,,,599200000311638,Hijkerveld,9.0,,,3085PA,Rotterdam,,92743.2542096616,431787.442806536,4.4832022,51.8711518,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,5324b01f16a243f4973851e07f27f9fb
33071,Rotterdam,GM0599,Stembureau,349,Maranathakerk,bijeenkomstfunctie,,,,,,599200000534005,Zuidpolderstraat,47.0,,,3074XT,Rotterdam,,94466.7089459191,434407.11901055,4.5077647,51.8948859,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,ecfff220d31f43c886ea29bb99bbe52c
33072,Rotterdam,GM0599,Stembureau,353,Sporthal Boomgaardshoek,bijeenkomstfunctie,,,,,,599200000189113,Akkerwinde,1.0,,,3191RA,Hoogvliet Rotterdam,,85332.3565502509,430566.208328272,4.3758539,51.8592989,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,29905c5647c143a0a665fa892df7875d
33073,Rotterdam,GM0599,Stembureau,354,Huis van de Wijk Irene,bijeenkomstfunctie,,,,,,599200000398709,Oudelandstraat,75.0,,,3073LJ,Rotterdam,,94141.658725481,433901.927855595,4.5031321,51.8903101,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,985140edc437459eae6f0889610340c7
33074,Rotterdam,GM0599,Stembureau,357,IJsselburgh,bijeenkomstfunctie,,,,,,599200001003604,Schinnenbaan,130.0,,,3077JJ,Rotterdam,,98627.0526247418,434287.763902542,4.5682203,51.89425,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,0e62ddf2b9c74d08b0071574d774247f
33075,Rotterdam,GM0599,Stembureau,359,Nova Cultura,bijeenkomstfunctie,,,,,,599200000309254,Horsweg,10.0,,,3192ED,Hoogvliet Rotterdam,,83996.3252455458,429978.660096374,4.3565829,51.8538499,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,d6d8fed4a0024da595b651b253a3b89e
33076,Rotterdam,GM0599,Stembureau,360,Stichting De Wereld op Zuid,onderwijsfunctie,,,,,,599200000996708,Schere,39.0,,,3085DT,Rotterdam,,93280.2051219079,432279.047548403,4.4909101,51.8756298,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,4cd7ce13dd7e47578cfd78a126e0b32f
33077,Rotterdam,GM0599,Stembureau,363,Gymzaal Jan Ligthartstraat,sportfunctie,,,,,,599200000316677,Jan Ligthartstraat,6.0,,,3083AM,Rotterdam,,93780.405986596,433430.802333256,4.4979686,51.8860363,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,4c7887ae8b4d4b5f8b9d28692ac76aa2
33078,Rotterdam,GM0599,Stembureau,364,Huis van de Wijk De Focus,winkelfunctie,,,,,,599200000397735,Oude Watering,324.0,,,3077RE,Rotterdam,,98485.7081535324,434045.520540832,4.5662068,51.8920585,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,a78658075968462b92325f30fe0e1c12
33079,Rotterdam,GM0599,Stembureau,366,Gymzaal Steven Stemerdingschool,sportfunctie,,,,,,599200000343666,Kruisvoorde,15.0,,,3085TG,Rotterdam,,93229.9765525282,431864.664335157,4.490255,51.8719,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,1e13d2bf04ed4437b7e9d6bc8cf46d88
33080,Rotterdam,GM0599,Stembureau,367,Gymzaal Basisschool de Wissel,sportfunctie,,,,,,599200000462062,Spoorweghaven,172.0,,,3071ZG,Rotterdam,,94274.4385711287,435509.38749669,4.5047773,51.9047715,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,d1a0c84caab3401bb2c2ea7216137be6
33081,Rotterdam,GM0599,Stembureau,373,Huis van de Wijk de Zevensprong,bijeenkomstfunctie,,,,,,599200000720524,Mosoelstraat,20.0,,,3193EL,Hoogvliet Rotterdam,,83701.3908265007,431837.647784386,4.3519184214957995,51.87051921221,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,002b3035415e4860a043ed62fd6422d2
33082,Rotterdam,GM0599,Stembureau,378,Huis van de Wijk Millinxparkhuis,bijeenkomstfunctie,,,,,,599200000795131,Millinxstraat,69.0,,,3081PE,Rotterdam,,93428.65874951,434134.496521108,4.4927342,51.8923219,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,6e2e8ff8d66d4888acf1f63090162aeb
33083,Rotterdam,GM0599,Stembureau,380,Gymzaal Zwartewaalstraat,bijeenkomstfunctie,,,,,,599200100017035,Zwartewaalstraat,40.0,,,3081HZ,Rotterdam,,93107.6008763989,434277.685798314,4.4880449,51.8935732,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,a105a12f7e4e4beeaf264ab713642a00
33084,Rotterdam,GM0599,Stembureau,382,Huis van de Wijk Oud-Charlois,bijeenkomstfunctie,,,,,,599200000237892,Clemensstraat,111.0,,,3082CE,Rotterdam,,91672.9554458809,434312.260360786,4.4671989,51.8937226,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,d5f2e124a24a4ce4b0e98075a670e026
33085,Rotterdam,GM0599,Stembureau,383,Senioren Vereniging Zalmplaat,onderwijsfunctie,,,,,,599200100023185,Gebbeweg,14.0,,,3192GE,Hoogvliet Rotterdam,,84564.75468364,429696.399763705,4.36489,51.8513853,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,6429f4772f5c46a2bef38f4088348db4
33086,Rotterdam,GM0599,Stembureau,386,Islemunda,bijeenkomstfunctie,,,,,,599200100005815,Herenwaard,17.0,,,3078AK,Rotterdam,,97252.398521722,433623.996243352,4.5483627,51.8881435,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,5fe1fc4e5db146edb162e8b81fc20123
33087,Rotterdam,GM0599,Stembureau,387,Huis van de Wijk Lombardijen,bijeenkomstfunctie,,,,,,599200000368395,Menanderstraat,89.0,,,3076AG,Rotterdam,,95728.6387505696,432431.641959901,4.5264360153442,51.877267143377,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,59d6932999b44b309c5f18de0a3976e5
33088,Rotterdam,GM0599,Stembureau,389,Gymzaal Basisschool De Klaver,onderwijsfunctie,,,,,,599200000327447,Katendrechtse Lagedijk,186.0,,K001,3081ZD,Rotterdam,,92669.4328668659,434100.606566776,4.4817120988113,51.891932840821,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,5b7c59c777c3431d81dedc340e2406e3
33089,Rotterdam,GM0599,Stembureau,391,Nancy Zeelenberg,"bijeenkomstfunctie, gezondheidszorgfunctie",,,,,,599200100017119,Bevelandsestraat,30.0,,,3083NA,Rotterdam,,92715.6600498957,433602.822844735,4.4824735601189,51.88746424385,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,4658f115e5f1498196ef551bff39163a
33090,Rotterdam,GM0599,Stembureau,393,Gymzaal Cromme Meth,sportfunctie,,,,,,599200000240618,Cromme Meth,60.0,,,3191TG,Hoogvliet Rotterdam,,84371.9566391059,430963.963604535,4.3618327,51.8627527,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,397dc9ad80084d97aaf795d7944ed49e
33091,Rotterdam,GM0599,Stembureau,394,Gymzaal Carnissedreef,sportfunctie,,,,,,599200000235003,Carnissedreef,6.0,,,3084NN,Rotterdam,,92491.9981885477,433325.992060714,4.4792753,51.8849512,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,,Leesloep,,13,Rotterdam,,"verkiezingen@rotterdam.nl, telefoon: 14010",https://www.rotterdam.nl/wonen-leven/verkiezingen/,,NLODSGM0599stembureaus20210317008,f112805128c543fcad8ca33cf5c4368e
