contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 3,0361::SB83,,0,411,1,1,0,1,,,,,1,0,,,412,93,27,78,45,9,37,51,11,26,13,2,2,2,0,9,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 4,0361::SB84,,0,1178,2,3,0,2,,,,,2,0,,,1181,298,89,193,114,34,101,174,16,60,40,3,3,5,0,27,1,8,0,0,0,0,1,6,1,0,0,1,0,0,1,2,0,0,0
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 5,0361::SB85,,0,717,4,1,0,3,,,,,3,0,,,719,190,65,115,61,18,69,98,16,34,21,1,0,2,1,9,0,5,1,0,0,2,1,4,0,2,0,0,1,0,1,0,0,0,0
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 6,0361::SB86,,0,792,3,2,0,1,,,,,1,0,,,796,181,52,153,75,30,59,104,21,40,27,3,1,5,2,19,5,4,0,0,0,0,0,4,0,6,0,0,0,0,1,0,0,0,0
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel Bijzonder stembureau (1),0361::SB301,,0,72,0,0,0,0,1,65,6,0,0,0,0,0,72,11,7,10,10,1,3,9,5,5,0,1,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel Bijzonder stembureau (2),0361::SB302,,0,7,0,0,0,0,1,6,0,0,0,0,0,0,7,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Doopsgezinde Gemeente (maa),0361::SB101,1811 LM,0,347,0,0,0,1,1,327,18,0,1,0,0,0,346,84,23,21,63,31,20,39,14,24,5,1,0,4,3,4,0,6,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkboerderij Alkmaar (maa),0361::SB102,1813 AA,0,548,0,2,0,0,1,506,43,0,0,0,0,0,550,100,54,41,89,38,47,59,8,32,7,1,19,19,4,12,2,8,0,0,0,0,2,2,0,0,1,2,0,0,1,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Vrijheidskerk (maa),0361::SB103,1816 GD,0,516,1,2,1,0,3,480,35,0,1,0,0,0,518,116,23,63,109,22,34,62,13,18,7,2,6,10,1,18,2,5,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gasfabriek (maa),0361::SB104,1817 BA,0,177,1,0,0,1,1,165,11,0,1,0,0,0,177,35,15,11,31,19,14,22,2,7,1,1,0,4,0,3,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Vroonermeer (maa),0361::SB105,1822 RP,0,265,0,1,0,0,1,243,22,0,0,0,0,0,266,59,41,21,35,11,19,32,5,11,3,4,1,11,0,6,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum De Oever (maa),0361::SB106,1823 EV,0,552,0,1,0,2,203,300,48,0,2,0,0,0,551,115,58,61,85,21,42,81,15,25,6,0,4,15,1,7,2,10,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Rietschoot (maa),0361::SB107,1831 CR,0,270,0,2,0,0,0,253,19,0,0,0,0,0,272,40,24,21,27,20,32,42,4,16,2,2,0,5,0,14,2,10,0,0,0,0,2,0,0,0,0,1,5,0,1,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Woeste Hoeve (maa),0361::SB108,1842 GT,0,70,0,0,0,1,0,67,4,0,0,1,0,0,71,22,8,5,13,3,0,7,2,3,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dorpshuis Onder de Boom (maa),0361::SB109,1484 EC,0,262,1,0,0,2,0,238,23,0,2,0,0,0,261,59,15,50,42,8,15,22,0,15,5,0,0,3,0,9,0,8,0,1,0,0,0,9,0,0,0,0,1,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Daalmeer,0361::SB110,1827 LB,0,628,2,4,0,1,0,574,61,0,0,1,0,0,635,131,62,50,98,35,66,75,10,33,9,3,3,21,3,13,1,6,0,0,0,0,0,4,1,1,0,1,0,0,2,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Doopsgezinde Gemeente (din),0361::SB201,1811 LM,0,318,0,0,0,2,0,290,30,0,0,2,0,0,320,63,27,29,62,20,22,19,11,26,4,0,1,10,2,9,2,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkboerderij Alkmaar (din),0361::SB202,1813 AA,0,467,1,1,0,0,0,423,46,0,0,0,0,0,469,83,50,28,66,31,43,42,6,26,2,0,26,27,4,18,2,4,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Vrijheidskerk (din),0361::SB203,1816 GD,0,447,0,1,0,0,0,411,37,0,0,0,0,0,448,87,35,47,83,24,43,36,8,31,4,0,10,14,0,8,0,7,0,2,1,1,0,3,1,0,1,0,0,0,0,0,1,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gasfabriek (din),0361::SB204,1817 BA,0,145,1,0,0,0,0,132,14,0,0,0,0,0,146,31,15,6,28,10,12,7,3,14,1,0,0,1,0,7,0,4,0,2,0,0,0,0,1,0,0,0,1,0,0,2,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Vroonermeer  (din),0361::SB205,1822 RP,0,242,0,0,0,1,0,220,23,0,0,1,0,0,243,58,18,24,46,15,12,17,7,13,5,1,2,12,2,4,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum De Oever  (din),0361::SB206,1823 EV,0,481,1,3,0,0,0,440,45,0,0,0,0,0,485,94,59,49,76,21,41,36,8,31,8,0,9,20,1,12,1,10,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Rietschoot  (din),0361::SB207,1831 CR,0,271,0,0,0,0,4,252,15,0,0,0,0,0,271,57,33,14,47,15,32,20,4,15,8,1,0,4,2,11,0,1,0,1,0,0,2,0,0,0,1,0,3,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Woeste Hoeve  (din),0361::SB208,1842 GT,0,56,0,0,0,0,0,48,8,0,0,0,0,0,56,15,3,3,9,4,6,6,0,3,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dorpshuis Onder de Boom  (din),0361::SB209,1484 EC,0,235,0,0,0,0,0,219,16,0,0,0,0,0,235,64,25,33,29,9,13,17,8,13,3,0,0,3,0,10,0,2,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Daalmeer,0361::SB210,1827 LB,0,534,1,1,0,1,0,482,53,0,1,0,0,0,535,124,72,35,69,27,60,51,13,30,5,0,1,17,5,12,3,5,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 7,0361::SB87,,0,393,0,1,0,1,,,,,0,1,,,395,73,36,47,58,13,41,50,13,19,11,1,5,3,1,11,1,6,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 8,0361::SB88,,0,507,0,0,0,0,,,,,0,0,,,507,100,42,84,71,15,41,67,11,24,15,1,4,6,0,6,1,10,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 9,0361::SB89,,0,112,2,1,0,1,,,,,0,1,,,116,25,12,11,11,5,4,7,7,8,3,2,6,3,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
