contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Monster Ontmoetingscentrum de Haven MA,1783::SB111,2681 LB,0,528,0,2,0,0,2,487,41,0,0,0,0,0,530,130,79,86,55,13,26,11,40,17,3,22,0,13,0,24,2,4,0,0,0,0,1,0,0,0,0,0,2,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Monster Ontmoetingscentrum de Haven DI,1783::SB112,2681 LB,0,560,0,2,0,0,3,493,66,0,0,0,0,0,562,172,90,79,46,11,18,13,28,9,6,23,0,33,1,16,4,6,0,1,0,0,1,3,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ter Heijde Dorpshuis Het Vrondel MA,1783::SB113,2684 XE,0,178,0,0,0,0,0,159,19,0,0,0,0,0,178,36,29,22,21,4,15,10,9,8,2,9,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ter Heijde Dorpshuis Het Vrondel DI,1783::SB114,2684 XE,0,175,0,0,0,0,0,157,18,0,0,0,0,0,175,37,47,17,12,3,11,5,10,6,1,4,0,9,0,9,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Poeldijk Vrienden Partycentrum MA,1783::SB115,2685 EK,0,333,0,0,0,0,0,305,28,0,0,0,0,0,333,106,60,55,36,5,8,7,8,6,5,2,1,10,2,13,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Poeldijk Vrienden Partycentrum DI,1783::SB116,2685 EK,0,325,0,1,0,0,2,307,17,0,0,0,0,0,326,88,41,56,46,2,13,10,6,6,3,8,1,15,0,14,3,6,0,1,0,0,2,2,1,0,0,0,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wateringen voormalig Gemeentekantoor MA,1783::SB117,2291 HN,0,679,0,2,1,0,1,626,53,0,1,0,0,0,680,227,80,101,79,11,38,28,19,18,9,4,7,15,0,18,12,7,0,0,0,2,2,0,2,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wateringen voormalig Gemeentekantoor DI,1783::SB118,2291 HN,0,741,0,3,0,0,1,661,82,0,0,0,0,0,744,231,98,93,82,19,22,35,22,24,10,1,10,35,1,32,6,14,2,0,0,0,0,1,0,0,0,3,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kwintsheul Dorpshuis Kastanjehof MA,1783::SB119,2295 LB,0,254,0,0,0,0,0,231,23,0,0,0,0,0,254,69,40,56,24,2,15,15,7,5,3,0,3,6,0,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kwintsheul Dorpshuis Kastanjehof DI,1783::SB120,2295 LB,0,270,1,1,0,0,0,238,34,0,0,0,0,0,272,91,27,60,16,4,13,6,3,8,6,9,0,4,0,9,3,5,0,0,0,0,0,1,3,0,0,0,0,2,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Lier Partycentrum 't Centrum 1 MA,1783::SB121,2678 CM,0,505,1,3,0,2,0,473,34,0,2,0,0,0,507,140,46,159,54,2,16,22,20,7,4,0,0,15,1,7,1,3,0,1,0,1,3,0,1,1,0,0,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Lier Partycentrum 't Centrum 1 DI,1783::SB122,2678 CM,0,568,1,1,0,1,1,513,57,0,0,1,0,0,571,189,53,117,40,5,19,19,20,11,2,3,4,32,2,32,2,9,0,1,0,0,3,5,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel Bijzonder Stembureau Careyn,1783::SB123,2291 BD,0,17,0,0,0,0,0,16,1,0,0,0,0,0,17,3,1,8,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel Bijzonder Stembureau Pieter van Foreest,1783::SB124,2691 CK,0,31,0,0,0,0,0,31,0,0,0,0,0,0,31,4,4,9,5,0,2,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1 - Naaldwijk Gemeentehuis Verdilaan,1783::SB125,2671 VW,0,998,0,3,0,1,,,,,0,1,,,1002,290,89,302,54,11,43,63,44,22,17,19,0,8,0,22,6,1,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2 - Naaldwijk Gemeentehuis Verdilaan,1783::SB126,2671 VW,0,996,1,0,0,0,,,,,0,0,,,997,308,86,283,51,11,43,62,51,23,20,20,1,2,0,16,8,1,1,1,0,0,1,2,0,4,0,0,1,0,0,0,2
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 3 - Naaldwijk Gemeentehuis Verdilaan,1783::SB127,2671 VW,0,998,0,1,0,0,,,,,0,0,,,999,310,89,275,43,8,40,66,50,27,22,21,1,5,0,22,8,4,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 4 -  Naaldwijk Gemeentehuis Verdilaan,1783::SB128,2671 VW,0,1640,3,2,0,4,,,,,0,4,,,1649,467,153,557,59,11,65,97,63,29,34,34,2,11,0,33,9,2,0,0,0,0,7,3,0,3,0,0,1,0,0,0,0
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 5 - Naaldwijk Gemeentehuis Verdilaan,1783::SB129,2671 VW,0,997,0,3,0,0,,,,,0,0,,,1000,285,92,320,34,1,40,68,58,20,22,20,1,2,0,21,7,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 6 - Naaldwijk Gemeentehuis Verdilaan,1783::SB130,2671 VW,0,998,2,0,0,0,,,,,0,0,,,1000,280,105,275,57,5,52,45,58,15,27,27,1,3,0,24,8,4,1,1,1,0,2,0,1,3,0,2,1,0,0,0,0
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 7 - Naaldwijk Gemeentehuis Verdilaan,1783::SB131,2671 VW,0,43,0,1,0,0,,,,,0,0,,,44,16,5,9,3,0,1,0,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 8 - Naaldwijk Gemeentehuis Verdilaan,1783::SB132,2671 VW,0,97,0,0,0,0,,,,,0,0,,,97,21,10,21,8,1,9,2,2,2,1,1,5,5,0,4,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
