contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Molenburg,0392::SB72,2036 EN,0,1203,1,2,0,11,8,1102,107,0,0,11,0,0,1217,274,104,59,233,77,64,72,15,75,9,3,28,65,10,31,5,45,3,3,1,2,9,3,4,2,0,6,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadsbibliotheek Schalkwijk,0392::SB73,2036 AM,0,568,0,3,0,1,1,513,58,0,0,1,0,0,572,89,67,26,93,45,51,40,10,23,7,1,29,29,14,9,2,19,2,3,2,0,1,3,0,0,0,2,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basischool De Wadden,0392::SB74,2036 NK,0,558,4,5,0,0,2,486,79,0,0,0,0,0,567,82,45,26,78,56,36,38,7,22,6,0,73,31,8,14,1,13,9,3,0,1,2,1,0,1,1,4,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bibliotheek op het station (tent),0392::SB75,2011 LR,0,1203,1,6,0,5,9,1148,58,0,0,5,0,0,1215,134,39,27,320,164,42,58,10,113,1,0,15,71,47,15,0,126,2,5,1,2,5,3,1,0,1,0,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Publiekshal Raakspoort,0392::SB76,2011 VB,0,620,2,0,0,0,5,559,57,0,1,0,0,0,621,130,23,25,164,59,20,28,4,42,2,0,8,33,10,17,0,39,1,4,1,2,4,0,0,2,0,2,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Patronaat,0392::SB77,2013 DN,0,1415,1,3,0,5,1,1341,82,0,0,5,0,0,1424,189,41,39,442,198,57,80,9,110,1,0,2,50,32,17,3,117,1,10,0,4,9,1,1,1,0,0,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Museum Haarlem,0392::SB78,2011EP,0,512,0,3,0,0,2,472,41,0,0,0,0,0,515,65,6,13,153,65,14,21,4,57,1,3,1,18,20,12,0,50,1,2,1,1,1,0,0,1,0,2,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Stadhuis,0392::SB101,2011 RD,0,439,1,2,0,0,1,407,34,0,0,0,0,0,442,76,17,21,101,30,36,58,7,41,2,1,6,10,3,4,2,19,1,1,0,0,0,1,0,0,0,1,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Philharmonie,0392::SB102,2011 HH,0,257,0,0,0,0,0,238,19,0,0,0,0,0,257,38,11,19,59,22,21,32,2,19,1,0,2,9,2,5,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zijlpoort,0392::SB103,2011 GR,0,96,0,0,0,0,0,88,8,0,0,0,0,0,96,12,10,1,25,5,9,6,5,15,0,0,0,1,0,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Badhuis leidseplein,0392::SB110,2013 PW,0,217,0,0,0,0,0,200,17,0,0,0,0,0,217,31,18,19,31,22,30,8,7,28,0,2,2,4,1,5,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Provincie Noord-Holland,0392::SB128,2012 HR,0,460,0,0,0,1,3,426,32,0,0,1,0,0,461,78,29,33,116,40,19,61,17,22,0,1,2,9,0,6,0,25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Koningkerk,0392::SB134,2021 CS,0,476,0,1,0,1,0,444,34,0,0,1,0,0,478,77,27,39,94,29,32,70,22,29,7,0,2,5,1,12,2,20,0,1,0,0,2,1,0,0,0,4,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Scouting Menno Simonsz,0392::SB150,2024 CR,0,357,0,0,0,1,1,324,31,0,1,0,0,0,356,67,20,19,78,24,25,55,14,24,4,0,1,2,0,7,1,13,0,0,0,0,0,0,1,0,0,2,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Fablo Tennishal,0392::SB159,2015 CS,0,244,0,0,0,0,1,225,18,0,0,0,0,0,244,47,11,28,49,18,11,37,2,16,3,0,4,1,0,3,0,11,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau VMG. Haarlem,0392::SB169,2037 TK,0,450,0,3,0,6,1,409,49,0,0,6,0,0,459,78,57,38,60,34,33,67,12,18,3,1,19,5,0,20,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Patronaat,0392::SB177,2013 DN,0,285,0,1,0,1,1,262,22,0,1,0,0,0,285,26,8,12,70,28,20,39,5,27,1,0,3,8,1,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Stadhuis,0392::SB201,2011RD,0,363,0,3,0,0,2,336,28,0,0,0,0,0,366,57,21,20,87,31,29,29,9,23,1,0,6,11,8,2,0,26,0,2,0,0,0,0,0,1,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Philharmonie,0392::SB202,2011HH,0,252,0,0,0,0,1,229,22,0,0,0,0,0,252,34,13,2,78,28,17,21,3,22,0,1,0,5,6,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zijlpoort,0392::SB203,2011GR,0,94,0,3,0,1,75,22,1,0,0,1,0,0,98,28,3,5,16,11,7,7,1,4,0,0,0,3,1,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Badhuis Leidseplein,0392::SB210,2013 PW,0,247,1,1,0,0,1,222,26,0,0,0,0,0,249,40,37,23,44,18,15,13,5,16,5,0,2,1,2,8,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Provincie Noord-Holland,0392::SB228,2012HR,0,340,0,0,0,0,1,316,23,0,0,0,0,0,340,62,10,23,96,27,19,28,8,27,2,0,3,8,2,1,0,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Koningkerk,0392::SB234,2021CS,0,460,1,3,0,2,2,414,50,0,0,2,0,0,466,74,42,30,97,34,37,34,17,25,4,3,4,9,8,7,1,24,0,2,0,3,3,0,1,0,0,1,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Scouting Menno Simonsz,0392::SB250,2024CR,0,357,0,1,0,0,2,319,37,0,0,0,0,0,358,69,23,24,79,33,19,41,14,13,5,1,2,10,0,8,0,11,0,0,0,0,1,0,1,2,0,0,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Fablo Tennishal,0392::SB259,2015CS,0,181,0,0,0,1,0,179,3,0,0,1,0,0,182,29,10,16,36,11,9,20,1,18,3,0,4,8,1,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau VMG. Haarlem,0392::SB269,2037TK,0,570,0,4,0,9,0,508,75,0,0,9,0,0,583,87,72,44,67,25,59,49,10,28,6,2,63,15,6,16,0,11,6,0,0,1,0,0,0,0,0,2,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Patronaat,0392::SB277,2013DN,0,289,0,1,0,1,1,258,30,0,1,0,0,0,289,32,32,15,69,27,23,27,1,28,0,0,1,5,7,1,0,18,0,1,0,0,0,0,2,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1 Zijlpoort,0392::SB401,,0,3011,10,42,3,1,,,,,0,4,,,3067,696,278,436,300,99,242,476,90,150,119,9,8,11,1,34,7,32,0,2,0,0,1,1,3,9,0,4,1,2,0,0,0,0
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2 Zijlpoort,0392::SB402,,0,4494,4,72,0,0,,,,,0,0,,,4570,973,405,564,562,160,416,662,128,236,110,24,27,31,8,75,9,63,1,2,0,1,4,5,4,11,1,8,0,0,3,1,0,0
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 3 Zijlpoort,0392::SB403,,0,195,0,1,0,0,,,,,0,0,,,196,35,28,16,21,7,13,27,4,22,1,1,10,5,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
