contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wolters Kluwer,0484::SB72,2408 ZE,1308,673,2,1,0,0,2,627,47,0,0,0,0,0,676,152,50,49,135,40,35,26,24,29,3,8,4,45,6,16,4,28,3,3,0,0,7,0,2,1,1,1,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Buitendorpstraat,0484::SB73,2471 AW,1016,451,1,1,0,0,1,410,42,0,0,0,0,0,453,114,53,51,48,11,30,22,22,17,3,4,3,30,0,18,4,11,1,0,0,0,0,8,1,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ontmoetingskerk (2),0484::SB74,2396 HA,718,453,2,2,0,1,0,409,49,0,0,1,0,0,458,140,47,54,75,12,19,19,7,8,2,6,1,28,0,16,0,9,0,2,0,0,1,6,1,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis (1),0484::SB1501,2405 SH,0,461,0,0,0,0,4,434,23,0,0,0,0,0,461,120,39,62,71,16,22,45,30,13,4,4,1,4,2,11,1,14,0,0,0,0,1,0,0,1,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum De Bron (1),0484::SB1518,2402 EP,0,658,3,2,0,0,0,599,64,0,0,0,0,0,663,167,62,86,84,27,41,63,26,21,9,3,5,16,0,23,3,15,2,0,0,0,2,1,0,1,0,0,0,0,1,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wooncentrum Poortwachter,0484::SB1526,2401 KZ,0,254,1,1,0,0,1,229,26,0,0,0,0,0,256,64,23,28,31,6,24,28,9,11,5,2,0,5,2,10,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Kerk en Zanen,0484::SB1528,2408 NV,0,331,0,0,0,0,0,298,33,0,0,0,0,0,331,95,29,43,49,11,22,16,20,16,5,0,0,0,0,10,2,10,0,0,0,0,2,0,0,1,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Lichtkring (1),0484::SB1530,2408 TV,0,229,0,0,0,0,0,206,23,0,0,0,0,0,229,69,10,36,41,11,5,16,7,8,2,8,0,4,1,5,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal De Cirkel,0484::SB1545,2394 GP,0,296,0,0,0,0,0,261,35,0,0,0,0,0,296,62,43,67,34,6,22,21,10,6,2,0,0,9,1,8,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Christinastraat,0484::SB1550,2731 EZ,0,168,0,0,0,0,2,154,12,0,0,0,0,0,168,30,18,14,22,1,6,3,12,6,6,32,0,8,0,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum De Loods,0484::SB1552,2771 EJ,0,382,0,0,0,0,1,343,38,0,0,0,0,0,382,92,28,63,53,10,28,16,28,16,5,16,1,2,0,15,0,6,0,1,0,1,0,1,0,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Midgetgolfvereniging De Trekvogels,0484::SB1559,2771 ZT,0,129,0,0,0,0,0,114,15,0,0,0,0,0,129,45,6,29,15,0,8,6,5,4,0,0,3,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau Gemeentehuis 15-3,0484::SB1575,,0,3517,7,7,0,5,,,,,0,5,,,3536,996,250,795,278,84,199,316,209,69,80,100,8,22,0,70,6,23,1,0,0,0,3,2,1,5,0,0,0,0,0,0,0
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis (1),0484::SB1601,2405 SH,0,516,1,2,0,0,1,451,67,0,0,0,0,0,519,118,62,62,70,19,35,44,23,21,3,2,2,13,3,22,0,3,3,0,0,0,0,2,3,1,3,2,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Nutsgebouw Zwammerdam,0484::SB1606,2471 AT,0,137,0,0,0,0,0,137,0,0,0,0,0,0,137,26,19,28,16,3,8,3,12,2,2,6,1,4,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dorpshuis Aarlanderveen,0484::SB1607,2445 AK,0,92,1,0,0,0,0,88,5,0,0,0,0,0,93,27,11,15,8,2,3,5,10,1,1,0,0,1,0,2,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum De Bron (1),0484::SB1618,2402 EP,0,652,0,1,0,0,1,583,69,0,0,0,0,0,653,146,61,59,110,23,58,47,32,21,7,6,13,25,0,20,4,7,4,1,0,0,0,0,1,1,0,2,1,3,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wooncentrum Poortwachter,0484::SB1626,2401 KZ,0,230,0,0,0,0,0,209,21,0,0,0,0,0,230,56,21,21,34,8,20,14,15,12,2,0,0,10,3,5,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Kerk en Zanen,0484::SB1628,2408 NV,0,385,1,0,0,0,0,341,45,0,0,0,0,0,386,125,31,32,48,21,29,21,17,13,6,4,0,7,5,17,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Lichtkring (1),0484::SB1630,2408 TV,0,290,0,0,0,2,0,256,36,0,0,2,0,0,292,76,25,35,47,9,9,13,23,9,3,1,7,5,0,16,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gebouw Protestantse Kerk De Korenaar,0484::SB1643,2391 CB,0,328,0,0,0,0,0,327,1,0,0,0,0,0,328,80,26,68,44,5,14,13,33,9,4,10,0,6,0,9,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Vrijetijdscentrum de Ridderhof (2),0484::SB1649,2396 WJ,0,418,0,2,0,0,0,386,34,0,0,0,0,0,420,124,49,50,46,11,40,27,8,9,6,13,0,17,0,9,1,4,0,0,1,1,0,1,1,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum De Loods,0484::SB1652,2771 EJ,0,391,0,0,0,0,0,348,43,0,0,0,0,0,391,97,51,49,45,9,20,19,23,18,0,11,5,14,5,13,1,5,1,0,0,1,0,0,1,3,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Midgetgolfvereniging De Trekvogels,0484::SB1659,2771 ZT,0,134,0,2,0,0,0,123,13,0,0,0,0,0,136,50,8,17,18,5,7,3,7,0,2,6,0,4,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau Gemeentehuis 16-3,0484::SB1675,,0,3090,9,9,0,9,,,,,0,9,,,3117,786,231,677,322,69,185,238,203,74,48,110,11,14,3,64,12,18,7,0,0,0,2,6,0,5,2,1,0,1,1,0,0
Leiden,Alphen aan den Rijn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstemb. Gemeentehuis 17-3,0484::SB1775,,0,196,0,2,0,0,,,,,0,0,,,198,34,14,50,13,4,12,10,15,8,5,8,8,4,0,4,1,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0
