contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),Vrij en Sociaal Nederland,De Groenen,Partij voor de Republiek,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stiens Sportcentrum It Gryn,0080::SB74,9051 LP,899,799,0,0,0,0,1,739,59,0,0,0,0,0,799,206,59,95,133,37,63,50,30,23,1,2,0,29,1,29,1,13,1,0,0,1,1,8,8,4,0,0,4,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stiens Sportcentrum It Gryn,0080::SB76,9051 LP,1464,693,0,0,0,0,0,640,53,0,0,0,0,0,693,178,57,103,105,27,50,54,20,19,2,3,1,34,0,17,4,9,0,2,0,0,0,3,2,0,0,0,3,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Alde Leie Us Gebou,0080::SB77,9071 XG,197,155,1,0,0,0,0,139,17,0,0,0,0,0,156,17,18,14,16,5,10,16,5,7,0,0,1,29,0,3,0,1,0,0,0,2,3,8,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mantgum M.f.c. De Wjukken,0080::SB78,9022 BD,1115,711,2,1,0,0,3,654,57,0,0,0,0,0,714,132,38,81,129,46,41,67,17,28,4,2,0,41,0,13,0,20,0,4,1,0,6,37,0,0,0,0,1,3,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Baard De Stjelp,0080::SB79,8834 XM,612,462,0,1,0,0,1,420,42,0,0,0,0,0,463,89,33,47,74,38,31,54,14,18,2,0,0,24,0,7,1,5,0,0,0,4,1,15,0,0,0,0,4,1,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Weidum Dorpshuis,0080::SB80,9024 EL,887,614,0,0,2,0,2,549,61,0,2,0,0,0,612,126,53,86,100,26,34,62,13,28,1,1,0,24,2,16,0,7,0,2,0,0,5,22,0,0,0,1,4,1,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadsschouwburg De Harmonie,0080::SB1001,8911 BP,0,347,2,1,0,0,5,322,23,0,0,0,0,0,350,38,19,29,70,34,34,53,10,16,5,0,1,11,5,7,0,9,0,1,0,1,2,2,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau NHL Stenden Hogeschool,0080::SB1002,8917 DD,0,267,0,0,0,0,0,248,19,0,0,0,0,0,267,23,27,35,40,22,25,42,8,17,2,1,2,11,2,4,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau M.f.c. Westeinde,0080::SB1003,8915 DZ,0,293,0,0,0,0,0,263,30,0,0,0,0,0,293,23,31,37,36,11,35,71,16,11,0,3,0,9,1,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Emmastate,0080::SB1004,8921 AG,0,145,0,0,0,0,0,131,14,0,0,0,0,0,145,16,10,21,17,9,13,26,12,13,1,0,0,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau M.f.c. Camminghastins,0080::SB1005,8925 CK,0,466,0,0,0,0,0,426,40,0,0,0,0,0,466,67,51,54,43,17,51,77,29,16,5,3,1,19,2,12,0,10,1,1,1,0,1,2,1,0,0,2,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hollanderhuuske,0080::SB1006,8932 ET,0,246,0,1,0,0,2,228,17,0,0,0,0,0,247,21,19,24,38,15,31,49,7,24,3,0,0,6,1,3,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Froskenburch,0080::SB1007,8935 SC,0,312,0,1,0,0,0,289,24,0,0,0,0,0,313,58,29,37,25,23,22,63,13,15,5,5,2,5,1,3,0,1,0,0,0,0,2,1,0,1,0,0,1,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hempens Dorpshuis de Bining,0080::SB1008,9086 CH,0,150,0,0,0,1,0,133,18,0,0,1,0,0,151,26,7,31,21,6,9,20,16,4,2,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Goutum Dorpshuis Ien en Mien,0080::SB1009,9084 BB,0,221,0,0,0,0,0,207,14,0,0,0,0,0,221,40,10,28,41,7,19,35,14,7,1,2,0,3,0,7,0,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Provinciehuis,0080::SB1010,8911 KZ,0,206,0,0,0,0,1,188,17,0,0,0,0,0,206,18,20,24,31,11,16,30,15,17,2,0,0,9,0,0,0,7,0,0,0,2,1,3,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Grou Het Theehuis,0080::SB1011,9001 BG,0,317,0,0,0,0,6,278,33,0,0,0,0,0,317,58,26,33,41,8,37,63,6,14,3,2,0,10,0,8,0,4,0,0,0,1,0,2,0,0,0,0,1,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wergea Us Doarpshûs,0080::SB1012,9005 PL,0,116,2,0,0,0,0,107,10,0,1,0,1,0,117,23,8,15,14,3,8,32,1,2,2,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stiens It Span,0080::SB1013,9051 BC,0,335,0,0,0,0,0,313,22,0,0,0,0,0,335,52,22,54,33,11,33,78,17,3,5,0,0,6,0,6,0,5,0,0,0,0,2,6,0,1,0,0,0,0,0,1,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mantgum M.f.c. De Wjukken,0080::SB1014,9022 BD,0,132,0,0,0,0,1,122,9,0,0,0,0,0,132,27,1,14,22,7,12,30,4,5,1,0,0,2,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadsschouwburg De Harmonie,0080::SB2001,8911 BP,0,272,0,0,0,0,0,248,24,0,0,0,0,0,272,37,23,21,33,25,20,32,15,20,5,0,3,15,3,7,0,6,0,1,0,1,2,0,1,0,0,0,0,2,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau NHL Stenden Hogeschool,0080::SB2002,8917 DD,0,306,0,1,0,0,1,277,29,0,0,0,0,0,307,48,35,29,42,20,30,40,15,8,1,2,2,11,1,8,0,8,0,1,0,0,3,0,0,1,0,0,0,0,0,1,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau M.f.c. Westeinde,0080::SB2003,8915 DZ,0,338,0,0,0,0,1,289,48,0,0,0,0,0,338,51,34,45,42,9,29,48,19,17,1,4,5,22,0,2,1,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Emmastate,0080::SB2004,8921 AG,0,173,0,0,0,0,0,163,10,0,0,0,0,0,173,15,24,7,27,14,16,18,4,14,2,0,0,15,5,1,1,5,0,0,0,0,1,1,0,0,0,0,3,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau M.f.c. Camminghastins,0080::SB2005,8925 CK,0,455,0,0,0,0,0,418,37,0,0,0,0,0,455,66,63,46,60,29,49,66,16,14,5,2,0,22,1,6,0,5,0,1,0,0,0,1,1,1,0,1,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hollanderhuuske,0080::SB2006,8932 ET,0,216,0,0,0,0,0,203,13,0,0,0,0,0,216,27,30,15,32,14,17,30,7,11,3,0,0,10,1,6,1,8,0,1,0,0,1,2,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Froskenburch,0080::SB2007,8935 SC,0,286,0,0,0,0,0,257,29,0,0,0,0,0,286,33,48,29,28,16,25,40,12,17,3,2,0,17,1,5,1,4,0,0,0,0,0,1,1,1,0,1,0,0,0,1,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hempens Dorpshuis de Bining,0080::SB2008,9086 CH,0,168,0,0,0,0,0,156,12,0,0,0,0,0,168,44,12,21,30,11,6,23,3,1,3,0,0,3,0,4,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Goutum Dorpshuis Ien en Mien,0080::SB2009,9084 BB,0,245,0,0,0,0,0,226,19,0,0,0,0,0,245,52,24,12,49,19,13,37,10,11,1,1,0,4,1,4,0,3,0,0,1,0,0,1,0,0,0,0,2,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Provinciehuis,0080::SB2010,8911 KZ,0,220,1,0,0,1,2,201,19,0,0,1,0,0,222,15,15,22,40,23,21,27,7,17,1,0,2,8,2,6,1,5,0,0,0,2,3,1,0,0,0,1,1,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Grou Het Theehuis,0080::SB2011,9001 BG,0,284,0,1,0,0,3,260,22,0,0,0,0,0,285,45,32,25,46,15,32,52,6,11,2,0,0,10,1,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wergea Us Doarpshûs,0080::SB2012,9005 PL,0,138,0,0,0,0,0,125,13,0,0,0,0,0,138,24,16,21,15,2,15,21,1,4,3,2,0,3,0,3,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stiens It Span,0080::SB2013,9051 BC,0,257,0,0,0,0,1,236,20,0,0,0,0,0,257,35,30,47,25,8,24,34,9,17,3,6,0,13,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mantgum M.f.c. De Wjukken,0080::SB2014,9022 BD,0,89,0,0,0,0,0,82,7,0,0,0,0,0,89,19,6,11,7,7,6,14,3,4,1,0,0,3,0,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,,
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau De Harmonie,0080::SB1015,,0,7540,6,4,0,27,,,,,31,0,,,7519,1216,500,1542,565,166,590,1919,405,238,126,46,7,58,0,72,3,25,1,6,0,2,2,15,11,9,2,3,3,0,0,8,0,163
Leeuwarden,Leeuwarden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau De Harmonie,0080::SB1016,,0,287,0,0,0,0,,,,,0,0,,,287,42,14,49,32,9,22,66,16,16,4,0,2,3,2,3,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,2,0,0
