contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat Vasim,0268::SB91,6541 AH,0,556,4,1,0,0,3,499,59,0,0,0,0,0,561,123,28,11,161,66,19,21,3,37,1,3,10,21,6,4,1,29,7,2,0,0,1,0,0,0,0,0,1,1,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat Pathé,0268::SB92,6515 AT,0,578,1,0,0,0,1,526,52,0,0,0,0,0,579,128,36,18,175,59,17,17,5,30,0,1,12,17,1,14,2,30,4,0,1,2,5,0,1,0,0,0,3,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat NEC Stadion,0268::SB93,6532 AJ,0,472,2,0,0,0,4,435,35,0,0,0,0,0,474,89,31,22,117,61,28,17,3,29,1,0,6,18,3,2,5,31,2,0,0,0,3,0,0,0,0,0,0,4,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat Gemeentewerf / Stadsbedrijven,0268::SB94,6534 AD,0,227,0,2,0,0,3,204,22,0,0,0,0,0,229,29,29,5,43,14,18,16,3,17,2,1,8,20,3,5,0,9,0,4,0,0,0,0,0,0,0,0,0,0,1,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau Stadswinkel,0268::SB96,6511 PS,0,3182,2,2,0,0,,,,,0,0,,,3186,701,299,476,358,127,390,450,63,100,80,8,14,20,5,29,2,33,10,0,1,0,3,2,0,7,0,0,1,1,2,0,0
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau Jan Massinkhal,0268::SB97,6534 AD,0,4475,0,5,0,17,,,,,0,17,,,4497,920,421,723,510,183,545,636,78,176,110,5,20,34,3,37,4,48,0,2,1,0,1,5,0,5,0,1,3,3,1,0,0
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis Het Oude Weeshuis,0268::SB101,6511 WT,0,278,0,0,0,0,0,277,1,0,0,0,0,0,278,45,19,12,51,33,31,37,0,18,1,0,0,11,1,1,0,15,2,0,0,0,0,0,1,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis,0268::SB102,6511 PP,0,383,3,0,0,0,0,366,20,0,0,0,0,0,386,53,19,17,95,37,43,36,4,31,2,0,0,10,6,9,1,18,0,0,0,0,0,0,1,0,1,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zelf Regie Centrum Nijmegen,0268::SB106,6511 TD,0,144,1,0,0,0,2,134,9,0,0,0,0,0,145,35,3,4,36,14,6,20,4,10,0,0,0,1,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Burghardt,0268::SB107,6512 DR,0,159,0,0,0,0,2,151,6,0,0,0,0,0,159,15,3,7,55,21,8,19,1,11,0,0,0,0,3,3,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Bottendaal,0268::SB108,6512 GG,0,249,0,0,0,0,1,234,14,0,0,0,0,0,249,11,8,6,42,65,26,37,3,21,3,0,4,5,6,2,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Daalsehof,0268::SB114,6521 GT,0,495,1,0,0,0,1,460,35,0,0,0,0,0,496,63,17,22,110,91,39,55,6,46,1,0,0,3,7,6,0,19,0,1,0,3,0,1,0,0,1,0,0,4,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ark van Oost,0268::SB116,6523 HR,0,324,0,0,0,0,0,299,26,0,0,1,0,1,325,50,19,22,71,40,42,32,3,22,1,0,0,6,2,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stip Oost,0268::SB121,6523 EV,0,449,0,0,0,0,3,418,28,0,0,0,0,0,449,54,23,32,106,52,33,67,7,46,6,0,0,5,4,2,0,9,0,0,0,0,0,1,0,2,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voorzieningenhart 't Hert,0268::SB125,6531 CS,0,361,0,0,0,0,0,334,27,0,0,0,0,0,361,24,36,21,74,55,36,38,5,28,7,0,10,3,7,4,0,10,2,0,0,0,1,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Klokketoren,0268::SB126,6532 AD,0,386,0,0,0,0,0,353,33,0,0,0,0,0,386,54,19,29,85,50,44,45,2,28,2,2,0,1,5,4,0,13,0,0,0,1,0,0,0,0,0,0,1,1,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Schakel,0268::SB135,6533 MA,0,539,0,0,0,3,2,501,39,0,0,3,0,0,542,68,79,36,85,60,82,54,4,27,4,0,3,7,2,0,0,24,0,2,0,0,0,2,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Hatert,0268::SB138,6535 RZ,0,371,1,3,0,0,1,348,26,0,0,0,0,0,375,44,69,22,36,28,67,34,5,22,7,2,8,11,4,1,1,5,0,0,0,0,1,1,0,0,1,0,0,1,1,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Biezantijn,0268::SB143,6541 TN,0,217,0,2,0,0,1,200,18,0,0,0,0,0,219,38,41,11,22,18,30,18,2,13,1,0,2,6,5,1,1,6,0,0,0,0,1,0,0,1,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Titus Brandsma,0268::SB144,6542 VJ,0,300,0,1,0,0,2,272,27,0,0,0,0,0,301,34,14,15,62,45,30,41,3,19,1,0,8,4,6,0,1,11,0,0,0,2,1,2,0,0,0,0,0,0,1,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Villanova,0268::SB146,6542 JP,0,118,0,0,0,0,0,106,12,0,0,0,0,0,118,13,12,5,21,18,12,7,2,9,1,0,0,7,4,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Heseweide,0268::SB148,6543 NA,0,305,0,0,0,0,3,285,17,0,0,0,0,0,305,55,30,32,49,18,32,36,9,14,1,0,5,6,3,4,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Schalmei,0268::SB152,6544 TN,0,290,0,1,0,1,0,273,19,0,0,1,0,0,292,45,34,35,24,11,48,27,10,12,8,1,4,2,4,6,0,5,8,1,0,0,0,2,0,1,1,0,0,1,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Tolhuis,0268::SB154,6537 PN,0,195,0,0,0,0,0,181,14,0,0,0,0,0,195,44,27,14,27,11,15,26,2,5,1,0,3,9,1,3,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Dukenburg,0268::SB159,6537 EP,0,328,0,0,0,0,0,296,32,0,0,0,0,0,328,49,38,26,50,17,40,51,4,15,4,0,5,11,0,3,1,9,1,1,0,0,1,2,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Turf,0268::SB162,6538 DH,0,290,0,1,0,0,0,269,22,0,0,0,0,0,291,46,34,25,41,19,41,34,6,12,7,0,5,6,3,2,2,4,0,1,1,0,0,0,0,0,0,0,0,0,1,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau JC De Sprok,0268::SB165,6546 JZ,0,99,0,0,0,0,0,93,6,0,0,0,0,0,99,8,24,10,15,6,16,5,2,3,2,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Horstacker,0268::SB166,6546 EK,0,282,0,0,0,0,0,248,34,0,0,0,0,0,282,50,38,19,28,19,49,17,9,19,3,0,6,9,1,6,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Brack,0268::SB171,6546 XS,0,331,0,1,0,0,0,332,0,0,0,0,0,0,332,67,52,17,51,25,40,33,4,14,4,0,1,13,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Klif,0268::SB172,6515 DJ,0,295,0,0,0,1,0,276,18,0,1,0,0,0,294,56,16,20,69,38,17,26,2,18,2,0,0,8,2,6,2,9,1,0,0,0,1,0,0,0,0,0,0,2,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voorzieningenhart De Ster,0268::SB174,6663 HA,0,296,0,1,0,0,0,270,27,0,0,0,0,0,297,66,16,14,68,34,25,27,2,13,3,0,0,4,5,6,1,9,0,0,0,0,1,0,1,0,0,0,0,1,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcentrum De Spil,0268::SB175,6663 CD,0,227,0,0,0,0,0,205,22,0,0,0,0,0,227,57,15,29,35,26,22,16,3,15,2,1,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal De Zwaluw,0268::SB180,6541 NP,0,135,0,0,0,0,0,129,7,0,0,1,0,0,136,17,18,3,26,15,17,12,1,13,0,0,0,3,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal de Grote Boel,0268::SB183,6515 ZX,0,137,0,0,0,0,1,126,10,0,0,0,0,0,137,33,11,6,37,12,6,4,2,11,2,0,3,0,2,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal Hatert,0268::SB190,6535 SH,0,144,0,1,0,0,2,130,13,0,0,0,0,0,145,26,27,13,18,11,14,19,1,5,3,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis Het Oude Weeshuis,0268::SB201,6511 WT,0,398,1,0,0,1,2,397,1,0,0,1,0,0,400,43,25,24,89,49,32,39,2,39,4,1,2,7,5,6,1,26,0,2,1,0,1,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis,0268::SB202,6511 PP,0,474,1,0,0,1,5,449,22,0,0,1,0,0,476,66,23,25,105,71,27,39,6,36,2,0,1,15,9,8,0,31,0,1,1,2,2,1,0,0,1,0,0,2,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zelf Regie Centrum Nijmegen,0268::SB206,6511 TD,0,201,0,0,0,0,1,189,11,0,0,0,0,0,201,33,3,10,49,30,5,22,1,20,0,0,0,2,3,2,0,17,0,1,1,0,1,1,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Burghardt,0268::SB207,6512 DR,0,232,0,0,0,0,3,218,12,0,0,1,0,0,233,28,3,6,72,41,6,12,4,27,0,1,1,3,3,4,1,14,0,3,0,1,1,0,1,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Bottendaal,0268::SB208,6512 GG,0,335,1,0,0,0,0,320,16,0,0,0,0,0,336,34,11,8,102,42,14,24,6,37,1,0,5,11,10,1,0,26,1,1,0,0,0,0,0,0,0,0,0,1,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Daalsehof,0268::SB214,6521 GT,0,643,1,0,0,0,3,600,41,0,0,0,0,0,644,69,14,22,169,103,60,44,13,59,2,1,1,7,14,11,0,49,0,0,0,0,0,1,0,0,0,2,0,2,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ark van Oost,0268::SB216,6523 HR,0,417,0,0,0,0,0,390,27,0,0,0,0,0,417,49,29,25,109,56,34,33,5,40,3,0,0,4,1,2,0,22,0,1,0,0,2,2,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stip Oost,0268::SB221,6523 EV,0,440,0,0,0,0,0,405,35,0,0,0,0,0,440,49,27,27,102,55,41,41,4,40,3,1,2,14,4,2,2,21,0,0,0,0,0,0,0,2,1,0,0,1,1,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voorzieningenhart 't Hert,0268::SB225,6531 CS,0,546,0,0,0,1,1,494,52,0,0,1,0,0,547,51,41,18,119,90,44,48,2,40,3,0,43,7,4,6,1,22,0,2,0,1,2,0,0,1,0,0,0,1,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Klokketoren,0268::SB226,6532 AD,0,420,0,0,0,0,1,393,26,0,0,0,0,0,420,55,26,28,92,74,43,45,7,23,3,0,2,3,0,6,0,10,1,0,1,0,1,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Schakel,0268::SB235,6533 MA,0,668,0,2,0,0,2,616,52,0,0,0,0,0,670,81,76,51,120,68,78,62,5,38,6,0,20,12,10,11,1,18,0,3,0,3,2,1,0,2,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Hatert,0268::SB238,6535 RZ,0,406,0,2,0,0,2,369,38,0,0,1,0,0,409,56,59,42,44,43,60,25,3,26,3,0,10,12,1,1,1,12,5,0,0,1,1,1,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Biezantijn,0268::SB243,6541 TN,0,302,1,0,0,0,2,263,39,0,0,0,0,0,304,31,50,10,36,33,40,26,3,23,2,0,6,12,3,11,1,10,1,1,0,2,1,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Titus Brandsma,0268::SB244,6542 VJ,0,378,0,3,0,0,2,346,33,0,0,3,0,0,381,33,36,17,65,55,35,29,3,29,4,0,17,8,5,1,0,28,3,0,0,1,5,2,0,2,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Villanova,0268::SB246,6542 JP,0,185,0,0,0,0,0,166,19,0,0,0,0,0,185,20,24,6,21,31,24,14,0,13,1,0,6,6,4,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Heseweide,0268::SB248,6543 NA,0,424,0,3,0,0,0,394,33,0,0,0,0,0,427,65,56,26,78,52,28,35,8,18,2,0,11,17,4,6,0,8,6,2,0,1,0,0,0,0,0,0,0,1,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Schalmei,0268::SB252,6544 TN,0,335,1,3,0,0,1,308,30,0,0,0,0,0,339,39,42,30,47,27,37,26,4,15,5,2,32,9,4,2,3,5,4,0,0,0,0,0,0,0,1,0,0,0,1,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Tolhuis,0268::SB254,6537 PN,0,187,0,0,0,0,1,161,25,0,0,0,0,0,187,15,45,15,26,14,27,13,0,5,0,0,9,10,1,1,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Dukenburg,0268::SB259,6537 EP,0,437,1,1,0,0,0,400,39,0,0,0,0,0,439,78,60,33,44,39,62,26,7,27,3,0,9,17,5,8,0,12,1,1,0,0,3,0,0,0,0,0,0,1,1,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Turf,0268::SB262,6538 DH,0,339,0,2,0,1,0,308,34,0,1,0,0,0,342,49,48,23,37,29,47,22,6,24,13,2,8,19,0,3,0,5,1,0,0,0,1,2,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau JC De Sprok,0268::SB265,6546 JZ,0,121,0,0,0,0,0,110,11,0,0,0,0,0,121,20,28,9,4,6,15,8,2,8,2,0,2,4,0,5,3,1,0,0,0,0,1,0,1,0,0,0,2,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Horstacker,0268::SB266,6546 EK,0,377,0,0,0,0,0,328,49,0,0,0,0,0,377,64,52,22,44,18,46,40,4,22,5,2,8,20,1,9,0,12,0,4,0,1,1,0,0,0,0,0,1,1,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Brack,0268::SB271,6546 XS,0,410,1,1,0,1,1,357,55,0,0,1,0,0,413,74,64,21,66,21,39,30,9,11,6,0,5,30,8,8,2,11,4,0,0,0,0,0,0,0,0,0,0,1,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Klif,0268::SB272,6515 DJ,0,459,2,0,0,0,2,413,46,0,0,0,0,0,461,89,19,23,111,70,15,22,14,29,1,0,5,15,3,10,1,19,2,2,0,3,1,1,2,0,0,0,0,1,1,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voorzieningenhart De Ster,0268::SB274,6663 HA,0,321,0,0,0,0,0,291,30,0,0,0,0,0,321,38,16,24,79,48,21,37,4,19,4,0,0,9,2,6,1,10,0,0,0,1,2,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcentrum De Spil,0268::SB275,6663 CD,0,326,0,0,0,0,1,299,26,0,0,0,0,0,326,65,14,23,88,40,24,22,1,16,4,1,2,6,6,5,0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal De Zwaluw,0268::SB280,6541 NP,0,189,0,0,0,0,0,178,11,0,0,0,0,0,189,14,21,5,37,31,21,18,1,17,0,1,0,4,5,2,0,8,0,1,0,0,1,0,0,0,0,1,0,1,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal de Grote Boel,0268::SB283,6515 ZX,0,185,1,0,0,0,0,176,10,0,0,0,0,0,186,34,8,10,46,25,5,13,0,20,1,2,0,0,2,1,1,11,2,1,0,0,1,1,0,0,0,0,0,1,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal Hatert,0268::SB290,6535 SH,0,179,13,2,0,0,2,179,13,0,0,0,0,0,194,30,24,10,19,18,26,17,2,3,1,0,7,2,5,0,1,10,2,0,0,0,1,0,0,0,0,0,1,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel stembureau,0268::SB291,,0,30,0,1,0,0,0,30,1,0,0,0,0,0,31,2,3,5,5,2,3,5,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Burghardt,0268::SB307,6512 DR,0,795,0,0,0,0,5,761,30,0,0,1,0,0,796,83,9,21,271,139,29,28,3,55,0,0,2,25,21,9,5,81,0,1,0,4,6,1,0,1,0,0,1,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Burghardt,0268::SB407,6512 DR,0,41,0,0,0,0,0,39,2,0,0,0,0,0,41,9,1,0,10,6,2,5,0,2,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Nijmegen,Nijmegen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Burghardt,0268::SB507,6512 DR,0,94,0,0,0,0,1,90,3,0,0,0,0,0,94,6,2,3,23,15,7,8,0,14,0,0,1,2,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,,
