contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP)
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0772::SB72,,2394,889,1,1,0,0,1,841,49,0,0,0,0,0,891,142,12,25,321,105,43,26,9,52,5,0,2,23,11,9,2,78,0,4,1,2,10,2,0,1,0,1,0,3,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0772::SB73,,1,948,2,0,0,0,3,887,60,0,0,0,0,0,950,174,26,31,306,114,23,44,6,59,7,0,7,41,10,15,4,63,2,1,0,0,7,4,0,0,0,0,1,1,0,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0772::SB74,,1272,1192,1,1,0,0,6,1090,97,0,1,0,0,0,1193,180,48,43,316,167,73,58,3,85,5,0,2,44,9,17,3,115,0,6,1,4,3,2,0,1,1,0,1,1,3,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Atlas (Tu/e terrein),0772::SB75,,1,906,1,1,0,3,11,858,42,0,0,3,0,0,911,149,33,39,220,102,28,33,8,36,2,2,11,28,17,18,1,151,4,4,2,3,8,2,0,2,1,0,1,1,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Parktheater,0772::SB76,,4511,1131,1,3,1,0,1,1036,96,0,2,0,0,0,1133,263,45,42,337,106,28,47,8,64,2,4,4,36,9,15,2,103,0,1,0,2,5,0,0,0,0,0,4,1,1,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Parktheater,0772::SB77,,1,1160,3,1,0,3,5,1161,1,0,0,3,0,0,1167,260,45,44,338,104,36,45,3,67,4,1,7,51,12,11,4,105,2,7,1,3,6,0,0,0,0,0,1,0,1,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Parktheater,0772::SB78,,1,1077,2,1,0,0,3,980,98,0,0,1,0,1,1081,228,25,45,314,106,40,54,8,59,5,1,4,45,10,19,4,87,0,6,0,4,4,1,0,1,0,1,0,3,0,3
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal BS de Kameleon,0772::SB79,,3178,843,3,4,0,0,2,741,107,0,0,0,0,0,850,95,148,23,123,58,63,32,11,34,7,8,91,77,11,11,7,25,2,4,0,0,2,0,1,0,2,0,4,2,1,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal BS de Kameleon,0772::SB80,,1,880,0,5,0,4,4,793,92,0,0,4,0,0,889,90,170,29,112,47,75,35,14,43,11,5,73,85,12,11,10,32,1,4,0,3,6,6,0,0,0,3,0,2,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zaal de Harmonie,0772::SB81,,1687,1425,1,4,0,0,6,1313,111,0,0,0,0,0,1430,218,112,55,301,120,113,69,25,68,11,3,46,87,17,25,4,116,5,4,0,3,9,3,1,3,0,0,1,2,0,4
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalige school Paul Krugerlaan 62,0772::SB82,,1797,1082,5,3,0,1,6,1006,79,0,0,1,0,0,1091,127,110,33,211,97,97,45,5,78,9,1,74,79,9,16,8,58,2,6,3,3,3,2,0,1,1,0,0,1,1,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Genderbeemd,0772::SB83,,6313,857,7,4,0,5,4,788,81,0,0,5,0,0,873,172,97,33,141,72,66,44,20,45,7,0,20,52,9,14,5,34,3,10,0,1,3,0,0,0,2,1,2,2,0,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Genderbeemd,0772::SB84,,1,813,1,4,0,0,1,744,73,0,0,0,0,0,818,159,100,25,137,56,76,48,19,40,11,2,16,52,9,11,3,29,1,3,0,2,3,3,1,1,0,1,4,0,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Genderbeemd,0772::SB85,,1,745,2,0,0,0,0,681,70,0,0,0,0,0,751,135,74,29,161,44,73,40,16,34,12,3,14,42,1,16,2,32,3,2,2,0,1,1,0,0,1,1,3,2,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Genderbeemd,0772::SB86,,1,849,4,3,0,0,1,772,84,1,0,1,0,0,857,159,109,41,144,64,75,44,15,42,5,1,17,55,5,13,4,36,2,4,1,1,3,1,4,0,1,0,2,1,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw Genderdal,0772::SB87,,2725,679,3,2,0,0,4,601,79,0,0,0,0,0,684,67,98,17,84,56,67,34,11,43,8,0,60,53,6,13,4,33,7,3,0,0,3,1,0,1,0,3,0,6,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw Genderdal,0772::SB88,,1,710,1,2,0,0,4,651,61,1,0,1,0,0,716,70,97,30,86,83,57,36,18,38,6,2,48,53,16,9,1,35,4,8,0,2,7,3,0,0,0,0,0,1,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0772::SB89,,3088,1112,3,4,0,0,1,1038,77,0,3,0,0,0,1116,208,64,43,286,107,66,59,5,89,7,3,21,36,10,19,2,63,2,5,1,1,6,1,2,0,0,1,3,2,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0772::SB90,,1,1125,5,2,0,0,2,1128,2,0,0,0,0,0,1132,180,63,46,277,127,75,62,8,77,9,3,28,52,22,12,7,53,5,3,3,2,5,1,2,0,0,0,2,0,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0772::SB91,,3201,1296,2,4,2,0,5,1183,112,0,2,0,0,0,1300,210,136,41,290,134,107,56,7,75,13,1,13,65,10,21,4,86,4,6,1,3,5,1,0,1,0,0,1,0,2,3
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0772::SB92,,1,1201,6,1,0,0,4,1111,95,2,0,2,0,0,1210,199,102,47,264,105,78,52,5,90,8,0,11,82,8,20,1,92,1,7,2,2,12,1,4,4,0,1,2,1,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Klokgebouw,0772::SB93,,7954,833,2,0,0,0,6,777,52,0,0,0,0,0,835,120,39,29,198,86,46,36,6,65,3,1,8,39,19,17,2,90,1,8,3,3,5,3,3,0,0,0,2,0,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Klokgebouw,0772::SB94,,1,894,4,2,0,0,5,845,50,0,0,0,0,0,900,130,42,27,220,103,44,41,4,55,3,0,11,48,20,17,2,96,5,6,2,2,6,2,2,0,0,0,0,4,1,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Klokgebouw,0772::SB95,,1,799,1,2,0,0,5,740,57,0,0,0,0,0,802,125,37,19,196,89,40,28,11,46,2,1,12,46,12,14,2,94,4,9,1,2,2,1,2,0,0,2,1,1,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Klokgebouw,0772::SB96,,1,851,1,1,0,0,1,798,55,0,0,1,0,0,854,121,48,23,193,115,46,28,8,59,3,2,21,49,15,15,2,84,1,4,2,2,3,2,1,1,0,0,3,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Klokgebouw,0772::SB97,,1,889,1,3,0,1,3,836,55,0,0,1,0,0,894,127,47,33,234,92,46,34,8,59,2,0,22,37,9,13,1,106,5,9,0,2,2,1,0,0,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Klokgebouw,0772::SB98,,1,813,4,0,0,2,3,765,51,0,0,2,0,0,819,110,35,24,218,85,47,40,7,51,9,0,16,32,17,13,2,78,2,2,4,4,7,2,0,0,2,0,0,5,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Indoor Sportcentrum,0772::SB99,,1,741,1,2,0,0,3,668,73,0,0,0,0,0,744,162,27,21,217,78,26,37,7,47,4,0,14,24,8,9,1,50,3,2,0,1,1,1,0,0,0,0,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal BS Strijpdorp,0772::SB100,,3069,883,1,0,0,0,2,792,88,0,2,0,0,0,882,139,102,32,186,87,58,24,15,51,4,2,32,54,8,8,4,55,2,5,0,3,1,1,0,0,4,0,4,1,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal BS Strijpdorp,0772::SB101,,1,976,3,1,1,0,2,874,106,0,0,2,0,0,982,155,119,34,209,93,64,36,16,57,8,4,39,57,5,9,4,46,8,2,0,2,4,1,1,0,1,0,0,0,2,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau de Lievendaal,0772::SB102,,2148,665,3,0,0,0,1,605,61,0,1,0,0,0,667,96,133,33,96,44,69,28,15,32,13,0,11,38,3,10,5,15,3,3,1,2,2,2,1,0,0,2,4,0,2,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau de Lievendaal,0772::SB103,,1,711,4,1,0,1,2,657,58,0,0,1,0,0,717,83,122,29,96,52,81,30,4,42,14,0,18,71,7,12,8,23,1,4,1,2,4,1,1,0,0,0,2,1,0,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Strijp/Brabantia,0772::SB104,,2389,725,2,2,0,0,2,657,70,0,0,0,0,0,729,124,70,24,143,86,39,27,3,30,8,9,18,42,4,12,10,48,2,5,2,4,2,4,1,2,0,1,5,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Strijp/Brabantia,0772::SB105,,1,720,1,0,0,0,2,665,54,0,0,0,0,0,721,121,57,20,171,82,42,32,8,32,0,0,14,55,4,15,3,46,0,0,0,0,3,2,1,0,0,5,3,2,0,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 3,0772::SB106,,1,398,0,5,0,0,0,403,0,0,0,0,0,0,403,85,57,51,27,22,46,32,2,13,16,2,22,9,0,2,4,2,1,0,1,0,0,0,0,2,0,1,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Hangar,0772::SB107,,7248,799,0,0,0,0,4,691,104,0,0,0,0,0,799,278,56,42,184,41,28,22,13,27,4,0,17,26,7,16,0,25,1,2,0,2,2,2,2,0,0,0,0,2,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Hangar,0772::SB108,,1,1075,5,1,0,1,3,955,122,0,1,0,0,0,1080,329,63,65,233,49,47,46,12,35,14,0,24,58,7,17,8,46,4,3,2,0,4,3,1,0,1,1,0,2,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Hangar,0772::SB109,,1,782,3,1,0,0,1,711,74,0,0,0,0,0,786,258,51,45,153,52,33,31,6,20,13,0,21,31,4,17,1,33,2,1,0,2,4,0,1,0,0,0,2,1,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Hangar,0772::SB110,,1,1105,1,6,0,2,0,980,134,0,0,2,0,0,1114,338,93,42,227,61,53,42,17,28,8,3,28,60,10,28,1,42,3,9,0,3,1,2,1,0,1,0,0,2,0,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Hangar,0772::SB111,,1,963,0,1,0,0,0,846,118,0,0,0,0,0,964,309,76,62,176,70,55,34,10,31,21,1,18,33,4,15,1,31,1,3,0,1,1,2,1,0,0,0,0,6,1,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 1,0772::SB112,,1,7273,5,11,0,0,0,0,0,0,0,0,0,0,7315,1719,738,1280,728,249,744,804,151,233,285,14,31,43,9,67,25,73,2,2,0,2,4,3,3,46,0,2,2,1,3,10
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 2,0772::SB113,,1,5847,7,15,9,0,0,0,0,52,0,61,0,0,5931,1426,609,1081,571,121,678,594,124,172,239,10,24,27,5,48,18,48,2,1,0,0,2,4,4,34,0,0,1,1,0,3
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau A Mobiel bureau op uw eigen locatie,0772::SB114,,781,124,0,2,0,0,0,120,6,0,0,0,0,0,126,32,11,19,13,4,15,12,3,2,3,0,0,2,3,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau B Mobiel bureau op uw eigen locatie,0772::SB115,,444,118,2,2,0,0,0,116,6,0,0,0,0,0,122,30,14,16,10,3,23,8,3,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau C Mobiel bureau op uw eigen locatie,0772::SB116,,575,108,0,0,0,0,0,105,3,0,0,0,0,0,108,21,14,16,10,3,14,6,2,7,2,0,2,1,0,3,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau D Mobiel bureau op uw eigen locatie,0772::SB117,,703,206,1,0,0,0,1,203,3,0,0,0,0,0,207,37,20,36,32,9,26,13,4,6,6,1,3,5,0,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau E Mobiel bureau op uw eigen locatie,0772::SB118,,439,146,1,1,0,2,0,140,6,0,2,0,0,0,146,37,10,30,16,7,18,8,2,5,3,0,0,2,1,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau F Mobiel bureau op uw eigen locatie,0772::SB119,,290,52,0,1,0,0,0,51,2,0,0,0,0,0,53,10,7,1,8,1,4,5,0,6,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuisplein 1 (15 maart) nr.1,0772::SB120,,1,307,0,1,0,0,1,278,29,0,0,0,0,0,308,81,24,25,62,25,16,36,4,13,1,0,1,4,2,3,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuisplein 1 (15 maart) nr. 2,0772::SB121,,1,312,2,0,0,2,0,291,25,0,0,2,0,0,316,54,25,19,71,21,21,31,7,22,1,0,2,7,2,5,1,17,1,1,1,0,0,0,0,3,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tennishal (15 maart) nr.1,0772::SB122,,1,522,0,0,0,0,0,465,57,0,0,0,0,0,522,116,71,58,77,22,52,43,15,23,7,1,1,10,0,7,1,11,0,2,0,0,0,1,1,3,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tennishal (15 maart) nr.2,0772::SB123,,1,511,0,0,0,0,0,466,46,0,0,1,0,0,512,134,59,77,67,22,61,38,15,6,7,1,0,4,0,9,2,6,0,0,0,0,0,0,0,2,0,0,0,0,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Rooi Pannen (15 maart),0772::SB124,,1,381,0,1,0,0,0,343,38,0,1,0,0,0,381,73,63,41,48,15,37,37,5,4,10,0,5,11,2,14,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Aula Eckartcollege (15 maart),0772::SB125,,1,422,1,1,0,0,0,396,28,0,0,0,0,0,424,102,41,41,82,19,47,38,6,18,2,0,5,3,0,3,1,8,0,2,0,0,0,1,0,0,1,0,1,0,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Jozef Israelslaan (15 maart),0772::SB126,,1,274,1,1,0,0,1,234,41,0,0,0,0,0,276,35,37,25,25,23,50,21,3,20,0,0,14,2,1,5,0,5,3,1,0,0,0,1,0,2,0,0,0,0,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Tivoli (15 maart) nr. 1,0772::SB127,,1,263,1,1,0,0,0,250,15,0,0,0,0,0,265,35,28,29,41,7,41,34,2,13,1,1,5,8,0,8,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,3
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Tivoli (15 maart) nr. 2,0772::SB128,,1,160,1,0,0,0,0,146,15,0,0,0,0,0,161,35,26,7,25,16,8,17,1,3,0,1,6,5,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Indoor Sport Centrum (15 maart) nr. 1,0772::SB129,,1,179,0,0,0,0,1,158,20,0,0,0,0,0,179,31,6,19,35,17,11,15,8,9,1,0,2,9,0,3,1,7,0,0,0,1,0,1,0,2,0,1,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Indoor Sport Centrum (15 maart) nr. 2,0772::SB130,,1,153,0,0,0,0,0,145,8,0,0,0,0,0,153,32,11,19,27,14,12,16,2,6,3,0,1,2,2,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Genderbeemd (15 maart) nr. 1,0772::SB131,,1,271,0,0,0,3,1,243,30,0,0,3,0,0,274,48,38,30,44,14,40,18,6,5,3,4,0,3,1,3,4,6,0,0,0,0,1,0,0,2,0,0,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Genderbeemd (15 maart) nr. 2,0772::SB132,,1,237,0,1,0,2,0,217,19,0,2,0,0,0,236,43,25,28,34,9,40,13,6,7,5,3,4,10,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Brabantia (15 maart) nr. 1,0772::SB133,,1,258,0,1,0,0,0,232,27,0,0,0,0,0,259,41,34,14,23,20,39,41,2,16,4,0,0,5,0,1,5,8,1,0,0,1,1,0,0,1,0,0,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kantine de Hangar (15 maart) nr. 1,0772::SB134,,1,331,0,0,0,0,2,285,44,0,0,0,0,0,331,81,41,32,53,20,27,39,7,7,8,0,2,5,3,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuisplein 1 (16 maart) nr.1,0772::SB135,,1,279,2,1,0,1,2,249,32,0,0,1,0,0,283,38,24,14,85,22,16,19,4,14,1,0,4,7,3,2,0,20,0,2,0,1,1,0,0,0,0,0,0,1,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuisplein 1 (16 maart) nr.2,0772::SB136,,1,294,0,1,0,0,1,276,18,0,0,0,0,0,295,54,33,18,50,22,16,28,9,19,1,0,6,15,3,0,2,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tennishal (16 maart) nr.1,0772::SB137,,1,497,1,2,0,0,0,451,49,0,0,0,0,0,500,118,75,40,74,20,50,31,8,15,4,1,10,19,3,9,3,11,1,1,1,0,1,1,0,1,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tennishal (16 maart) nr.2,0772::SB138,,1,507,5,0,0,0,0,446,66,0,0,0,0,0,512,128,85,36,71,18,48,39,9,9,12,1,2,25,3,6,3,4,0,0,0,0,1,0,1,3,0,0,1,1,0,1
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Rooi Pannen (16 maart),0772::SB139,,1,396,1,0,0,0,1,342,54,0,0,0,0,0,397,70,62,38,52,22,32,21,3,16,3,0,35,15,1,8,0,12,2,2,0,0,0,0,1,1,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Aula Eckartcollege (16 maart),0772::SB140,,1,371,1,0,0,0,1,330,41,0,0,0,0,0,372,73,43,33,65,23,27,35,14,15,5,1,5,5,2,4,0,15,2,0,0,2,0,2,0,0,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Jozef Israelslaan (16 maart),0772::SB141,,1,269,3,0,0,0,1,236,35,0,0,0,0,0,272,28,36,19,41,16,32,28,0,14,6,0,15,14,1,3,0,9,1,2,1,0,0,0,0,1,0,0,0,0,0,2
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Tivoli (16 maart) nr. 1,0772::SB142,,1,253,0,0,0,0,0,236,17,0,0,0,0,0,253,41,35,13,34,25,29,18,4,11,5,0,9,11,0,4,0,8,1,0,0,0,0,0,0,1,0,1,0,1,2,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Tivoli (16 maart) nr. 2,0772::SB143,,1,190,0,0,0,0,0,174,16,0,0,0,0,0,190,41,28,11,27,11,16,19,1,16,4,0,3,3,0,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Indoor Sport Centrum (16 maart) nr. 1,0772::SB144,,1,214,0,0,0,0,2,184,28,0,0,0,0,0,214,49,13,11,45,13,20,23,4,10,0,0,1,3,1,1,1,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Indoor Sport Centrum (16 maart) nr. 2,0772::SB145,,1,137,0,1,0,0,0,125,13,0,0,0,0,0,138,31,8,11,18,9,14,13,4,6,0,0,7,3,1,2,0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Genderbeemd (16 maart) nr. 1,0772::SB146,,1,297,0,0,0,0,0,261,36,0,0,0,0,0,297,60,44,24,37,14,46,19,1,10,9,2,3,6,0,5,2,7,4,0,0,0,1,0,0,1,0,0,0,1,0,1
