contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kruiskerk (maandag),0114::SB145,7891 KS,0,331,1,1,0,0,0,292,41,0,0,0,0,0,333,43,65,70,11,3,43,53,9,4,1,3,0,14,1,5,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kruiskerk (dinsdag),0114::SB245,7891 KS,0,469,0,3,0,2,4,409,61,0,0,2,0,0,474,69,95,73,27,3,66,57,19,7,11,1,0,22,0,9,2,2,0,0,0,1,0,4,0,1,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal Valkenveld 1 (maandag),0114::SB166,7827 HG,0,484,0,0,0,2,0,430,56,0,0,2,0,0,486,91,32,54,78,20,53,73,26,24,2,1,0,4,0,10,1,5,0,0,0,0,0,3,2,3,2,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymlokaal Valkenveld 1 (dinsdag),0114::SB266,7827 HG,0,474,0,0,0,0,0,433,41,0,0,0,0,0,474,91,38,52,59,20,45,62,19,25,8,2,0,17,0,14,1,13,0,1,1,0,2,2,0,1,1,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Aole Gemientehoes (maandag),0114::SB173,7761 CL,0,235,0,0,0,1,0,217,19,0,0,1,0,0,236,49,31,48,17,4,22,23,8,10,3,1,0,3,1,10,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Aole Gemientehoes (dinsdag),0114::SB273,7761 CL,0,283,0,0,0,0,2,255,26,0,0,0,0,0,283,53,38,57,25,4,32,26,8,3,3,2,0,13,0,8,0,6,0,0,0,0,1,4,0,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Veurkamer (maandag),0114::SB179,7833 GV,0,249,2,1,0,1,0,222,29,0,1,0,0,0,251,41,45,36,16,4,36,38,14,7,4,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Veurkamer (dinsdag),0114::SB279,7833 GV,0,294,0,1,0,0,0,262,33,0,0,0,0,0,295,57,47,47,13,3,33,43,10,8,7,3,0,15,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,,
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau Gemeentehuis 1,0114::SB90,7811 AP,0,6390,3,13,0,49,,,,,49,0,,,6357,1047,563,1508,425,109,597,1328,318,128,156,23,3,51,1,60,4,20,1,3,0,0,5,13,1,19,1,3,2,1,0,0,0
Assen,Emmen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau Gemeentehuis 2,0114::SB91,7811 AP,0,943,1,1,0,0,,,,,0,34,,,979,151,118,205,69,17,80,159,45,28,20,7,1,16,0,10,1,6,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0
