contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),CDA,SGP-ChristenUnie,50PLUS,AWP niet politiek wel deskundig,Ons-Platteland
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Basisschool De Regenboog Overschie,0599::SB109,3043 CH,315,263,13,0,0,0,0,243,33,0,0,0,0,0,276,62,81,29,17,14,33,21,6
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Huis van de Wijk Oriënt,0599::SB110,3067 MC,1296,520,13,2,0,0,0,480,56,1,0,1,0,0,536,69,87,113,28,29,138,31,25
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Breggesteyn,0599::SB111,3055 HH,1566,892,15,1,0,0,2,815,91,0,0,0,0,0,908,298,257,79,75,21,70,69,23
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Squash Centrum Ommoord,0599::SB112,3068 SB,1063,612,13,6,0,0,0,570,59,0,2,0,0,0,629,105,160,103,44,44,98,37,21
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Gymnastieklokaal,0599::SB114,3042 NC,1054,588,5,22,0,1,0,548,68,0,0,1,0,0,616,96,137,138,42,23,101,34,17
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Gymnastieklokaal,0599::SB115,3068 BS,1886,566,15,5,0,0,0,521,67,0,0,2,0,0,588,82,137,86,37,51,96,41,36
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Gymnastieklokaal,0599::SB116,3067 AL,1642,528,6,6,0,2,0,494,48,0,0,2,0,0,542,70,95,108,48,67,91,33,16
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Voetbalvereniging VOB,0599::SB117,3043 XM,1694,472,16,3,0,0,0,418,73,0,0,0,0,0,491,65,112,60,27,15,137,24,32
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Huis van de Wijk De Kip,0599::SB118,3011 RS,2779,1157,39,9,0,0,0,1119,85,0,1,0,1,0,1204,261,345,216,65,39,138,64,29
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau De Hoeksteen,0599::SB119,3067 GZ,1021,324,7,4,0,1,0,314,22,0,0,0,0,0,336,34,55,86,20,24,83,17,5
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Gemeentelocatie Noord,0599::SB120,3037 BT,1899,1054,55,14,0,1,1,1014,107,0,1,0,0,0,1122,142,372,269,51,39,79,75,27
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Basisschool De Kleine Prins,0599::SB121,3066 JG,1441,643,20,5,0,0,0,612,56,0,0,0,0,0,668,123,174,123,32,20,112,44,15
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Bibliotheek,0599::SB123,3011 PV,2867,1262,31,8,0,1,0,1202,100,0,0,1,0,0,1302,333,417,234,68,24,77,83,26
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Opstandingskerk,0599::SB124,3037 AS,894,551,11,3,0,0,0,508,57,0,0,0,0,0,565,91,203,121,12,50,24,38,12
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Huis van de Wijk Post West,0599::SB125,3022 SM,2678,769,80,10,0,2,0,734,127,0,0,2,0,0,861,59,257,247,31,45,52,59,19
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Oosterwiek,0599::SB126,3067 EZ,1879,636,17,4,0,0,0,617,40,0,0,0,0,0,657,82,116,128,43,39,170,41,17
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Laurens Den Hoogenban,0599::SB127,3042 NM,1448,444,10,6,0,0,2,400,58,0,0,0,0,0,460,59,91,90,38,21,102,33,10
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Youngsters jongerenvoorziening,0599::SB128,3068 GV,2627,981,31,14,0,0,0,928,98,0,0,0,0,0,1026,114,232,229,55,34,209,67,41
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Squash Centrum Ommoord,0599::SB129,3068 SB,2167,693,3,12,1,0,0,620,87,0,1,0,0,0,707,117,152,120,64,42,113,59,26
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Recreatiecentrum Oostervant,0599::SB130,3021 PT,2023,1117,40,13,0,3,0,1031,142,0,0,3,0,0,1173,135,449,300,53,34,45,79,22
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Basisschool Het Spectrum,0599::SB132,3059 PN,1762,970,7,1,0,0,0,831,147,0,0,0,0,0,978,325,196,94,87,73,93,61,41
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Huize Nieuw Kellogg,0599::SB134,3068 XK,1093,383,12,3,0,0,0,376,22,0,0,0,0,0,398,54,68,78,20,14,112,20,17
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Gymnastieklokaal,0599::SB136,3022 RP,2263,505,35,3,0,0,0,463,80,0,0,0,0,0,543,55,159,157,35,18,37,31,13
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Gymnastieklokaal,0599::SB137,3042 EZ,2091,636,25,8,0,0,0,575,94,0,0,0,0,0,669,70,144,185,27,20,122,49,19
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Basisschool Emmaus,0599::SB138,3022 SE,1559,744,45,11,0,1,0,693,106,0,1,0,0,0,799,75,229,230,50,36,33,72,19
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Gymnastieklokaal,0599::SB139,3022 VR,2945,876,47,5,0,1,0,830,97,0,1,0,0,0,927,115,332,216,56,22,52,72,11
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Basisschool De Vierambacht,0599::SB140,3023 TM,2569,1117,54,8,1,0,0,1037,141,0,1,0,0,0,1178,157,435,265,35,53,64,79,29
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Te Hoogerbrugge I,0599::SB141,3069 KG,864,639,6,4,0,1,0,600,50,0,0,1,0,0,650,128,143,79,71,45,107,39,27
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Pniël,0599::SB142,3062 AB,2398,1222,21,8,0,8,0,1109,150,0,0,8,0,0,1259,454,345,155,121,41,41,55,10
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Wartburg College,0599::SB144,3068 HR,2186,727,13,7,0,1,0,693,53,0,1,0,0,0,746,79,185,130,40,57,171,33,32
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Sporthal Schuttersveld,0599::SB145,3034 AE,2131,569,41,5,0,2,0,528,89,0,0,2,0,0,617,53,120,214,32,20,91,22,17
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Basisschool Minister Marga Klompé,0599::SB146,3068 JD,640,368,6,2,0,0,0,348,28,0,0,0,0,0,376,50,85,75,16,12,94,20,16
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau De State Hillegersberg-Schiebroek,0599::SB147,3055 JD,912,608,3,3,0,1,1,543,71,0,0,1,0,0,615,222,183,55,42,18,51,24,13
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Huis van de Wijk de Propeller,0599::SB149,3033 RD,2050,653,30,7,0,0,0,614,80,4,0,4,0,0,694,71,266,176,40,18,32,34,16
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau De Mookhoek,0599::SB150,3042 GD,1720,643,24,8,0,1,0,602,74,0,0,1,0,0,676,55,145,148,35,30,143,58,29
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Basisschool  De Mozaïek,0599::SB153,3027 PV,3917,1074,64,11,0,0,0,986,163,0,0,0,0,0,1149,159,343,317,57,50,73,55,20
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Nieuw Oldenoord,0599::SB154,3069 RA,1981,665,18,2,0,0,0,640,45,0,0,0,0,0,685,108,132,85,43,46,179,53,19
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Voetbalvereniging Sparta,0599::SB155,3056 PD,1466,606,1,1,0,0,0,524,84,0,0,0,0,0,608,175,180,82,34,23,68,32,12
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Gymnastieklokaal,0599::SB158,3069 HA,1440,719,16,3,0,0,0,670,68,0,0,0,0,0,738,149,189,123,43,29,124,46,16
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Serviceflat Bertrand Russell,0599::SB159,3069 CA,2612,1280,14,11,0,1,0,1192,114,0,0,1,0,0,1306,188,345,243,87,52,244,81,40
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Sportfondsenbad Noord,0599::SB162,3038 CZ,2087,646,29,6,0,1,0,642,38,0,1,0,0,0,680,103,275,111,25,32,36,42,22
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Oranjekerk,0599::SB169,3051 LS,2733,1054,20,5,2,0,0,992,89,0,0,2,0,0,1081,155,411,197,40,44,90,91,26
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Basisschool Tarcisius,0599::SB170,3051 HE,976,677,15,3,1,0,0,616,80,0,0,1,0,0,696,173,263,92,36,21,35,44,13
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Basisschool De Kleine Wereld,0599::SB174,3061 EW,488,454,13,6,0,1,0,407,65,0,1,0,0,0,472,127,113,91,35,8,39,29,12
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Basisschool Het Spectrum,0599::SB179,3059 PN,1767,784,16,5,0,0,1,688,116,0,0,0,0,0,805,294,158,86,56,51,72,45,22
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Dansschool Meyer et Fils,0599::SB183,3021 CS,2582,718,40,4,0,3,0,692,73,0,0,3,0,0,765,104,262,180,49,31,29,44,19
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Gymnastieklokaal,0599::SB185,3059 RD,2195,914,12,2,0,0,0,775,153,0,0,0,0,0,928,326,169,149,71,51,70,51,27
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau In de Lugt,0599::SB191,3043 CJ,2185,967,13,6,0,1,0,883,104,0,0,1,0,0,987,143,347,155,60,44,132,59,27
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Basisschool De Kleine Prins,0599::SB192,3066 JG,1884,593,15,5,0,1,0,552,62,0,0,1,0,0,614,109,121,126,38,23,118,39,19
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Joliottoren,0599::SB193,3069 JJ,1360,667,17,3,0,2,0,632,57,0,0,2,0,0,689,95,142,148,45,37,128,45,27
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau De Leeuwenhoek,0599::SB194,3014 AW,2276,567,34,15,0,10,0,541,85,0,0,10,0,0,626,59,162,185,27,13,64,47,10
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Laurens Antonius Binnenweg,0599::SB196,3014 GC,568,521,14,6,0,2,0,492,47,0,2,0,0,0,539,82,179,126,19,15,55,32,13
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Gemeentelocatie Hillegersberg-Schiebroek,0599::SB197,3054 RP,1355,729,13,9,0,0,0,680,75,4,0,4,0,0,755,185,192,113,39,23,98,51,28
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Dienstencentrum Crooswijk,0599::SB198,3031 ZH,3284,739,37,10,0,2,1,720,67,0,0,2,0,0,788,107,188,172,45,23,143,38,23
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Stadhuis,0599::SB200,3011 AD,16,432,15,2,0,0,0,412,37,0,0,0,0,0,449,99,163,62,24,10,23,39,12
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Blijvenburg,0599::SB203,3042 KE,1201,380,11,3,0,0,0,351,43,0,0,0,0,0,394,67,97,65,26,24,66,21,14
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Leeszaal Rotterdam West,0599::SB206,3014 TZ,2831,890,29,8,0,0,0,836,91,0,0,0,0,0,927,126,376,220,36,26,48,39,19
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Huis van de Wijk Mozaïek,0599::SB207,3035 CG,1609,589,33,3,0,0,0,559,66,0,0,0,0,0,625,71,217,134,32,20,58,38,19
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Hildegaertschool,0599::SB214,3055 TE,1331,967,9,1,0,0,0,831,145,0,1,0,0,0,976,413,258,78,59,27,66,52,14
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau De Buurvrouw (v.h. LCC Castagnet),0599::SB215,3053 LG,1250,609,12,1,0,0,0,553,69,0,0,0,0,0,622,119,214,110,39,35,47,34,11
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Apostolisch Genootschap,0599::SB219,3065 SC,2167,1067,21,3,0,1,0,933,157,0,1,0,0,0,1090,384,247,133,92,43,94,62,12
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Timmerhuis,0599::SB220,3011 AH,2181,756,30,2,0,1,0,727,60,0,1,0,0,0,787,198,248,161,33,21,52,34,9
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Sportfondsenbad Noord,0599::SB223,3038 CZ,1674,631,40,7,0,4,0,640,42,0,0,4,0,0,682,128,259,113,24,12,33,52,10
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Centraal Station,0599::SB241,3013 AJ,918,1657,61,7,0,1,0,1578,148,0,0,1,0,0,1726,304,707,322,80,46,70,103,25
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Erasmus Universiteit Rotterdam,0599::SB242,3062 PA,819,710,34,4,0,0,0,717,31,0,0,0,0,0,748,256,292,59,35,16,12,27,13
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Mobiel Stembureau 2,0599::SB245,,0,282,2,0,0,0,0,273,11,0,0,0,0,0,284,23,57,51,37,15,82,8,9
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Hogeschool Rotterdam,0599::SB248,3015 CA,2539,845,31,10,0,1,1,804,82,0,0,1,0,0,887,146,336,202,31,27,35,53,15
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Zadkine,0599::SB249,3032 CC,1304,308,8,3,0,0,0,276,43,0,0,0,0,0,319,47,108,84,13,10,22,20,4
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Mobiel Stembureau 3,0599::SB250,,0,122,2,1,0,0,0,121,4,0,0,0,0,0,125,24,15,17,34,1,17,9,5
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Portacabin achterzijde Centraal Station,0599::SB253,3033 EA,1887,1254,39,9,0,0,1,1236,65,0,0,0,0,0,1302,206,563,229,53,44,56,77,26
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Basisschool De Nieuwe Haven,0599::SB316,3071 LE,2886,1180,35,13,0,0,2,1132,96,0,0,2,0,2,1230,222,427,214,50,39,114,82,32
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Erasmus Medisch Centrum,0599::SB441,3015 GD,2240,905,31,8,0,0,1,853,91,0,0,0,0,0,945,143,396,182,40,32,44,52,16
Schieland en de Krimpenerwaard,Rotterdam,AB2019_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2019,14,Schieland en de Krimpenerwaard,2019-03-20,Stembureau Hoogheemraadschap van Schieland en de Krimpenerwaard,0599::SB442,3063 GK,2437,701,11,3,0,0,0,650,66,0,0,1,1,0,716,163,208,121,68,30,50,46,15
