contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,AWP niet politiek wel deskundig,Partij van de Arbeid (P.v.d.A.),CDA,Water Natuurlijk,Partij voor de Dieren,50PLUS,ChristenUnie-SGP,Integer Liberaal,Partij Sociaal Cultureel Centrum (PSCC),11,Waterschapspartij PUUR.
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau RKBS De Parkiet,0518::SB318,2566 XT,663,460,2,0,0,0,0,417,46,1,1,0,0,0,463,130,80,48,48,55,55,10,15,0,0,1,18
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau CBS De Elout,0518::SB322,2561 VT,2930,801,9,2,0,0,0,735,77,0,0,0,0,0,812,115,103,153,42,148,159,24,14,3,4,3,33
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau CBS De Vliermeent,0518::SB323,2564 HT,1684,1006,17,3,0,0,0,928,98,0,0,0,0,0,1026,208,102,182,44,140,195,58,40,0,1,8,28
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Florence Woonzorgcentrum Jonker Frans,0518::SB325,2562 JZ,2474,851,23,11,0,0,0,775,111,1,0,1,0,0,886,90,73,197,52,116,185,59,20,3,19,3,34
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stichting Federatie Eekta,0518::SB326,2563 EK,1567,400,7,1,0,2,0,371,40,1,0,3,0,0,411,45,47,76,8,54,96,23,24,1,8,3,15
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Bibliotheek Segbroek,0518::SB327,2562 HL,2220,1254,28,10,12,0,0,1149,131,0,12,0,0,0,1280,148,152,218,58,176,312,60,50,4,34,1,41
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau De Goede Herder Kapel,0518::SB328,2563 GD,2640,661,11,7,0,0,0,613,67,1,0,1,0,0,680,78,53,129,36,86,170,48,22,0,10,1,28
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,"Stembureau Theater ""Zaal 3""",0518::SB332,2518 RA,1201,517,9,3,0,1,0,499,31,1,0,1,0,0,530,54,60,99,17,99,138,20,11,2,5,3,9
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Dienstencentrum Copernicus,0518::SB333,2561 TT,2282,956,28,8,0,0,0,889,103,0,0,0,0,0,992,135,114,172,32,239,192,23,17,2,3,1,26
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau CBS De Elout,0518::SB337,2561 VT,870,751,13,4,0,2,0,687,84,1,0,3,0,0,771,94,87,167,33,144,148,29,22,1,5,2,19
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Verpleeghuis Het Zamen,0518::SB339,2518 LH,1509,530,28,10,0,1,0,511,56,1,1,0,0,0,567,68,60,128,21,69,100,37,9,1,7,1,29
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stichting Wijkberaad Vruchtenbuurt,0518::SB340,2564 VP,2152,1276,19,3,0,0,0,1180,118,0,0,0,0,0,1298,285,150,186,108,175,226,58,29,5,1,8,45
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wijkcentrum 't Lindenkwadrant,0518::SB341,2563 HJ,2089,821,6,19,0,0,0,771,76,0,0,1,0,1,847,86,102,130,37,115,197,78,25,0,3,2,46
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau O.G. Heldringschool,0518::SB343,2566 VS,770,831,14,3,0,5,0,757,96,0,0,5,0,0,853,275,135,73,86,93,94,22,30,3,0,3,17
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Bewonersoverleg Duinoord,0518::SB344,2517 GP,1065,1087,21,4,0,1,0,992,121,0,0,1,0,1,1113,224,193,180,51,181,192,32,20,2,0,2,10
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Verpleeghuis Quintus,0518::SB345,2552 LZ,1257,221,11,4,0,0,3,222,11,0,0,0,0,0,236,35,28,44,11,16,35,30,11,1,0,1,9
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Svv Scheveningen,0518::SB348,2566 EC,1072,265,4,4,1,0,0,249,25,0,0,1,0,0,274,70,43,32,18,25,44,12,10,5,0,0,6
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Hvv RAS,0518::SB349,2555 XP,1720,684,17,2,0,3,0,646,54,0,3,0,0,0,700,106,83,90,60,78,122,78,23,9,0,7,28
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Verpleeghuis Dorestad,0518::SB351,2552 BJ,206,109,4,4,0,0,0,111,6,0,0,0,0,0,117,13,17,25,4,3,17,17,4,2,2,0,5
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Verpleeghuis Nolenshaghe,0518::SB352,2555 XZ,181,193,0,0,0,12,0,185,20,0,0,12,0,0,205,38,26,28,26,13,30,11,12,2,2,0,5
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Bewonersver. Noordelijk Scheveningen,0518::SB402,2587 HT,3234,1508,34,6,0,15,0,1374,159,0,15,0,0,0,1533,383,190,175,151,164,226,81,46,3,3,15,71
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Verpleeghuis De Eshoeve,0518::SB403,2587 AZ,930,705,9,2,0,2,0,639,79,0,0,2,0,0,718,237,98,73,49,83,95,25,21,0,1,1,22
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Woonzorgcentrum Oldeslo,0518::SB405,2597 KE,765,521,11,3,0,0,0,486,49,0,0,0,0,0,535,204,52,52,55,54,56,16,14,2,0,0,16
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Buurtcentrum Kommunika,0518::SB407,2586 SH,1774,874,30,4,0,3,0,824,87,0,0,3,0,0,911,155,106,78,62,102,166,103,45,1,1,14,41
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau OBS Het Volle Leven,0518::SB408,2587 BB,1658,449,8,0,0,0,0,414,44,0,0,1,0,0,458,106,66,58,30,57,77,28,10,0,0,1,16
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Muzee Scheveningen,0518::SB410,2586 GT,1331,927,12,3,0,1,0,852,89,0,1,0,0,0,941,199,114,100,72,121,132,84,40,8,3,8,46
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,"Stembureau Stichting Cardia-Duinrust, Thuishaven",0518::SB411,2586 GP,668,204,1,1,0,0,0,186,20,0,0,0,0,0,206,34,13,25,28,16,38,17,21,0,0,1,11
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wijkcentrum Het Kalhuis,0518::SB412,2584 HH,2012,1056,22,3,0,2,0,1013,66,0,2,0,0,0,1079,152,130,152,69,109,221,108,52,4,2,9,48
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Woonzorgcentrum Het Uiterjoon,0518::SB415,2583 DG,2055,783,32,5,0,4,0,747,79,2,0,6,0,0,826,111,91,95,75,76,150,89,69,1,0,0,26
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau CBS De Meerpaal,0518::SB418,2583 JH,1845,1047,27,2,0,0,0,952,126,0,0,2,0,0,1078,119,148,100,71,104,198,140,93,5,4,12,53
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wijkcentrum Het Trefpunt,0518::SB419,2583 JH,2480,690,16,4,0,0,0,618,93,0,0,1,0,0,711,73,106,52,42,62,140,107,54,4,0,4,46
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Nutsschool M. M. Boldingh,0518::SB421,2517 SC,1968,580,6,4,0,0,0,525,66,1,0,1,0,0,591,101,93,99,43,76,108,23,16,4,1,0,16
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wijkgebouw Thabor,0518::SB423,2581 BC,2568,880,17,9,0,0,0,827,83,4,0,4,0,0,910,151,102,79,98,84,120,101,110,3,2,2,28
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Deutsche Internationale Schule,0518::SB425,2582 LB,1228,634,7,2,0,1,0,588,56,0,0,1,0,0,644,170,113,60,49,93,79,19,35,1,0,0,15
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Gemeentemuseum,0518::SB426,2517 HV,899,615,8,0,0,0,0,573,50,0,0,0,0,0,623,139,69,109,49,84,94,19,27,0,1,2,22
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau SBO Het Mozaïek,0518::SB427,2582 EC,1249,531,15,1,0,9,1,510,45,0,0,9,0,0,556,132,99,71,44,46,86,14,14,2,2,1,20
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau De Oranjeschool,0518::SB430,2583 AA,2413,967,23,9,0,0,0,887,112,0,0,0,0,0,999,177,107,102,79,86,168,96,97,4,3,4,44
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Revalidatie en behandelcentrum Mechropa,0518::SB433,2584 AC,1493,612,12,6,0,0,0,565,65,0,0,0,0,0,630,191,79,74,37,68,86,28,28,3,0,3,15
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Woonzorgcentrum Groot Hertoginneduin,0518::SB435,2517 PW,1091,592,12,4,0,4,0,563,41,0,4,0,0,0,604,106,98,102,27,112,95,18,15,0,0,3,16
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Bowling Scheveningen,0518::SB436,2586 BZ,1648,837,15,9,4,0,0,756,109,0,0,4,0,0,865,261,88,89,55,72,120,76,19,8,2,8,39
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Arubahuis,0518::SB437,2517 JN,901,389,9,0,0,1,0,364,35,0,0,1,0,0,399,107,57,59,23,64,55,6,6,1,2,2,7
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau De Nieuwe Haven,0518::SB441,2584 TP,1135,557,6,4,0,0,0,508,59,0,0,0,0,0,567,63,90,44,51,43,125,53,44,0,1,2,41
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Brasserie Palace,0518::SB443,2586 BZ,1060,207,5,1,0,0,0,193,20,0,0,0,0,0,213,54,39,23,10,8,40,21,4,3,0,1,4
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stadsboerderij 't Waaygat,0518::SB445,2586 TW,949,477,8,4,0,0,0,451,39,0,0,0,0,0,490,88,61,60,20,68,118,25,15,1,1,3,17
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Het Couvéehuis,0518::SB447,2582 HJ,1834,944,14,6,0,1,2,870,93,0,0,1,0,0,965,272,132,136,68,131,122,29,25,1,1,2,25
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Korfbalvereniging KVS,0518::SB449,2597 LS,1175,440,7,3,0,0,0,395,56,1,0,1,0,0,451,153,42,55,55,52,39,10,23,3,0,0,8
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Kurhaus,0518::SB452,2586 CK,195,320,4,1,0,0,1,303,21,0,0,0,0,0,325,109,43,42,13,32,44,12,5,1,1,5,13
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Huize Royal / Royal Rustique,0518::SB453,2584 CV,157,186,6,1,0,0,0,177,16,0,0,0,0,0,193,24,27,27,23,20,28,12,14,0,0,1,10
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,"Stembureau Respect, Bosch en Duin",0518::SB454,2517 KZ,107,136,1,1,0,0,0,129,9,0,0,0,0,0,138,26,17,23,12,15,20,8,12,0,0,0,3
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Rudolf Steiner Zorg,0518::SB455,2597 LD,25,82,1,1,0,0,0,79,5,0,0,0,0,0,84,18,13,6,10,8,13,9,1,0,0,0,4
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wijk- en dienstencentrum het Klokhuis,0518::SB501,2585 TJ,1282,913,9,1,0,0,0,815,108,0,0,0,0,0,923,265,109,108,76,121,159,23,22,6,0,2,22
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Institute of Social Studies,0518::SB505,2518 AX,1322,858,7,4,0,0,0,802,67,0,0,0,0,0,869,164,101,116,45,166,184,30,17,4,4,1,26
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wijk- en dienstencentrum De Heldenhoek,0518::SB507,2513 GV,3617,1563,38,16,0,48,1,1499,165,0,0,48,0,0,1665,234,183,287,73,254,349,75,31,9,12,8,48
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Cultureel Centrum Vreedehuis,0518::SB508,2585 GP,722,389,10,2,0,0,0,363,38,0,0,0,0,0,401,110,63,58,32,23,65,18,8,0,0,0,12
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Woonzorgcentrum Op de Laan,0518::SB509,2517 AS,4001,1269,24,11,0,5,0,1209,101,1,0,6,0,0,1310,240,157,230,62,184,271,47,25,3,3,3,44
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stadhuis,0518::SB516,2511 BT,694,964,33,15,0,1,4,921,88,0,0,1,0,0,1013,150,103,224,58,139,156,45,26,8,16,1,38
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stadhuis,0518::SB517,2511 BT,586,1006,30,33,0,6,1,986,88,0,0,6,0,0,1075,133,111,219,51,154,189,52,37,9,12,5,34
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau OBS Zuidwalschool,0518::SB519,2512 XT,1305,457,14,5,0,1,0,425,50,0,1,0,0,0,475,52,29,98,23,91,92,32,10,1,9,1,19
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Opvoedpoli,0518::SB521,2512 GD,1854,596,25,7,0,0,0,575,53,0,0,0,0,0,628,60,61,113,32,88,144,29,25,6,7,0,31
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wijk- en Dienstencentrum De Kronkel,0518::SB522,2512 KD,817,350,6,5,0,1,0,332,30,2,0,1,0,0,362,31,37,81,14,31,87,29,10,3,10,1,16
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau RKBS St. Carolus,0518::SB523,2512 GW,585,302,11,6,0,2,0,289,28,0,2,0,0,0,317,23,41,51,13,39,85,28,4,4,4,0,10
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau PEP Den Haag,0518::SB524,2513 AM,584,299,11,1,0,0,0,286,25,0,0,0,0,0,311,50,40,55,17,36,73,11,9,0,2,1,5
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Verpleeghuis De Schildershoek,0518::SB527,2515 GK,1614,288,22,11,0,0,0,261,60,0,0,0,0,0,321,29,11,102,33,22,31,14,9,1,20,0,16
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Sporthal Oranjeplein,0518::SB528,2515 GE,1185,338,26,14,0,0,1,324,53,0,0,0,0,0,378,43,18,102,18,40,43,18,13,3,25,1,14
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau CBS Koningin Beatrixschool,0518::SB531,2525 TN,2207,613,42,16,0,3,0,506,168,0,0,3,0,0,674,69,26,207,74,50,42,22,18,1,42,1,61
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,"Stembureau Nationaal Toneel ""Oefenruimte""",0518::SB532,2514 KP,1335,593,16,1,0,0,0,552,58,0,0,0,0,0,610,178,72,55,45,83,113,11,13,2,2,2,17
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Shri Vishnu School,0518::SB533,2525 TH,2539,477,25,5,0,0,0,391,119,0,0,3,0,3,510,69,30,165,31,37,34,36,9,0,28,4,34
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Buurtcentrum Octopus,0518::SB535,2512 RE,1636,608,65,22,0,1,0,534,160,0,1,0,0,0,694,91,18,186,68,66,49,18,5,9,61,0,37
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau OBS De Springbok,0518::SB537,2571 VD,2565,490,41,15,0,0,0,477,72,2,0,3,1,0,549,49,30,142,42,55,52,19,10,4,34,2,51
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Buurthuis Mandelaplein,0518::SB539,2572 HT,2111,528,31,18,0,1,0,452,126,0,0,1,0,0,578,67,31,142,68,55,45,22,12,3,46,3,34
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Sportcafé Transvaal,0518::SB541,2572 NR,728,156,6,4,0,0,0,133,33,0,0,0,0,0,166,22,4,47,10,19,12,13,4,2,9,2,12
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Buurt- en kerkhuis De Paardenberg,0518::SB543,2572 XH,2198,359,24,13,0,0,0,323,73,0,0,0,0,0,396,64,17,82,47,41,24,20,2,5,32,6,19
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Het Schakelpunt,0518::SB550,2585 CB,2152,1040,14,6,0,2,0,953,94,0,13,0,11,0,1047,259,124,150,79,128,188,50,27,3,1,4,27
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stayokay,0518::SB551,2515 VA,2210,264,9,2,0,21,0,278,17,0,0,21,0,0,295,24,24,60,12,53,59,10,10,0,1,1,10
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau D'ROEM,0518::SB555,2518 KM,1369,572,16,7,0,0,0,553,42,0,0,0,0,0,595,72,67,110,18,120,125,26,14,1,0,0,19
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Grote Markt (Boterwaag),0518::SB556,2511 BG,668,395,8,0,0,0,0,384,19,0,0,0,0,0,403,58,42,86,17,58,98,6,14,2,1,3,10
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Paard,0518::SB559,2512 GA,1025,667,13,3,0,1,0,640,44,0,0,1,0,0,684,90,65,135,33,116,172,17,13,1,5,1,19
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Wooncentrum De Croissant,0518::SB560,2515 SB,1673,577,17,6,0,1,1,559,39,0,1,0,0,0,599,66,67,140,24,83,121,38,12,0,2,4,20
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Clubhuis Cantaloup,0518::SB562,2514 KL,728,314,3,0,0,0,0,287,30,0,0,0,0,0,317,93,28,59,16,37,49,17,4,3,0,2,6
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stroom Den Haag,0518::SB563,2514 HA,1255,396,11,1,0,0,0,371,37,0,0,0,0,0,408,68,47,76,25,72,76,12,9,2,0,2,7
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Sportcampus Zuiderpark,0518::SB564,2533 SR,2787,294,7,3,0,0,0,274,30,0,0,0,0,0,304,40,32,62,28,33,39,17,14,2,7,3,17
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stadsboerderij Schildershoeve,0518::SB566,2526 MS,1935,373,28,4,0,0,0,329,76,0,0,0,0,0,405,49,20,123,23,38,50,19,8,2,16,0,25
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Stadsboerderij de Woelige Stal,0518::SB567,2571 PB,1530,240,13,3,0,0,0,207,49,0,0,0,0,0,256,29,10,80,28,24,20,12,6,2,7,2,20
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Buurthuis Sam Sam,0518::SB568,2526 NW,1699,486,43,18,0,0,0,416,131,0,0,0,0,0,547,74,23,150,48,49,27,20,8,9,52,2,24
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Kessler Stichting,0518::SB569,2571 GN,2424,408,21,4,0,1,0,367,65,0,1,0,0,0,432,63,25,101,24,36,54,37,9,5,23,3,28
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Première Parterre Culturele Salon,0518::SB573,2517 EJ,958,376,7,3,0,0,0,352,34,0,0,0,0,0,386,89,57,62,26,55,66,8,2,2,1,1,7
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Buurthuis BARIO,0518::SB575,2571 TD,2143,315,10,8,0,0,0,283,54,4,0,4,0,0,337,33,25,104,20,29,19,32,6,3,27,1,16
Delfland,'s-Gravenhage,AB2019_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2019,13,Delfland,2019-03-20,Stembureau Theater de Vaillant,0518::SB576,2526 JS,2300,482,44,17,0,1,0,434,110,0,0,1,0,0,544,54,24,164,40,57,43,32,5,1,25,5,32
