_id,Gemeente,CBS gemeentecode,Stembureau of Afgiftepunt,Nummer stembureau of afgiftepunt,Naam stembureau of afgiftepunt,Gebruikersdoel het gebouw,Website locatie,Wijknaam,CBS wijknummer,Buurtnaam,CBS buurtnummer,BAG referentienummer,Straatnaam,Huisnummer,Huisletter,Huisnummertoevoeging,Postcode,Plaats,Extra adresaanduiding,X,Y,Longitude,Latitude,Openingstijden 10-03-2021,Openingstijden 11-03-2021,Openingstijden 12-03-2021,Openingstijden 13-03-2021,Openingstijden 14-03-2021,Openingstijden 15-03-2021,Openingstijden 16-03-2021,Openingstijden 17-03-2021,Mindervaliden toegankelijk,Akoestiek,Auditieve hulpmiddelen,Visuele hulpmiddelen,Mindervalide toilet aanwezig,Kieskring ID,Hoofdstembureau,Tellocatie,Contactgegevens,Beschikbaarheid,Verkiezingen,ID,UUID
54088,Utrecht,GM0344,Stembureau,521.0,Gymzaal Van Imhoff,"bijeenkomstfunctie, sportfunctie",,,,,,344200000130700,Van Imhoffstraat,2.0,,,3531HW,Utrecht,,134996.758313078,455979.428569986,5.0953188,52.0917105,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,a8fdf06d9c614d55990043a274ccf798
54089,Utrecht,GM0344,Stembureau,70.0,Stadsboerderij/Speeltuin Griftsteede,"industriefunctie, onderwijsfunctie",,,,,,344200000149148,Van Swindenstraat,129.0,,,3514XR,Utrecht,,137296.418508884,457071.248099554,5.1288181,52.101602,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,3cd50caa0e424a6996df2b499690dc55
54090,Utrecht,GM0344,Stembureau,71.0,Gymzaal Maria van Reedestraat,"onderwijsfunctie, sportfunctie",,,,,,344200000033208,Maria van Reedestraat,4.0,,,3515XJ,Utrecht,ingang BF Suermanstr,136755.478796133,457288.368412571,5.1209115,52.1035359,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,88619efea52649b9add9dfeea5ea5798
54091,Utrecht,GM0344,Stembureau,72.0,Buurthuis De Leeuw,"bijeenkomstfunctie, onderwijsfunctie",,,,,,344200000149400,Samuel van Houtenstraat,1.0,,,3515EA,Utrecht,,136445.671660825,457383.729340669,5.1163845,52.1043827,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,Aanwijskaart,"Leesloep, lamp",,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,b398523e59ae40178da7f62ced67259f
54092,Utrecht,GM0344,Stembureau,74.0,ZIMIHC theater Wittevrouwen,onderwijsfunctie,,,,,,344200000001772,Bouwstraat,55.0,,,3572SP,Utrecht,,137545.272413739,456532.236715565,5.1324777,52.0967653,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,Aanwijskaart,"Leesloep, lamp",,8,Utrecht,N,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,ecc94eb36b8e419081f79355c76c5ac8
54093,Utrecht,GM0344,Stembureau,78.0,School Nimeto Utrecht,onderwijsfunctie,,,,,,344200000133610,Smijerslaan,2.0,,,3572LP,Utrecht,,138138.350029158,456959.044292377,5.1411116,52.1006198,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,6c0250d6ad1146d88023d41a95984796
54094,Utrecht,GM0344,Stembureau,531.0,Gymzaal Van Bijnkershoeklaan,onderwijsfunctie,,,,,,344200000008407,Van Bijnkershoeklaan,6.0,,,3527XL,Utrecht,,135143.542815061,454717.016194607,5.0975341,52.0803693,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,Aanwijskaart,"Leesloep, lamp",,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,1e604bbc574e40e0a2c0b95f4cf4e7c8
54095,Utrecht,GM0344,Stembureau,81.0,Jeruzalemkerk,"bijeenkomstfunctie, kantoorfunctie",,,,,,344200000195215,Kouwerplantsoen,1.0,A,,3571LS,Utrecht,ingang kapteynlaan,137814.402027583,457597.796161041,5.1363515,52.1063509,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,Aanwijskaart,"Leesloep, lamp",,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,f52938e5af034242ab287081dc612219
54096,Utrecht,GM0344,Stembureau,82.0,USV Hercules,"bijeenkomstfunctie, sportfunctie",,,,,,344200000033108,Voorveldselaan,2.0,,,3573PV,Utrecht,,138616.783110954,457713.559389751,5.1480579,52.1074157,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,Aanwijskaart,"Leesloep, lamp",,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,1b301ecd95fd42128ec3b01b56ab150f
54097,Utrecht,GM0344,Stembureau,532.0,Sporthal Nieuw Welgelegen,"industriefunctie, onderwijsfunctie",,,,,,344200000115138,Grebbeberglaan,13.0,,,3527VX,Utrecht,,135298.308990735,454663.775339217,5.0997949,52.0798963,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,fa2bf18a7b1441f2a2c94902d71d1330
54098,Utrecht,GM0344,Stembureau,85.0,OBS Tuindorp,onderwijsfunctie,,,,,,344200000057350,Prof. van Bemmelenlaan,34.0,,,3571EN,Utrecht,,137353.768911952,457991.256503531,5.1296075,52.1098728,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,Aanwijskaart,"Leesloep, lamp",,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,61c52573f18f4def8f195bbf020e6d9f
54099,Utrecht,GM0344,Stembureau,535.0,Gymzaal Emile Hullebroeckstraat,"industriefunctie, sportfunctie",,,,,,344200000116636,Emile Hullebroeckstraat,64.0,,,3543BZ,Utrecht,,131208.407550638,457115.971032396,5.0399613,52.1017758,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,929ccb29d81140b782bcb93a196bbdfc
54100,Utrecht,GM0344,Stembureau,88.0,Parnassos,"bijeenkomstfunctie, kantoorfunctie",,,,,,344200000085025,Kruisstraat,201.0,,,3581GK,Utrecht,,137395.379992959,456244.834498489,5.1303051,52.0941774,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,4f3db69a74c54ffbb7f5f74bc3ae3353
54101,Utrecht,GM0344,Stembureau,89.0,Nieuwe Regentesseschool,onderwijsfunctie,,,,,,344200000141092,Kruisdwarsstraat,6.0,,,3581GL,Utrecht,,137499.523091035,456208.007290709,5.1318267,52.0938497,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,Aanwijskaart,"Leesloep, lamp",,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,bd0cf55546d24c259241ed79a8ddd972
54102,Utrecht,GM0344,Stembureau,542.0,Bij de Buren Parkwijk,"woonfunctie, bijeenkomstfunctie, kantoorfunctie",,,,,,344200000106831,Eerste Oosterparklaan,76.0,,,3544AK,Utrecht,,132075.575027258,455628.960511731,5.0527175,52.0884473,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,N,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,6d7034ce350643918ae773732f3a3ebd
54103,Utrecht,GM0344,Stembureau,91.0,Podium Oost,bijeenkomstfunctie,,,,,,344200000022760,Oudwijkerdwarsstraat,148.0,,,3581LJ,Utrecht,,137734.968718448,455607.749262939,5.1352928,52.088462,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,75c9d45691b94a3f8b0e612bd2084648
54104,Utrecht,GM0344,Stembureau,92.0,Sporting '70,"bijeenkomstfunctie, sportfunctie",,,,,,344200000154012,Voorveldselaan,4.0,,,3573PV,Utrecht,,138760.226187594,457478.852994159,5.1501629,52.1053104,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,016c3280b4414580bab9d44dda86547a
54105,Utrecht,GM0344,Stembureau,93.0,Basisschool De Odyssee,onderwijsfunctie,,,,,,344200000062696,Homeruslaan,40.0,,,3581MJ,Utrecht,,137764.961357985,455332.810943206,5.1357443,52.0859918,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,Aanwijskaart,"Leesloep, lamp",,8,Utrecht,,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,6e07b44909394b038abc3403f8decf8d
54106,Utrecht,GM0344,Stembureau,553.0,Buurthuis De Speler,"bijeenkomstfunctie, sportfunctie",,,,,,344200000158912,Thorbeckelaan,18.0,,,3552CS,Utrecht,,135205.164787915,457658.906594313,5.0982623,52.106813,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,N,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,5b949622725f470c94b0d808f20bea52
54107,Utrecht,GM0344,Stembureau,95.0,Buurthuis Sterrenzicht,bijeenkomstfunctie,,,,,,344200000015108,Keerkringplein,40.0,,,3582PM,Utrecht,,137230.808538116,454767.997299008,5.1279805,52.0808984,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,567d8a79c2a54e019c254272ff1851e0
54108,Utrecht,GM0344,Stembureau,96.0,Gymzaal Burg. Fockema Andreaelaan,onderwijsfunctie,,,,,,344200000108658,Burgemeester Fockema Andreaelaan,9.0,,,3582KA,Utrecht,,137803.609364335,454945.214632972,5.1363277,52.0825093,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,7a2d220e66944332921dbd05e4de608f
54109,Utrecht,GM0344,Stembureau,99.0,Rode Kruis,"bijeenkomstfunctie, kantoorfunctie",,,,,,344200000053728,Koningsweg,2.0,,,3582GE,Utrecht,,137588.673334058,454381.773969035,5.1332208,52.0774384,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,946a42d978c941179503ef4eab1f06bc
54110,Utrecht,GM0344,Stembureau,103.0,Daltonschool Rijnsweerd,onderwijsfunctie,,,,,,344200000101457,Jan Muschlaan,24.0,,,3584GV,Utrecht,,138954.883531701,455396.780253722,5.1531021,52.0866025,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,18e2114e4c6e4316b14da37789cd4d7d
54111,Utrecht,GM0344,Stembureau,537.0,Gymzaal Voorn,"bijeenkomstfunctie, sportfunctie",,,,,,344200000097922,Akkrumerraklaan,131.0,,,3544TT,Utrecht,,132980.084558207,455232.638955322,5.0659404,52.0849219,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",N,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,b87c06b3839a4fb8aeb2c9abcce4c675
54112,Utrecht,GM0344,Stembureau,107.0,Kinderboerderij Nieuw Rotsoord,"bijeenkomstfunctie, overige gebruiksfunctie",,,,,,344200000003056,Briljantlaan,101.0,,,3523CD,Utrecht,,136822.813892312,454050.608683528,5.1220668,52.0744373,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,N,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,b6b022bef45c436a955290ba9d9b36d0
54113,Utrecht,GM0344,Stembureau,538.0,Gymzaal Verlengde Houtrakgracht,"onderwijsfunctie, overige gebruiksfunctie",,,,,,344200000153590,Verlengde Houtrakgracht,598.0,,,3544EA,Utrecht,,132123.678064124,455499.977243305,5.053428,52.08729,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,164ca491820c40e3bfd83f3327728818
54114,Utrecht,GM0344,Stembureau,110.0,Scoutcentrum Utrecht,"kantoorfunctie, onderwijsfunctie",,,,,,344200000079216,Verlengde Hoogravenseweg,150.0,A,,3525BL,Utrecht,,136492.677301446,452982.306464526,5.1173093,52.0648245,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,N,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,54415d93ade5498e8a70a925873a70e5
54115,Utrecht,GM0344,Stembureau,111.0,Kringloopcentrum De Arm,"woonfunctie, industriefunctie",,,,,,344200000133149,Verlengde Hoogravenseweg,63.0,,,3525BB,Utrecht,,136331.663470434,452578.734179617,5.1149833,52.0611918,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,0781e5d1e7e84ff2ad706df4375081b4
54116,Utrecht,GM0344,Stembureau,541.0,Huiskamer Tableau,kantoorfunctie,,,,,,344200000119068,Glenn Millerpad,66.0,,,3543GG,Utrecht,,131867.649720287,457059.712925961,5.0495867,52.1012981,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",N,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,8fbf65f511374a17be0f579b5405ee5a
54117,Utrecht,GM0344,Stembureau,115.0,Gymzaal Goeree 6,"bijeenkomstfunctie, sportfunctie",,,,,,344200000160948,Goeree,6.0,,,3524ZZ,Utrecht,,137760.2137647,452586.403066706,5.1358137,52.061307,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",N,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,9920f08cc2bb4e998e742e0ac71a7531
54118,Utrecht,GM0344,Stembureau,116.0,Koppelsteede,"bijeenkomstfunctie, industriefunctie",,,,,,344200000145459,Koppeldijk,115.0,,,3524SK,Utrecht,,137902.827108764,452109.943616989,5.1379171,52.057029,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,8a97ecd354274e099824da39540b1940
54119,Utrecht,GM0344,Stembureau,119.0,Activiteitencentrum De Musketon,"bijeenkomstfunctie, kantoorfunctie",,,,,,344200000130947,Hondsrug,19.0,,,3524BP,Utrecht,,137795.022217233,452905.508611678,5.1363052,52.0641762,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,cada92d584b7499697042bd1f555ac30
54120,Utrecht,GM0344,Stembureau,565.0,Buurtcentrum De Dreef,"industriefunctie, kantoorfunctie",,,,,,344200000154404,Schooneggendreef,27.0,C,,3562GG,Utrecht,,136604.284845073,459248.87981621,5.1185989,52.1211518,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,01b02e74d12249549ea735f36d1c35c6
54121,Utrecht,GM0344,Stembureau,126.0,Hart van Noord,"woonfunctie, onderwijsfunctie",,,,,,344200000160935,Trumanlaan,60.0,,,3527BR,Utrecht,ingang Geallieerdenlaan,134727.050063573,454247.485667879,5.0914862,52.0761341,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,21eca988191549e693fafee24bfe68d5
54122,Utrecht,GM0344,Stembureau,560.0,De Jager,bijeenkomstfunctie,,,,,,344200000180425,Teun de Jagerdreef,1.0,A,,3561JK,Utrecht,,136603.128970171,457949.226717394,5.1186522,52.1094706,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",N,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,9b05bb0c72b847b8874256005856dcc7
54123,Utrecht,GM0344,Stembureau,574.0,BuurThuis Kanaleneiland-Zuid,bijeenkomstfunctie,,,,,,344200000025518,Livingstonelaan,1350.0,,,3526JX,Utrecht,,135588.218487266,453042.94764962,5.1041162,52.0653386,,,,,,2021-03-15T07:30:00 tot 2021-03-15T21:00:00,2021-03-16T07:30:00 tot 2021-03-16T21:00:00,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,eaec6703a95a4b0397004c4bbc9f1b48
54124,Utrecht,GM0344,Stembureau,582.0,Hart van Hoograven,bijeenkomstfunctie,,,,,,344200000161985,'t Goylaan,77.0,,,3525AA,Utrecht,,136723.951899572,453091.888952879,5.1206761,52.0658171,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,cc987808e7c3498b8d4979944594dfaa
54125,Utrecht,GM0344,Stembureau,137.0,Gertrudisschool,bijeenkomstfunctie,,,,,,344200000051622,Amaliadwarsstraat,2.0,A,,3522AR,Utrecht,,136504.893560918,454207.365088041,5.1174211,52.0758357,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,Aanwijskaart,"Leesloep, lamp",,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,c25c6d83ca104959b6e9db90af577bf9
54126,Utrecht,GM0344,Stembureau,584.0,Sporthal Cultuurcampus,"bijeenkomstfunctie, sportfunctie",,,,,,344200000117405,Voor de Burchten,2.0,,,3452MA,Vleuten,,129231.93134907,456352.349256249,5.0111726,52.094824,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,Aanwijskaart,"Leesloep, lamp",Y,8,Utrecht,Y,"Team Verkiezingen, verkiezingen@utrecht.nl 030-2862002, Publiekszaken/Team Verkiezingen, Postbus 16200 3500 CE Utrecht",https://www.utrecht.nl/bestuur-en-organisatie/verkiezingen,,NLODSGM0344stembureaus20210317008,7e6a064a0784428ab869959c1255b657
