contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Servicepunt Tesla,0363::SB167,,1186,690,2,0,23,201,56,121,58,106,6,106,8,0,0,3,0,0,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum Park de Meer,0363::SB169,,1201,1061,0,6,50,394,90,158,66,143,6,130,13,0,0,4,3,0,1,1,2
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Montessorischool Steigereiland (2),0363::SB180,,927,693,0,2,12,254,35,139,30,111,4,94,8,0,2,0,2,1,1,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Vrije Universiteit van Amsterdam,0363::SB200,,1073,1661,4,2,82,447,105,287,73,230,53,337,29,3,0,2,0,0,5,8,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Doven Ontmoetings Centrum,0363::SB201,,1256,732,0,0,21,210,38,206,42,93,2,108,7,0,0,2,0,0,1,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Doven Ontmoetings Centrum,0363::SB202,,1359,847,2,0,13,234,27,250,30,118,1,154,16,0,0,1,1,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau VBSK Albert Cuyp,0363::SB204,,927,1071,1,2,16,323,70,204,75,167,3,183,22,0,0,1,5,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jan van der Heijdenhuis,0363::SB205,,883,899,1,2,17,265,49,196,37,163,1,149,18,0,0,0,1,0,0,2,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Oscar Carréschool,0363::SB206,,1292,699,1,3,9,232,36,134,33,105,6,129,11,0,0,0,3,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Oscar Carréschool,0363::SB207,,1250,985,1,7,21,308,61,189,58,155,6,162,14,1,1,4,1,0,1,3,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Oscar Carréschool,0363::SB208,,1324,1031,0,5,17,355,78,165,48,174,2,161,21,1,0,0,4,0,1,4,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Montessori Lyceum,0363::SB210,,1344,960,0,1,21,264,41,286,35,127,4,164,12,1,0,1,3,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum Quellijn,0363::SB211,,1496,1156,4,6,12,327,69,279,52,172,5,194,35,1,1,3,2,0,0,4,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Amsta,0363::SB212,,946,792,1,1,21,241,32,161,42,139,2,135,14,0,0,2,0,1,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Edelsteen,0363::SB213,,1176,681,0,7,10,307,68,44,59,107,1,66,12,0,0,3,2,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Edelsteen,0363::SB214,,1115,758,0,5,18,328,76,70,62,113,4,66,15,1,0,2,2,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Senioren bewonersruimte,0363::SB215,,936,666,1,0,16,186,40,146,52,95,4,115,10,0,0,1,0,1,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Kunstwerkplaats,0363::SB216,,817,702,0,3,12,259,70,102,21,100,3,106,19,1,0,2,4,1,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 3e Daltonschool hoofdgebouw,0363::SB217,,1236,1374,1,2,24,440,63,250,59,262,11,215,34,2,0,3,7,1,0,3,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau voormalig Stadsdeelkantoor Oud-Zuid,0363::SB219,,1220,875,0,2,23,290,62,150,32,136,4,151,17,0,0,2,2,3,1,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau voormalig Stadsdeelkantoor Oud-Zuid,0363::SB220,,1240,733,0,2,14,252,50,139,34,104,3,109,21,0,0,3,1,0,3,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal de Pijp,0363::SB221,,1633,1020,1,5,31,371,70,148,57,160,9,142,19,5,0,2,5,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum d'Oude Raai,0363::SB223,,1198,1075,3,13,50,404,77,183,78,126,8,112,30,2,1,2,1,0,1,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Apollohal,0363::SB224,,1541,1113,0,2,45,225,28,450,66,87,7,182,20,2,0,0,0,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cornelis Vrijschool,0363::SB226,,1506,1164,1,1,40,284,32,411,34,120,7,216,17,0,0,0,1,1,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Pastorie Oud-Katholieke kerk,0363::SB228,,1100,1011,2,0,26,271,50,340,24,110,4,174,8,0,0,2,0,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 'De Coenen/Lydia',0363::SB230,,1352,1292,2,0,54,470,84,226,35,186,15,188,26,2,0,3,1,1,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hildebrand van Loonschool,0363::SB231,,1214,917,0,0,42,276,21,262,19,94,8,174,15,1,0,0,4,0,1,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Obrechtkerk,0363::SB232,,1191,1162,2,1,30,298,35,415,28,111,3,214,26,0,0,0,1,1,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gymzaal Nicolaas Maesschool,0363::SB233,,1300,1092,0,0,32,339,44,318,24,128,2,192,10,1,0,0,2,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau voormalig Stadsdeelkantoor Oud-Zuid,0363::SB235,,1504,1442,3,3,43,296,37,583,43,141,4,265,23,1,0,1,4,0,1,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Vondel/Concert,0363::SB236,,1093,972,2,0,29,258,26,345,31,112,8,149,11,0,0,1,1,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Elout,0363::SB237,,1133,762,1,7,17,243,50,178,48,94,7,100,16,2,0,2,1,0,1,3,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Elout,0363::SB238,,1213,947,3,1,33,324,61,178,50,112,10,151,16,3,0,3,6,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Schinkelhaven,0363::SB239,,1447,811,0,2,29,233,43,198,66,97,9,112,17,0,0,3,4,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Schinkelhaven,0363::SB240,,1439,1167,2,1,32,332,64,308,72,154,6,167,23,0,0,4,3,1,1,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hervormd Lyceum Zuid,0363::SB243,,1146,1067,0,2,66,231,25,431,31,68,4,192,15,2,0,1,0,1,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hilton Hotel Amstelzaal,0363::SB244,,1115,820,0,5,40,176,17,316,35,69,5,139,15,0,0,3,0,1,3,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hilton Hotel Amstelzaal,0363::SB245,,1017,819,0,0,29,180,12,370,19,61,2,134,10,0,0,0,0,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum Olympus,0363::SB246,,948,763,0,1,23,256,69,135,66,89,3,99,17,1,0,1,3,0,0,0,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Willem de Zwijgerkerk,0363::SB247,,1411,827,3,2,31,327,68,72,82,123,13,83,21,0,1,1,1,0,3,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Willem de Zwijgerkerk,0363::SB248,,1373,855,0,6,35,333,74,83,94,127,11,66,25,2,0,3,1,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Openbare Bibliotheek Olympisch Kwartier,0363::SB252,,1253,1175,3,2,36,320,51,403,57,108,5,171,13,1,0,1,4,4,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Puur Zuid,0363::SB256,,1030,949,1,2,29,275,50,248,56,117,3,149,19,0,0,2,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Schoolgebouw,0363::SB257,,1467,1074,3,2,42,271,60,255,76,123,11,206,25,0,0,0,3,0,1,0,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Schoolgebouw,0363::SB258,,1447,828,0,0,28,226,52,197,46,98,13,135,18,0,0,4,5,0,0,6,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau voormalig De Notenkraker,0363::SB260,,1291,976,0,1,31,235,59,259,65,129,10,157,22,2,0,2,2,1,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau voormalig De Notenkraker,0363::SB261,,1249,879,1,0,15,214,51,217,85,125,12,138,20,0,0,1,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tobiasschool,0363::SB262,,1033,836,3,3,16,215,49,242,54,106,5,129,10,2,0,2,4,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tobiasschool,0363::SB263,,999,869,1,1,19,227,32,237,58,108,6,163,14,1,1,3,0,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Stadsdeelkantoor Zuid, Tripolis",0363::SB267,,1203,387,0,2,3,147,17,82,34,46,0,47,2,0,0,2,5,0,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Pastorie Vredeskerk,0363::SB268,,1265,1114,3,1,22,312,67,260,65,184,7,158,24,1,0,5,5,2,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Anne Frankschool,0363::SB270,,1137,1090,0,1,39,312,55,292,57,119,4,185,20,0,0,2,4,0,0,0,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Anne Frankschool,0363::SB271,,1189,1208,1,3,46,356,56,317,59,154,5,188,19,0,0,1,6,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtservicecentrum,0363::SB272,,986,652,1,1,22,230,61,102,33,95,8,83,12,0,0,0,2,0,2,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool St. Catharina,0363::SB273,,1266,859,2,1,23,286,84,143,74,101,9,118,13,0,0,1,5,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speellokaal school De Rivieren,0363::SB274,,1434,1226,1,0,45,359,61,313,53,162,4,198,23,2,0,4,0,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkopbouworgaan Rivierenbuurt,0363::SB275,,1214,1145,0,4,38,381,82,219,113,123,7,139,30,1,0,4,3,1,0,3,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkopbouworgaan Rivierenbuurt,0363::SB276,,1243,1159,0,0,40,342,89,221,95,159,5,189,15,0,0,1,3,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Maarten Luther Kerk,0363::SB279,,1002,627,1,3,33,191,50,130,40,60,4,104,9,1,0,3,2,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Maarten Luther Kerk,0363::SB280,,1168,599,0,1,29,177,43,135,31,62,7,101,11,0,0,0,2,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadsdeelkantoor Zuid,0363::SB281,,775,830,2,3,33,218,38,216,66,90,6,145,18,0,0,0,0,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtservicecentrum,0363::SB282,,1651,1515,0,1,47,452,79,411,75,167,4,236,33,1,0,1,6,0,1,1,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum De Brug (begane grond),0363::SB283,,1560,1087,1,4,53,376,77,181,96,120,10,126,42,2,0,0,2,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon- en Zorgcentrum Torendael,0363::SB284,,1135,842,0,1,54,270,50,143,74,88,8,130,15,2,1,1,5,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Thomaskerk,0363::SB286,,886,894,1,1,53,173,8,385,25,69,3,166,9,2,0,0,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleegcentrum Vreugdehof,0363::SB287,,1150,677,0,5,53,176,51,178,86,47,10,42,21,0,1,11,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleegcentrum Vreugdehof,0363::SB288,,1167,669,0,1,70,182,55,165,83,29,7,59,14,1,0,3,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Beth Shalom,0363::SB289,,904,872,1,3,52,238,31,292,97,51,11,84,10,3,0,0,2,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleegtehuis De Buitenhof,0363::SB290,,860,567,2,2,45,127,35,186,62,43,8,38,12,2,0,5,1,0,2,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleegtehuis De Buitenhof,0363::SB291,,896,600,0,1,36,136,49,186,67,32,8,60,20,1,0,0,0,0,0,5,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Andrieskerk,0363::SB292,,896,831,0,1,49,233,36,238,93,58,14,90,10,4,1,1,2,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Multifunctioneel Centrum Binnenhof,0363::SB293,,1271,1096,0,0,86,310,90,284,119,69,12,113,3,1,1,5,3,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Multifunctioneel Centrum Binnenhof,0363::SB294,,1278,1138,3,5,80,306,73,303,164,68,9,120,12,0,0,0,1,0,0,1,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gymzaal bij school De Ark,0363::SB295,,1093,838,0,2,74,209,44,244,84,53,10,96,13,4,0,1,4,2,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gymzaal bij school De Ark,0363::SB296,,1125,800,0,1,67,196,52,222,88,52,11,94,12,0,0,2,3,1,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Menno Simonszhuis,0363::SB297,,967,811,2,2,69,198,43,249,82,38,7,103,15,0,0,4,2,0,1,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Marius ten Cate Hof,0363::SB298,,1066,925,1,3,62,237,53,271,113,59,3,104,17,0,0,3,2,0,1,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Buitenveldert,0363::SB299,,1113,750,0,1,60,136,19,306,60,50,8,100,5,0,0,4,0,0,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Portocabin Station W.T.C.,0363::SB300,,0,1341,2,0,35,275,40,489,28,135,6,317,13,1,0,0,0,0,0,1,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Portocabin Thérèse Schwartzeplein,0363::SB301,,893,491,0,2,10,204,56,28,30,95,3,52,10,0,0,1,2,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Portocabin Thérèse Schwartzeplein,0363::SB302,,909,501,0,3,8,201,61,47,35,79,2,49,14,0,0,0,2,1,1,0,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Portocabin Stadionplein,0363::SB303,,1245,1067,0,2,25,272,47,395,60,90,7,153,17,0,0,0,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Portocabin Stadionplein,0363::SB304,,1278,771,1,0,24,188,38,240,46,77,5,125,24,1,0,2,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Portocabin Minervalaan,0363::SB305,,926,1198,0,2,55,237,24,495,48,90,3,225,15,2,0,1,0,0,1,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Portocabin Minervalaan,0363::SB306,,966,609,0,0,27,130,16,248,18,38,5,116,7,3,0,0,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Portocabin IJselplein,0363::SB307,,1351,792,3,2,11,269,54,155,72,101,6,104,12,0,0,0,3,1,0,4,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Portocabin IJselplein,0363::SB308,,1330,977,0,2,24,319,52,229,63,120,5,147,11,0,0,1,1,0,2,3,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Portocabin M.L. Kingpark,0363::SB309,,1207,669,0,1,11,180,38,183,25,91,1,118,13,1,0,2,3,0,1,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Portocabin M.L. Kingpark,0363::SB310,,1222,581,0,0,17,150,30,152,34,79,4,93,12,2,1,1,3,0,1,1,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau El Amien II,0363::SB312,,1502,836,0,4,24,333,67,77,73,115,9,112,18,1,1,3,3,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau El Amien II,0363::SB313,,1395,769,0,7,29,283,62,91,70,108,7,93,18,2,0,2,4,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau El Amien II,0363::SB314,,1237,772,5,0,30,280,60,77,81,115,9,104,10,0,1,2,3,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tijl Uilenspiegelschool,0363::SB315,,1349,835,0,8,21,331,52,98,72,103,13,130,10,0,0,2,3,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tijl Uilenspiegelschool,0363::SB317,,1282,782,4,11,27,340,49,82,72,84,6,101,14,1,0,3,0,1,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tijl Uilenspiegelschool,0363::SB318,,1334,765,6,7,21,311,39,109,42,100,6,113,17,0,0,3,2,0,0,1,1
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wachterliedpaviljoen,0363::SB319,,1193,637,1,2,5,246,31,82,47,117,2,87,12,0,1,2,4,1,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wachterliedpaviljoen,0363::SB320,,1136,643,3,0,19,236,36,114,35,104,5,85,6,0,0,2,0,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Narcis-Queridoschool,0363::SB321,,1454,752,2,11,9,301,57,101,69,93,3,87,20,0,1,4,1,2,2,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Narcis-Queridoschool,0363::SB322,,1392,767,2,12,21,323,47,106,66,94,5,88,11,2,0,2,1,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Narcis-Queridoschool,0363::SB323,,1330,686,2,6,11,296,56,73,54,108,4,67,10,0,0,0,5,1,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Centrum voor Ouderen De Boeg,0363::SB325,,1267,1060,2,12,33,453,68,111,114,135,9,106,22,1,0,3,1,2,0,2,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bos en Lommerschool,0363::SB328,,1425,617,4,11,21,423,46,23,25,41,0,25,10,0,0,0,2,0,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bos en Lommerschool,0363::SB329,,1436,724,0,11,19,473,41,49,41,38,10,40,6,1,0,1,0,3,1,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Openbare Bibliotheek,0363::SB330,,1424,1025,6,12,34,387,60,164,54,161,7,145,8,0,0,1,0,0,0,4,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Molen van Sloten,0363::SB341,,702,652,1,0,43,115,38,205,114,44,7,69,9,0,0,6,2,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dienstencentrum Maarten Luther,0363::SB342,,764,856,0,2,65,220,59,211,125,64,5,78,20,1,0,8,0,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Prof. Dr. H. Kraemerschool,0363::SB343,,1321,601,0,8,21,299,46,46,97,42,10,29,8,0,0,2,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK Basisschool St Lukas,0363::SB344,,1088,700,0,11,68,251,68,63,174,28,8,23,9,0,0,7,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK Basisschool St Lukas,0363::SB345,,953,705,1,8,60,291,60,59,162,19,6,24,8,1,0,9,4,1,0,1,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Osdorpse Montessorischool,0363::SB346,,945,657,0,0,24,216,70,87,159,45,0,38,11,1,1,4,1,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadsdeelkantoor,0363::SB347,,936,792,0,5,39,328,51,115,145,36,6,48,16,0,1,5,2,0,0,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dienstencentrum Osdorperhof,0363::SB348,,1086,714,1,3,63,206,58,127,126,43,23,47,15,0,0,2,1,1,0,0,2
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dienstencentrum Osdorperhof,0363::SB349,,1015,697,0,2,56,191,46,140,122,66,11,46,14,1,0,1,1,0,2,0,0
Amsterdam,Amsterdam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gymlokaal Ichthusschool,0363::SB350,,873,670,1,2,48,170,75,99,181,42,4,24,13,0,1,11,0,0,0,1,1
