contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Rehobothschool,0014::SB332,,1328,844,0,1,75,217,107,82,126,44,137,28,15,7,0,3,0,0,0,2,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Anne Frankschool,0014::SB334,,1301,886,0,3,81,238,147,80,138,47,97,33,10,4,0,4,3,0,0,1,3
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau CBS De Hoeksteen,0014::SB335,,1457,1137,2,1,84,303,119,237,91,108,66,102,16,4,0,5,1,0,0,0,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verenigingsgebouw NH-kerk,0014::SB340,,1520,878,2,1,87,225,134,84,161,61,68,29,12,2,0,8,5,1,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Recreatiezaal Ruskenborg,0014::SB341,,1010,752,0,3,66,216,83,151,75,46,69,34,5,3,0,0,4,0,0,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gabriëlflat,0014::SB342,,773,625,1,1,74,202,73,66,92,26,50,23,8,10,0,1,0,0,0,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verenigingsgebouw De Hoeksteen,0014::SB350,,1466,811,0,1,54,211,63,185,57,91,36,88,11,5,1,4,3,0,0,2,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Centraal Station Groningen,0014::SB400,,0,1810,1,0,103,453,225,278,86,300,72,242,23,2,0,3,8,2,6,6,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Felicitatieruimte Stadhuis,0014::SB401,,0,1314,3,3,61,301,117,314,65,170,31,218,20,2,1,1,3,1,5,4,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Pepergasthuis,0014::SB402,,0,189,1,0,12,41,13,43,9,24,6,37,2,0,0,0,2,0,0,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Hanzehogeschool, Van Olst-toren",0014::SB410,,0,1038,2,0,61,227,79,243,45,126,43,193,6,3,0,2,2,1,6,0,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau UMCG,0014::SB430,,0,1618,3,1,110,430,134,330,48,208,51,285,14,0,2,0,1,0,1,3,1
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau UMCG,0014::SB431,,0,1076,2,0,67,305,95,205,35,138,39,171,14,2,0,2,1,1,0,1,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Martini Ziekenhuis,0014::SB440,,0,627,0,0,38,179,60,99,35,88,30,76,19,1,0,0,1,1,0,0,0
Groningen,Groningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Harmoniecomplex R.U.G.,0014::SB450,,0,1862,5,1,104,382,77,414,45,281,36,491,20,2,0,1,2,0,1,5,1
