contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stichting Federatie Eekta,0518::SB326,,1132,746,1,3,30,199,81,118,85,99,11,91,20,2,0,2,5,1,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stichting Federatie Eekta,0518::SB327,,1064,613,1,4,31,175,61,100,83,68,11,60,15,2,1,1,2,0,0,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Goede Herder Kapel,0518::SB328,,1826,964,1,5,39,191,112,158,230,90,20,76,30,4,1,5,1,1,4,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K. Basisschool De Drie Linden,0518::SB329,,1048,565,1,0,26,118,65,94,104,69,9,58,12,0,1,5,4,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ontmoetingscentrum De Luifel,0518::SB331,,1225,490,1,1,22,117,51,51,100,62,11,62,8,1,0,2,1,1,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evangelische Broedergemeente,0518::SB332,,0,535,1,3,12,140,58,94,20,91,4,87,20,2,0,2,4,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bewonerscentrum REVA,0518::SB333,,1247,778,0,5,13,219,55,122,57,142,11,132,17,1,1,3,1,0,0,4
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Katholieke Sint Agneskerk,0518::SB335,,1097,777,0,3,24,324,62,85,98,89,6,57,15,0,2,3,6,0,4,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Regenvalk,0518::SB336,,1156,1224,2,4,41,298,94,186,101,218,19,223,22,3,1,5,9,1,0,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Basisschool de Elout,0518::SB337,,1027,926,0,1,37,261,55,170,52,179,9,137,17,1,0,1,2,1,2,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ouder en Kind Centrum,0518::SB401,,1656,1149,2,1,85,178,68,381,227,61,13,103,18,4,0,4,5,0,2,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ouder en Kind Centrum,0518::SB402,,1614,1246,2,0,87,189,63,464,221,68,18,98,21,8,0,5,1,0,3,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis De Eshoeve,0518::SB403,,1884,1516,1,0,129,180,56,619,109,91,22,259,18,13,2,6,9,0,1,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Oldeslo,0518::SB405,,758,736,1,1,66,66,13,377,55,31,10,97,14,0,1,0,4,1,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis Duinrust,0518::SB406,,1165,642,0,0,67,84,11,279,37,33,10,102,8,5,0,4,1,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum Kommunika,0518::SB407,,1389,1103,1,3,89,155,68,265,263,80,33,108,24,13,0,1,4,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Het Volle Leven,0518::SB408,,1168,844,0,1,51,102,38,288,156,69,14,99,14,3,0,5,3,1,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Het Volle Leven,0518::SB409,,1160,580,0,1,31,94,39,187,111,36,3,61,10,2,0,3,2,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Muzee Scheveningen,0518::SB410,,1033,982,4,0,77,135,44,313,179,55,15,133,17,8,0,2,2,0,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stichting De Thuishaven,0518::SB411,,891,687,0,1,95,99,51,133,156,30,19,64,17,16,1,4,0,1,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Het Kalhuis,0518::SB412,,1438,1028,3,0,104,161,84,161,283,90,27,51,19,38,0,4,4,1,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon- zorgcentrum Huize Royal,0518::SB413,,968,710,0,0,84,104,34,203,78,72,9,94,19,3,0,5,3,1,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum Mallemok,0518::SB414,,1301,993,0,1,118,115,85,205,301,42,35,47,10,30,0,2,0,1,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Het Uiterjoon,0518::SB415,,1398,996,0,4,124,130,58,178,330,43,35,41,26,20,1,6,2,0,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadsdeelkantoor Scheveningen,0518::SB416,,1234,1182,2,7,121,183,74,243,222,95,33,145,31,17,1,6,7,0,3,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw Rehoboth,0518::SB417,,1398,911,4,0,92,88,45,188,305,55,24,70,16,23,0,1,2,1,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. basisschool De Meerpaal,0518::SB418,,794,1260,1,4,94,167,119,167,516,41,43,54,23,23,1,8,2,0,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijk- en dienstcentrum Het Trefpunt,0518::SB419,,1432,660,0,0,54,73,62,67,313,20,19,13,7,19,0,8,2,0,1,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijk- en dienstcentrum Het Trefpunt,0518::SB420,,1625,439,0,2,44,43,31,61,178,17,26,16,5,9,0,7,1,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Protestantse Maranathakerk,0518::SB422,,2019,1741,5,2,79,313,108,502,152,175,13,329,48,0,0,7,10,0,3,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw Thabor,0518::SB423,,2120,1233,0,3,152,181,63,260,286,54,47,120,22,40,1,5,0,0,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Bosch en Duin,0518::SB424,,1814,1025,1,1,81,171,32,352,71,102,7,170,22,7,0,2,7,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Gereformeerde Kerk,0518::SB425,,0,553,1,0,43,74,25,193,37,41,5,103,14,11,0,1,4,0,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Basisschool Het Mozaïek,0518::SB427,,1075,1029,3,1,80,160,46,329,100,104,8,158,26,6,0,2,7,0,2,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Basisschool Het Mozaiek,0518::SB429,,2222,770,1,0,74,125,28,237,56,70,11,143,14,5,0,2,2,0,1,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evangelische Gemeente Morgenstond,0518::SB430,,1283,682,0,2,98,73,34,148,140,27,43,49,13,50,0,2,4,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Annie M.G. Schmidt,0518::SB431,,1323,825,2,1,51,130,43,296,64,71,11,138,17,0,0,1,3,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gereformeerde Noorderkerk,0518::SB432,,1119,583,0,1,27,104,33,153,47,86,4,102,17,1,0,1,6,0,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ouderencomplex Groot Hertoginneduin,0518::SB435,,1048,819,0,1,59,158,26,197,73,109,19,150,18,3,0,1,4,0,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Het Schakelpunt,0518::SB501,,1477,1289,1,3,90,231,59,447,121,110,19,165,34,6,0,4,1,0,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum 't Klokhuis,0518::SB503,,1105,863,2,2,46,156,36,287,67,74,4,160,27,0,0,1,3,1,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Basisschool De Spiegel,0518::SB504,,1072,640,1,0,37,138,49,96,48,92,9,143,19,1,0,0,5,0,0,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Institute of Social Studies,0518::SB505,,912,695,2,0,25,149,37,196,48,87,5,135,9,0,0,0,2,0,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Café De Vriendenkring,0518::SB506,,1016,930,2,5,31,235,66,176,113,143,8,132,16,1,0,1,4,0,1,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Café De Vriendenkring,0518::SB507,,1041,816,3,3,31,186,70,138,109,115,10,116,26,2,0,3,5,0,2,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis Deedrie,0518::SB508,,1440,1004,5,2,47,282,102,134,100,166,6,129,22,2,0,3,5,0,0,6
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Op de Laan,0518::SB509,,1350,950,6,0,38,196,85,183,91,151,9,164,17,0,1,2,8,1,1,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gereformeerde Noorderkerk,0518::SB510,,1945,778,0,2,33,148,34,215,47,122,8,152,11,0,0,1,4,0,0,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Clubhuis Cantaloup,0518::SB511,,1166,947,1,0,50,142,37,350,84,83,7,159,23,1,0,7,4,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Rivierenbuurt,0518::SB512,,2479,776,3,4,19,217,73,115,127,88,8,95,23,0,0,2,2,0,3,4
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Fontys Hogeschool Pedagogiek,0518::SB514,,1707,574,0,0,20,190,43,74,58,71,14,84,14,0,0,1,0,0,1,4
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorginshuis Van Limburg Stirum Huis,0518::SB515,,2049,801,1,7,30,311,76,62,121,85,16,69,19,3,1,2,1,1,2,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Doopsgezinde Kerk,0518::SB516,,1080,790,1,1,58,114,32,321,48,67,10,125,11,0,2,1,0,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadhuis Spui,0518::SB517,,1232,1383,3,7,59,416,93,227,122,173,19,225,30,1,0,7,3,1,2,5
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Rivierenbuurt,0518::SB518,,1025,901,4,5,25,275,60,135,127,95,11,141,19,2,0,6,3,0,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Zuidwalschool,0518::SB519,,1716,634,0,5,16,187,67,75,81,86,9,89,16,1,0,2,1,0,1,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Zuidwalschool,0518::SB520,,1762,775,2,3,23,258,55,109,92,106,10,95,17,0,0,4,0,4,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Leger des Heils Congrescentrum,0518::SB521,,1786,1370,2,2,71,310,109,228,128,214,14,242,33,3,0,4,5,1,2,6
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijk- en Dienstencentrum De Kronkel,0518::SB522,,1545,1070,2,3,39,301,121,146,215,92,8,99,31,3,1,6,4,0,3,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K. Basisschool St. Carolus,0518::SB523,,1629,939,4,3,25,252,99,138,180,100,8,103,17,6,0,3,5,0,1,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau HOF Promotie Haags Vrijwilligerswerk,0518::SB524,,929,967,1,3,52,226,58,235,53,155,11,146,16,2,0,1,5,1,2,4
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Voorsprong,0518::SB525,,1391,516,0,3,10,264,44,23,88,39,3,34,9,1,0,1,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Parnassia b.v. afd. Woodstock,0518::SB526,,1497,1096,0,19,26,677,69,23,158,71,13,45,11,0,0,2,1,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis De Schildershoek,0518::SB527,,1403,505,0,2,9,302,45,17,43,51,2,30,1,0,0,3,1,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Basisschool Prinses Irene,0518::SB528,,1024,570,1,7,28,282,46,25,77,56,8,40,6,0,0,0,1,1,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Basisschool Prinses Irene,0518::SB529,,1398,496,0,9,8,229,61,32,89,40,4,23,7,0,0,2,1,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum de Tuimelaar,0518::SB530,,1369,593,1,0,14,424,34,21,42,19,5,28,1,2,0,0,2,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Koningin Beatrixschool,0518::SB531,,1293,542,0,14,13,363,36,10,63,15,7,29,3,2,0,0,0,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Shri Vishnu Basisschool,0518::SB533,,2043,921,1,2,24,601,73,23,114,23,0,47,12,1,0,0,0,0,1,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum Octopus,0518::SB535,,1443,887,2,3,31,595,81,21,54,35,3,59,4,1,0,1,0,0,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Voorsprong,0518::SB536,,1318,496,2,5,10,249,37,24,77,40,8,27,14,3,0,4,1,1,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Springbok,0518::SB537,,1247,660,2,11,17,405,57,25,81,32,5,30,2,2,0,2,0,0,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Springbok,0518::SB538,,1237,617,1,5,14,399,41,31,58,39,3,21,6,0,0,1,3,1,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis Boerenplein,0518::SB539,,2006,1061,2,14,35,631,105,47,157,27,3,42,4,1,0,4,1,2,2,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal Transvaal,0518::SB541,,1152,385,0,6,23,206,39,20,61,11,2,18,3,0,0,0,2,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal Transvaal,0518::SB542,,934,350,0,2,9,169,47,18,68,16,6,13,1,1,0,2,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurt- en Kerkhuis De Paardenberg,0518::SB543,,471,322,0,5,6,169,28,21,54,20,3,21,0,0,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Transvaal,0518::SB544,,1054,631,2,2,24,379,64,41,73,21,7,8,7,0,0,0,3,0,0,4
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum Octopus,0518::SB546,,1264,843,0,4,21,594,46,38,62,36,1,43,1,1,0,0,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis De Schildershoek,0518::SB547,,1447,462,0,4,7,282,45,16,48,34,2,16,4,1,0,2,2,0,1,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Koningin Beatrixschool,0518::SB548,,1246,849,1,14,19,602,38,25,80,26,12,38,0,1,4,2,1,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Basisschool De Spiegel,0518::SB549,,966,679,0,0,27,162,33,147,49,111,7,121,17,1,0,0,3,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum 't Klokhuis,0518::SB550,,999,915,0,3,49,148,37,314,58,76,9,188,26,2,1,1,3,0,2,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Haagse Hogeschool,0518::SB601,,1732,1693,10,4,68,515,143,260,181,198,37,232,21,2,1,10,8,2,10,5
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Activiteitencentrum Masaico,0518::SB602,,677,364,2,4,14,220,23,10,37,34,6,18,1,0,0,0,0,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadsdeelkantoor Laak,0518::SB603,,2098,1532,2,24,51,744,191,97,219,95,14,81,24,0,0,6,4,1,3,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Voorzieningencentrum LIPA,0518::SB604,,1139,547,0,1,28,153,50,63,147,38,13,33,10,3,0,4,2,0,1,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Esloo Praktijkonderwijs,0518::SB605,,1556,728,0,3,25,370,53,49,110,44,12,53,5,1,0,2,1,1,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stichting IO Laak,0518::SB606,,930,480,2,5,14,271,43,25,65,27,4,17,7,0,0,2,4,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Voorzieningencentrum LIPA,0518::SB607,,1204,676,2,3,23,182,63,100,200,43,9,37,7,1,0,7,0,0,0,4
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Veegpost,0518::SB608,,1593,764,1,2,30,223,72,68,234,52,5,55,14,2,0,3,0,1,0,5
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Prot.Chr. Basisschool De Horizon,0518::SB609,,1051,547,0,2,17,111,49,62,205,40,11,33,11,0,1,2,2,0,0,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Prot.Chr. Basisschool De Horizon,0518::SB610,,1432,626,0,2,17,100,60,93,266,42,5,20,9,3,0,5,5,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijk- en dienstencentrum De Wissel,0518::SB611,,836,659,3,2,34,226,77,50,181,37,11,20,12,1,0,5,0,0,1,4
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijk- en dienstencentrum De Wissel,0518::SB612,,1155,708,4,11,20,244,79,61,200,41,10,34,14,1,0,0,1,1,0,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Spoorzoeker,0518::SB613,,1026,478,0,2,19,191,67,63,69,24,9,24,8,2,0,0,1,1,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Senioren Soos De Tak,0518::SB615,,1214,547,1,6,34,199,59,35,137,29,5,36,7,2,0,2,2,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Dr. J.A. Gerth van Wijkschool,0518::SB616,,1311,790,2,4,29,252,62,100,247,40,12,28,9,3,0,2,0,0,2,4
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Het Agé,0518::SB618,,1409,542,0,6,15,134,47,69,173,32,9,38,11,1,1,9,2,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Het Agé,0518::SB619,,1154,416,0,0,21,99,57,55,119,27,5,24,7,1,0,1,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evenementenlocatie Fokker Terminal,0518::SB620,,477,354,0,0,32,64,24,95,76,25,5,21,5,1,0,2,4,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Oase,0518::SB621,,2135,755,0,5,38,251,84,62,170,55,21,44,26,2,0,0,1,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentr. Maison Gaspard de Coligny,0518::SB701,,1783,1629,0,6,195,140,27,875,95,60,11,193,15,10,0,4,3,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Nebo,0518::SB703,,1322,1093,0,0,131,103,14,534,80,50,6,139,29,1,0,4,1,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Basisschool Oranje Nassau School,0518::SB704,,1070,1019,1,0,116,132,23,423,51,59,13,180,13,2,0,4,3,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kath. Basisschool Paschalisschool,0518::SB705,,994,1001,1,0,115,127,6,450,41,62,15,163,16,1,0,1,1,0,3,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Maerlant Lyceum,0518::SB706,,837,733,1,1,58,82,13,366,33,39,1,122,10,0,0,2,3,3,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Florence Verzorgingshuis Oostduin,0518::SB707,,1306,997,0,1,104,120,19,449,40,44,13,183,16,1,0,2,5,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Schoolvereniging Wolters,0518::SB708,,1367,1367,0,1,104,139,22,715,50,67,13,229,13,4,0,3,7,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. Basisschool Van Hoogstratenschool,0518::SB709,,1233,949,1,2,56,138,39,294,76,117,10,178,33,1,0,1,5,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nutsbasisschool Bezuidenhout,0518::SB711,,1241,948,0,2,74,166,72,204,119,128,19,125,22,6,0,4,8,0,0,1
