contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Werken aan Water,VVD,Algemene Waterschapspartij,Tilburgse Volkspartij (TVP) & Ouderen Nu,50PLUS
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool De Talisman,0772::SB98,,0,746,39,7,0,0,0,729,62,0,1,1,0,0,0,791,229,98,203,37,102,31,3,43
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Parktheater,0772::SB99,,0,535,31,6,1,0,0,516,57,0,0,0,1,0,0,573,133,57,110,22,158,34,4,17
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkcentrum de Dommel,0772::SB100,,0,228,16,2,0,0,0,229,17,0,0,0,0,0,0,246,52,33,49,15,18,14,3,44
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkgebouw 't Slot,0772::SB101,,0,499,32,1,0,0,0,485,47,0,0,0,0,0,0,532,135,75,87,39,78,16,7,62
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkgebouw 't Slot,0772::SB102,,0,495,25,3,0,0,0,476,47,0,0,0,0,0,0,523,138,78,80,21,71,35,8,64
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Archipel Genderhof,0772::SB103,,0,535,13,9,0,0,0,503,54,0,0,0,0,0,0,557,130,94,95,27,70,41,2,76
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Vitalis Vonderhof,0772::SB104,,0,396,27,4,0,0,0,402,25,0,0,0,0,0,0,427,107,36,101,20,83,26,3,20
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Summa College Welzijn,0772::SB105,,0,482,31,6,0,0,0,470,49,0,0,0,0,0,0,519,148,44,129,22,75,34,3,27
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Gemeenschapshuis de Lievendaal,0772::SB106,,0,421,22,7,0,0,0,401,49,0,0,0,0,0,0,450,106,67,75,19,49,26,5,74
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Onder de Wieken,0772::SB107,,0,463,14,13,0,0,1,442,47,0,0,0,0,0,0,490,109,72,65,23,73,36,10,75
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool De Boschuil,0772::SB108,,0,536,20,2,0,0,0,483,75,0,0,0,0,0,0,558,96,113,69,19,154,22,11,52
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool de Vuurvlinder,0772::SB110,,0,386,11,3,0,0,0,345,55,0,0,0,0,0,0,400,90,61,65,14,84,28,11,33
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Wijkgebouw Het Kraaiennest,0772::SB111,,0,587,24,10,0,0,0,567,54,0,0,0,0,0,0,621,142,70,134,33,91,46,7,64
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau De Hangar,0772::SB112,,0,512,14,10,0,0,0,468,68,0,0,0,0,0,0,536,119,81,72,24,112,43,5,56
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau De Stembus,0772::SB113,,0,317,37,4,0,0,0,344,14,0,0,0,0,0,0,358,72,42,100,13,62,20,3,5
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau de Bibliotheek,0772::SB114,,0,374,24,4,0,0,1,372,29,0,0,0,0,0,0,402,94,43,106,25,67,18,1,20
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Jean Sibelius,0772::SB115,,0,397,27,3,0,0,0,400,26,0,0,1,0,0,0,426,120,67,70,14,46,25,8,47
De Dommel,Eindhoven,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Eindhovens Studenten Corps,0772::SB117,,2131,374,39,3,0,0,1,394,25,0,4,0,4,0,0,420,74,47,78,13,106,35,6,15
