contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Partij van de Arbeid (P.v.d.A.),Water Natuurlijk,VVD,Algemene Waterschapspartij Delfland,Partij voor de Dieren,50PLUS,ChristenUnie-SGP
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,"Stembureau Theater ""Zaal 3""",0518::SB332,,426,247,13,2,0,0,0,245,17,0,0,0,0,0,0,262,9,57,56,32,32,49,8,4
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Dienstencentrum Copernicus,0518::SB333,,1260,387,17,1,0,0,0,371,36,2,0,0,2,0,0,407,22,84,89,41,69,71,4,7
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Basisschool Toermalijn,0518::SB335,,2016,432,15,7,0,0,0,423,31,0,0,0,0,0,0,454,21,127,71,49,68,70,11,15
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkcentrum De Regenvalk,0518::SB336,,3158,1037,56,11,0,0,0,1000,105,0,0,0,1,0,1,1105,52,233,207,129,180,166,48,22
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Chr. Basisschool de Elout,0518::SB337,,1275,526,20,5,0,0,0,492,62,0,0,0,3,0,0,554,30,119,103,69,73,104,19,9
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Het Zamen,0518::SB339,,1793,319,16,2,0,1,0,312,26,0,0,0,1,0,0,338,28,71,51,27,57,49,32,4
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Stichting Wijkberaad Vruchtenbuurt,0518::SB340,,3030,1097,33,7,0,1,0,1036,100,0,0,1,0,0,0,1136,129,173,188,223,192,132,42,18
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Vóór Welzijn,0518::SB341,,2675,781,17,3,0,0,0,717,85,0,1,0,1,0,0,802,58,151,113,92,123,168,54,22
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau O.G. Heldringschool,0518::SB343,,1056,777,23,7,0,0,0,705,102,0,0,0,0,0,0,807,82,73,117,298,96,59,27,25
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Bewonersver. Noordelijk Scheveningen,0518::SB402,,2803,996,43,9,0,0,0,943,105,0,0,0,0,0,0,1048,129,99,109,277,170,117,62,33
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Verpleeghuis De Eshoeve,0518::SB403,,563,363,9,2,0,0,0,329,45,0,0,0,0,0,0,374,38,49,50,123,44,40,12,7
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Woonzorgcentrum Oldeslo,0518::SB405,,839,486,14,3,0,0,0,450,53,0,0,0,0,0,0,503,56,43,40,232,49,44,16,6
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Verzorgingshuis Duinrust,0518::SB406,,703,376,9,3,0,0,0,337,51,0,0,0,0,0,0,388,55,21,46,152,52,20,6,24
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Buurtcentrum Kommunika,0518::SB407,,1094,472,20,6,0,0,0,447,51,0,0,0,0,0,0,498,50,59,59,61,79,95,40,29
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau OBS Het Volle Leven,0518::SB408,,1597,561,27,5,0,0,0,524,69,0,0,0,0,0,0,593,56,62,59,151,91,96,26,20
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Muzee Scheveningen,0518::SB410,,1472,685,20,3,0,0,0,644,64,0,0,0,0,0,0,708,67,86,93,172,104,112,31,20
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Stichting De Thuishaven,0518::SB411,,894,389,7,4,0,0,0,367,34,1,0,0,1,0,0,401,54,49,38,73,60,61,34,20
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkcentrum Het Kalhuis,0518::SB412,,2081,790,23,4,0,0,0,746,71,0,0,0,0,0,0,817,93,95,101,127,115,146,61,52
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Woonzorgcentrum Het Uiterjoon,0518::SB415,,1828,639,12,7,0,0,0,589,71,0,2,0,2,0,0,660,123,70,67,99,91,99,46,44
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Chr. Basisschool De Meerpaal,0518::SB418,,1738,751,26,8,0,0,0,682,105,0,2,0,2,0,0,787,72,64,97,84,151,149,63,71
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkcentrum Het Trefpunt,0518::SB419,,2954,561,20,3,0,2,0,511,75,0,0,0,2,0,0,586,55,53,74,66,100,98,69,46
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Willem de Zwijgerschool,0518::SB420,,1753,882,21,6,0,0,0,805,104,0,0,0,0,0,0,909,114,90,99,294,149,87,18,31
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Nutsschool Boldingh,0518::SB421,,408,327,15,2,0,0,0,306,38,0,0,0,0,0,0,344,27,40,62,68,63,45,19,3
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkgebouw Thabor,0518::SB423,,2133,656,19,5,0,0,0,612,69,0,1,0,1,0,0,681,90,76,51,135,92,86,37,89
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Deutsche Internationale Schule,0518::SB425,,1342,676,20,5,0,0,0,620,80,0,0,1,0,1,0,700,68,88,94,205,108,84,10,19
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Gemeentemuseum,0518::SB426,,796,405,8,0,0,0,0,384,30,0,1,0,1,0,0,414,38,59,71,99,68,48,14,8
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Chr. Basisschool Het Mozaïek,0518::SB427,,1002,245,6,3,0,0,0,230,24,0,0,0,0,0,0,254,30,34,35,75,28,30,10,3
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Nowmotion psycholoog Den Haag,0518::SB428,,841,343,6,1,0,0,0,316,34,0,0,0,0,0,0,350,28,48,42,114,55,46,4,6
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Chr. Basisschool Het Mozaiek,0518::SB429,,1058,432,22,0,0,0,0,412,41,0,0,1,0,0,0,453,47,44,58,114,70,64,23,12
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau De Oranjeschool,0518::SB430,,2797,823,13,10,0,1,0,758,89,0,0,0,1,0,0,847,116,66,72,139,141,121,51,117
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Verpleegcentrum Mechropa,0518::SB433,,2062,869,23,1,0,0,0,800,93,0,0,0,0,0,0,893,102,120,129,233,129,92,35,29
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Woonzorgcentrum Groot Hertoginneduin,0518::SB435,,1039,491,25,3,0,0,0,476,46,0,3,0,3,0,0,522,26,73,96,101,94,69,12,20
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Bowling Scheveningen,0518::SB436,,1966,687,13,8,0,0,0,641,67,0,0,0,0,0,0,708,70,67,64,253,88,85,45,15
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Arubahuis,0518::SB437,,210,168,5,0,0,0,0,160,13,0,0,0,0,0,0,173,10,20,20,64,26,20,5,3
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau YMCA Scheveningen,0518::SB440,,1788,630,17,1,0,0,0,584,64,0,0,0,0,0,0,648,73,54,57,147,110,96,48,45
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau De Nieuwe Haven,0518::SB441,,1152,356,4,3,0,0,0,339,24,0,0,0,0,0,0,363,60,38,49,40,49,45,35,40
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkcentrum 't Klokhuis,0518::SB501,,708,491,13,1,0,1,0,453,51,0,0,1,0,0,0,504,48,75,64,161,69,53,10,11
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkcentrum 't Klokhuis,0518::SB503,,1127,546,14,2,1,0,0,494,69,0,0,0,1,0,0,563,73,62,69,181,70,69,14,8
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Chr. Basisschool De Spiegel,0518::SB504,,1503,639,19,5,0,0,0,624,43,0,4,0,4,0,0,667,36,102,97,131,114,118,20,21
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Institute of Social Studies,0518::SB505,,1225,398,11,6,0,0,0,376,41,0,2,0,2,0,0,417,34,78,70,95,47,62,6,6
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Café De Vriendenkring,0518::SB506,,1325,476,16,2,0,0,0,453,41,0,0,0,0,0,0,494,18,102,81,113,82,64,9,7
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijk- en dienstencentrum De Heldenhoek,0518::SB507,,2347,1014,44,17,0,1,0,979,95,0,0,1,0,0,0,1074,50,189,183,144,159,214,49,26
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Woonzorgcentrum Op de Laan,0518::SB509,,4192,1107,51,3,0,0,0,1067,97,0,3,0,3,0,0,1164,69,192,193,217,179,187,44,26
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Da Costaschool,0518::SB510,,2959,984,37,4,0,0,0,910,115,0,0,0,0,0,0,1025,61,144,184,252,168,138,23,14
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Woonzorgcentrum Rivierenbuurt,0518::SB512,,3358,779,34,11,0,0,0,737,88,0,1,0,1,0,0,825,52,179,99,104,127,132,60,26
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Staatsloterij,0518::SB516,,858,292,10,1,0,0,1,269,33,0,0,0,0,0,0,303,27,26,44,97,54,32,8,4
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Stadhuis,0518::SB517,,837,679,43,15,0,0,2,700,38,0,3,0,3,0,0,740,54,151,98,115,105,108,30,18
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau OBS Zuidwalschool,0518::SB519,,1557,408,25,3,0,0,0,398,40,0,2,0,2,0,0,438,27,93,56,55,71,81,11,14
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Opvoedpoli,0518::SB521,,1699,516,35,4,0,2,1,507,49,0,0,0,2,0,0,557,30,91,82,82,80,124,17,10
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijk- en Dienstencentrum De Kronkel,0518::SB522,,1018,419,17,3,0,1,0,400,40,0,0,0,1,0,0,440,28,105,48,65,57,75,27,14
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau R.K. Basisschool St. Carolus,0518::SB523,,1636,437,19,5,0,0,0,411,50,0,0,0,0,0,0,461,31,93,48,63,69,98,26,9
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau PEP Den Haag,0518::SB524,,362,220,15,2,0,0,0,223,14,0,0,0,0,0,0,237,17,38,42,39,34,37,9,4
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau OBS De Voorsprong,0518::SB525,,2191,340,16,7,0,0,0,311,52,0,0,0,0,0,0,363,21,116,47,23,52,47,28,6
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Verpleeghuis De Schildershoek,0518::SB527,,2922,401,14,14,0,0,0,349,80,0,0,0,0,0,0,429,25,156,46,12,79,56,18,9
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Sporthal Oranjeplein,0518::SB528,,2897,548,28,8,0,0,0,492,92,0,0,0,0,0,0,584,31,183,80,42,87,76,29,20
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Chr. Koningin Beatrixschool,0518::SB531,,1097,185,14,3,0,0,0,160,42,0,0,0,0,0,0,202,10,88,17,6,35,15,3,11
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Nationaal Toneel oefenruimte,0518::SB532,,1766,713,27,2,0,1,1,658,84,0,0,0,1,0,0,743,61,88,94,231,102,103,21,13
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Shri Vishnu Basisschool,0518::SB533,,1683,193,5,1,0,0,0,155,44,0,0,0,0,0,0,199,11,102,14,17,15,16,7,11
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Buurtcentrum Octopus,0518::SB535,,2058,327,17,9,0,0,0,276,77,0,0,0,0,0,0,353,34,145,21,25,44,32,20,6
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Buurtcentrum De Burcht,0518::SB536,,1857,349,8,7,0,0,0,294,70,0,0,0,0,0,0,364,29,172,41,18,49,17,19,4
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau OBS De Springbok,0518::SB537,,3550,523,26,14,0,0,0,471,92,0,0,0,0,0,0,563,45,234,44,46,52,57,34,11
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Buurthuis Boerenplein,0518::SB539,,2403,361,6,3,0,3,0,290,83,0,0,0,3,0,0,373,28,164,27,20,33,60,21,8
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Sportcafé Transvaal,0518::SB541,,4921,364,19,7,0,0,0,326,66,0,2,0,2,0,0,392,37,134,41,41,46,34,24,7
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Buurt- en Kerkhuis De Paardenberg,0518::SB543,,2229,253,8,3,0,0,0,205,59,0,0,0,0,0,0,264,24,96,17,23,42,20,18,13
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Buurtcentrum Octopus,0518::SB546,,1492,339,17,2,0,1,2,281,76,0,0,0,1,0,0,359,41,133,27,26,51,27,31,3
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Chr. Koningin Beatrixschool,0518::SB548,,1633,238,11,2,0,0,0,190,61,0,0,0,0,0,0,251,18,124,19,14,32,13,16,2
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Het Schakelpunt,0518::SB550,,1927,880,38,14,0,0,0,862,70,0,0,0,0,0,0,932,102,108,124,212,109,151,48,26
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Stayokay,0518::SB551,,1486,176,8,1,0,0,0,174,11,0,0,0,0,0,0,185,9,38,28,21,37,27,7,9
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Johan de Witt Scholengroep,0518::SB554,,1140,260,12,10,0,0,1,234,47,0,0,0,0,0,0,282,22,93,23,22,42,36,15,7
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau D'ROEM,0518::SB555,,1683,472,11,6,0,0,0,435,54,0,0,0,0,0,0,489,31,90,85,52,85,108,13,8
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau MOC,0518::SB557,,2587,324,18,12,0,1,0,287,66,0,0,1,0,0,0,353,33,163,23,8,52,23,12,10
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Museum voor Communicatie,0518::SB558,,185,131,2,1,0,0,0,120,15,0,1,0,1,0,0,135,11,17,13,34,24,27,2,3
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Paard van Troje (7.30 tot 19.00uur),0518::SB559,,975,397,17,3,0,0,0,386,31,0,0,0,0,0,0,417,31,68,72,67,60,81,10,8
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Haagse Hogeschool,0518::SB601,,2210,677,29,9,0,0,0,662,53,0,0,0,0,0,0,715,44,151,101,90,135,108,22,26
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Stadsdeelkantoor Laak,0518::SB603,,2921,532,20,11,0,0,0,479,84,0,0,0,0,0,0,563,39,198,53,49,79,59,42,13
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Esloo College,0518::SB605,,1854,277,4,2,0,0,0,235,48,0,0,0,0,0,0,283,27,102,24,20,47,30,13,14
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Cooperatief Eigenwijzer,0518::SB606,,1515,204,3,6,0,0,0,178,35,0,0,0,0,0,0,213,28,64,25,13,27,28,16,3
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkcentrum De Veegpost,0518::SB608,,4379,520,14,4,0,2,0,499,41,0,0,0,2,0,0,540,43,92,59,49,113,99,43,22
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Chr. Basisschool De Horizon,0518::SB609,,5042,814,17,12,1,0,0,756,88,0,0,0,1,0,0,844,61,149,104,93,124,180,80,23
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Centrum De Wissel,0518::SB611,,2261,565,22,4,0,0,0,517,74,0,0,0,0,0,0,591,46,132,70,28,99,99,59,32
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau OBS De Spoorzoeker,0518::SB613,,1652,268,5,2,0,0,0,229,46,0,0,0,0,0,0,275,14,94,28,17,39,45,23,8
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Laaktheater,0518::SB615,,1395,228,3,5,0,0,0,204,32,0,0,0,0,0,0,236,16,66,34,11,38,30,23,10
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Participatiecentrum Cromvlietplein,0518::SB619,,1235,226,6,7,0,0,0,197,42,0,0,0,0,0,0,239,19,97,22,7,40,24,8,9
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau De Oase,0518::SB621,,1865,276,7,16,0,0,0,266,33,0,0,0,0,0,0,299,18,62,27,17,58,55,15,24
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Dr. J.A. Gerth van Wijkschool,0518::SB623,,3180,412,13,3,0,0,1,377,50,0,0,0,0,0,0,428,31,86,46,47,56,89,41,16
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Trefpunt Rotterdamsebaan,0518::SB624,,440,168,9,2,0,0,0,161,19,0,0,0,1,0,1,180,24,28,14,39,26,23,9,5
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Ouderensoos Staedion,0518::SB625,,1366,192,6,4,0,0,0,188,14,0,0,0,0,0,0,202,21,37,23,7,35,29,34,6
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Woonzorgcentr. Maison Gaspard de Coligny,0518::SB701,,1717,1022,22,10,0,0,0,949,106,0,1,0,1,0,0,1055,125,83,88,464,142,58,36,26
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Verpleeghuis Nebo,0518::SB703,,1613,838,21,3,0,0,1,757,105,0,1,0,1,0,0,863,110,69,73,353,110,92,18,13
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Chr. Basisschool Oranje Nassau,0518::SB704,,1009,706,27,4,0,0,0,666,71,0,0,0,0,0,0,737,101,83,81,292,81,42,10,16
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Wijkcentrum 't Benoordenhuis,0518::SB706,,1453,889,35,6,0,0,0,819,111,0,0,0,0,0,0,930,97,107,108,382,101,59,21,14
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Woonzorgcentrum Florence - Oostduin,0518::SB707,,1151,645,24,2,3,0,0,615,59,0,0,0,3,0,0,674,79,75,58,284,82,41,14,12
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Schoolvereniging Wolters,0518::SB708,,1420,957,25,10,0,0,0,867,132,0,7,0,7,0,0,999,112,81,99,427,128,73,11,26
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau CBS Van Hoogstratenschool,0518::SB709,,1473,604,30,2,0,0,0,573,63,0,0,0,0,0,0,636,55,70,100,165,98,83,18,15
Delfland,'s-Gravenhage,AB2015_Delfland,Algemeen bestuur van het hoogheemraadschap van Delfland 2015,,Delfland,2015-03-18,Stembureau Jumbo De Stede (08.00 tot 21.00 uur),0518::SB710,,1251,513,16,3,0,0,0,458,77,0,0,0,3,0,0,535,44,152,53,35,94,69,46,20
