contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Partij van de Arbeid (P.v.d.A.),VVD,Water Natuurlijk,CDA,SGP-ChristenUnie,DWLK & Schieland: Helder als water,Stichting Veilig Vitaal Waterbeheer,Algemene Waterschapspartij,50PLUS
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Sionstraat 42,0599::SB77,3061 ES,1312,363,13,6,0,1,0,351,30,0,0,1,0,0,0,381,97,78,48,48,13,19,11,23,26
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Oranjestraat 6 (links),0599::SB78,3043 TN,1046,308,6,14,0,0,0,301,27,0,0,0,0,0,0,328,46,32,61,51,25,9,8,22,54
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Hilleniussingel 23,0599::SB80,3054 EX,717,423,12,5,2,0,0,380,58,0,0,2,0,0,0,438,50,166,93,33,28,10,9,17,17
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Vredehofweg 13 (links),0599::SB81,3062 EK,1081,382,6,2,0,3,0,345,48,0,0,0,3,0,0,393,55,174,60,40,11,7,7,22,6
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Tinbergenlaan 50-52,0599::SB82,3045 BJ,1130,426,10,5,0,1,0,381,59,0,0,1,0,0,0,440,70,123,93,59,17,12,12,25,15
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Waterloostraat 164,0599::SB83,3062 TX,1800,641,16,2,0,1,0,588,72,0,0,0,1,0,0,660,108,252,115,55,11,13,18,41,28
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Oostzeedijk Beneden 5,0599::SB85,3062 VJ,1290,665,24,15,0,0,0,643,60,0,0,1,0,1,0,703,82,267,121,73,15,19,11,49,28
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Hendrick Staetsweg 15,0599::SB87,3067 VM,1155,558,17,6,0,0,0,537,44,0,0,0,0,0,0,581,94,91,69,89,66,20,23,34,72
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Rendierstraat 3,0599::SB88,3064 AX,1313,472,9,8,0,0,0,428,61,0,0,0,0,0,0,489,63,62,94,44,61,28,19,27,74
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Rozenlaan 20 (links),0599::SB89,3051 LS,1292,703,28,6,0,1,0,666,70,0,0,1,0,0,0,736,143,96,173,78,42,24,24,49,74
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Johan de Wittlaan 5-9 (links),0599::SB90,3051 HE,1318,533,21,1,0,0,0,493,63,0,0,0,1,0,0,556,113,132,130,44,15,22,17,28,32
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Schouwburgplein 25 (rechts),0599::SB92,3012 CL,1122,310,14,6,0,1,0,310,21,0,0,0,1,0,0,331,73,76,75,27,6,12,7,23,11
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Adenstraat 25,0599::SB94,3067 MN,1709,548,15,5,0,4,0,517,55,0,0,0,4,0,0,572,107,75,95,54,35,23,30,41,88
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Korne 180,0599::SB95,3068 GN,1286,385,15,9,0,0,0,363,46,0,0,0,0,0,0,409,100,53,66,28,15,18,12,26,67
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Prinses Margrietlaan 6,0599::SB98,3051 AT,1415,643,21,6,0,0,0,590,80,0,0,0,0,0,0,670,92,194,151,46,20,30,24,41,45
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Oude Raadhuislaan 86,0599::SB99,3054 NT,690,460,9,3,1,0,0,419,54,0,0,0,1,0,0,473,42,211,102,32,16,7,8,21,21
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Zernikeplaats 500,0599::SB100,3068 JB,1641,577,27,5,0,0,0,562,48,0,1,0,1,0,0,610,102,66,87,82,24,25,30,39,122
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Schiedamse Vest 188 (rechts),0599::SB101,3011 BH,1269,289,17,4,0,1,0,287,24,0,0,0,1,0,0,311,67,70,71,23,6,7,5,20,20
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Rijnwaterstraat 11 (rechts),0599::SB102,3063 HC,1944,599,32,9,0,0,0,590,50,0,0,0,0,0,0,640,148,82,117,65,33,25,16,41,72
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Grindweg 100,0599::SB103,3055 VD,1295,689,16,6,0,0,0,629,81,0,0,1,0,1,0,710,95,240,134,82,22,16,18,30,52
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Landstraat 9,0599::SB104,3056 LR,1178,454,7,1,0,0,0,417,47,0,2,0,2,0,0,464,63,105,90,52,19,33,18,32,42
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Zevenkampse Ring 301,0599::SB105,3068 HG,1723,449,8,6,0,0,0,424,39,0,0,0,0,0,0,463,80,51,94,39,31,28,14,28,84
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Fresiastraat 18,0599::SB107,3053 VH,1258,446,5,9,0,0,0,418,42,0,0,0,0,0,0,460,100,65,113,43,27,18,14,27,39
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Larikslaan 200 (midden),0599::SB108,3053 LG,1075,627,20,14,0,0,0,604,57,0,0,0,0,0,0,661,114,123,145,78,20,35,11,47,54
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Delftweg 46,0599::SB109,3043 CH,1304,325,10,3,0,0,0,291,47,0,0,0,0,0,0,338,60,67,70,37,17,11,8,20,35
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Kobehof 5,0599::SB110,3067 MC,1324,358,9,1,0,0,0,318,48,0,0,2,0,2,0,366,61,49,67,35,26,15,23,33,49
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Mendelssohnlaan 11,0599::SB111,3055 HH,760,594,9,9,0,0,0,532,81,0,1,0,1,0,0,613,61,233,127,66,10,22,16,33,26
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Goudkruid 107,0599::SB112,3068 SV,1055,489,16,10,0,2,0,471,46,0,0,0,2,0,0,517,79,87,88,68,42,22,22,35,46
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Burg. de Josselin de Jonglaan 27,0599::SB114,3042 NC,1049,331,9,1,0,0,0,297,44,0,0,0,0,0,0,341,69,42,67,32,10,13,7,26,65
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Nieuwe Ommoordseweg 89,0599::SB115,3068 BS,945,285,5,2,0,1,0,264,27,0,0,1,0,0,0,291,47,39,39,33,39,14,8,18,48
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Merkelbachstraat 2 (rechts),0599::SB116,3067 AL,1704,378,19,8,1,0,0,373,33,0,0,0,1,0,0,406,84,37,61,66,13,19,11,27,60
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Zuiderlaan 10,0599::SB117,3043 XM,876,196,2,2,0,0,4,171,25,0,0,0,0,0,0,200,23,26,31,15,6,13,9,17,56
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Kipstraat 37 (links),0599::SB118,3011 RS,1667,500,29,4,0,1,0,487,47,0,0,0,1,0,0,534,94,127,98,55,15,18,10,54,29
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Mombassaplaats 2,0599::SB119,3067 GZ,1169,293,10,4,0,0,0,289,18,0,0,0,0,0,0,307,66,24,53,23,23,18,13,18,55
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Eudokiaplein 35 (links),0599::SB120,3037 BT,690,403,19,7,0,2,0,381,50,0,0,0,2,0,0,431,118,50,108,28,18,22,13,18,28
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Clara Egginkstraat 4 (links),0599::SB121,3066 JG,1223,454,13,0,0,0,0,418,49,0,0,0,0,0,0,467,89,98,101,43,12,25,17,30,39
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Hoogstraat 110 (midden),0599::SB123,3011 PV,2132,846,42,13,5,0,0,830,76,0,0,0,5,0,0,906,155,262,168,62,34,27,18,74,46
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Lisplein 31,0599::SB124,3037 AS,1891,525,20,9,0,0,0,502,53,0,1,0,1,0,0,555,110,92,152,30,45,19,17,33,27
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Tidemanstraat 80 (links),0599::SB125,3022 SM,1895,346,23,6,2,0,0,320,57,0,0,0,2,0,0,377,119,33,82,22,19,20,8,20,23
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Varnasingel 600,0599::SB126,3067 EZ,1575,474,17,2,0,3,0,465,31,0,1,0,3,2,0,496,99,35,57,62,25,33,12,30,121
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Van der Sasstraat 61,0599::SB127,3042 NM,954,338,11,3,0,0,0,318,34,0,0,0,0,0,0,352,73,33,68,52,27,16,0,15,54
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Aar 193,0599::SB128,3068 HA,1516,373,2,5,0,2,0,356,26,0,0,0,2,0,0,382,91,40,71,32,15,13,16,24,71
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Barbarakruid 24,0599::SB129,3068 SB,1289,389,14,4,0,0,0,372,37,0,2,0,2,0,0,409,75,56,59,64,27,25,11,14,58
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Oostervantstraat 25 (links),0599::SB130,3021 PT,1881,517,36,16,0,1,0,514,56,0,0,0,1,0,0,570,154,59,163,27,20,18,9,41,26
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Burgemeester de Villeneuvesingel 1,0599::SB131,3055 AK,1072,652,14,5,0,0,1,576,94,0,0,0,0,0,0,671,56,274,144,69,8,24,18,44,15
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Robert van 't Hoffstraat 10 (links),0599::SB132,3059 PN,1621,901,19,9,0,0,0,769,158,0,0,2,0,2,0,927,105,342,115,103,62,27,24,53,70
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Meidoornsingel 181,0599::SB133,3053 BP,1282,651,2,8,0,19,38,642,0,0,0,0,19,0,0,680,124,81,150,107,45,23,25,33,63
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Kelloggplaats 664,0599::SB134,3068 XK,831,333,5,4,0,0,0,324,18,0,0,0,0,0,0,342,58,42,49,38,17,23,13,25,68
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Wilgenplaslaan 196 (rechts),0599::SB135,3052 SL,1098,334,7,3,0,0,0,308,36,0,0,0,0,0,0,344,64,49,68,40,19,18,23,18,35
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Rauwenhoffstraat 42,0599::SB136,3022 RP,1552,256,23,3,0,0,0,246,37,0,1,0,1,0,0,283,79,25,56,20,20,11,11,11,23
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Rammelandstraat 4,0599::SB137,3042 EZ,1539,396,9,6,0,1,0,360,52,0,0,0,1,0,0,412,114,38,64,37,24,27,16,21,55
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Tidemanstraat 59,0599::SB138,3022 SE,1739,509,28,7,0,1,0,477,69,0,1,0,2,0,0,546,155,53,123,54,24,20,13,33,34
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau De Jagerstraat 42,0599::SB139,3022 VR,1734,455,22,7,0,0,0,413,71,0,0,0,0,0,0,484,127,41,142,26,23,15,20,29,32
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Nozemanstraat 75,0599::SB140,3023 TM,1716,545,19,12,3,0,0,507,72,0,0,0,3,0,0,579,171,65,146,28,24,14,19,41,37
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Varenhof 1,0599::SB141,3069 KG,964,543,12,6,0,1,0,529,34,0,1,0,2,0,0,563,60,127,69,86,43,29,14,33,82
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Oudedijk 15,0599::SB142,3062 AB,1265,809,34,7,0,0,1,754,95,0,0,0,0,0,0,850,108,356,115,101,28,21,18,39,23
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Piccolo 50,0599::SB144,3068 HR,1439,418,9,5,0,0,0,387,45,0,0,0,0,0,0,432,68,53,69,59,36,24,15,28,66
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Crooswijksestraat 93,0599::SB145,3034 AE,1867,374,23,8,0,0,0,337,67,0,0,1,0,1,0,404,123,25,65,40,10,15,12,33,51
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Robert Kochplaats 348,0599::SB146,3068 JD,867,319,7,2,0,0,0,307,21,0,0,0,0,0,0,328,61,27,59,38,21,20,16,14,63
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Van Beethovenlaan 60,0599::SB147,3055 JD,1121,660,13,6,0,0,0,580,99,0,0,0,0,0,0,679,56,243,144,69,20,21,19,22,66
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Gerdesiaweg 494,0599::SB148,3031 BR,1224,333,13,5,0,0,0,322,29,0,0,0,0,0,0,351,87,55,60,25,30,16,12,16,32
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Provenierssingel 55,0599::SB149,3033 EH,1228,461,17,9,0,0,0,439,48,0,0,0,0,0,0,487,94,80,145,22,24,15,12,43,26
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Abtsweg 4,0599::SB150,3042 GD,1405,537,23,11,0,0,0,515,55,0,0,1,0,0,0,570,115,40,107,58,22,32,24,28,111
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Klein-Coolstraat 37,0599::SB151,3033 XR,1363,389,23,9,0,1,0,393,29,0,0,0,1,0,0,422,83,47,124,42,15,12,12,41,13
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Kastanjeplein 8,0599::SB152,3053 CD,1716,446,19,9,0,0,0,420,54,0,0,0,0,0,0,474,70,82,120,39,24,23,9,34,45
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Jaap Valkhoffplein 5,0599::SB153,3027 PV,1710,442,24,10,0,0,0,403,73,0,0,0,0,0,0,476,149,44,102,49,15,14,13,32,24
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Hammarskjöldplaats 103,0599::SB154,3069 RA,1051,396,16,6,0,0,0,397,21,0,0,0,0,0,0,418,45,62,60,54,34,24,14,38,65
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Bok de Korverweg 1,0599::SB155,3056 PD,1192,439,10,5,0,1,0,390,65,0,0,0,1,0,0,455,73,120,111,43,15,14,13,25,25
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Lieve Verschuierstraat 62,0599::SB156,3021 ZH,1553,383,30,7,0,0,0,375,45,0,0,0,0,0,0,420,106,40,105,26,20,15,8,28,35
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Nansenplaats 2 (links),0599::SB157,3069 CV,853,372,11,5,0,0,0,352,36,0,0,0,0,0,0,388,62,55,79,34,16,19,19,29,59
Schieland en de Krimpenerwaard,Rotterdam,AB2015_SchielandendeKrimpenerwaard,Algemeen bestuur van het hoogheemraadschap van Schieland en de Krimpenerwaard 2015,,Schieland en de Krimpenerwaard,2015-03-18,Stembureau Curieplaats 24,0599::SB158,3069 HA,1207,506,10,6,0,1,0,471,52,0,0,0,1,0,0,523,106,79,117,54,25,21,13,32,59
