contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Partij van de Arbeid (P.v.d.A.),ChristenUnie,Water Natuurlijk,Staatkundig Gereformeerde Partij (SGP),50PLUS,CDA,VVD,AWP Vallei en Veluwe,Lokaal Waterbeheer
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Brandweerkazerne Hoog Soeren,0200::SB84,,297,171,2,2,0,0,0,161,15,0,1,0,1,0,0,176,23,9,20,2,9,23,45,15,25
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Chr.Geref. Andreaskerk,0200::SB85,,1458,651,15,6,0,0,0,613,59,0,0,0,0,0,0,672,77,91,72,56,32,105,130,36,52
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Het Dorpshuus,0200::SB86,,1148,572,19,8,0,0,0,556,43,0,0,0,0,0,0,599,58,30,89,7,41,60,133,56,98
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Het Zonnehuis,0200::SB87,,1219,588,9,6,0,1,0,550,52,0,0,1,0,0,0,602,90,61,59,75,39,74,75,46,69
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Zorgcentrum De Vier Dorpen,0200::SB88,,1570,502,11,4,0,1,0,459,57,0,0,1,0,0,0,516,65,26,41,29,29,63,141,56,52
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Zaal achter Gereformeerde Kerk,0200::SB89,,1061,522,9,3,0,0,0,477,57,0,0,0,0,0,0,534,40,49,33,87,33,89,114,21,56
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Wijkcentrum De Hoge Weye,0200::SB90,,1008,573,6,2,0,0,0,546,35,0,0,0,0,0,0,581,55,35,56,76,33,69,113,70,66
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Verenigingsgebouw De Brink,0200::SB91,,1237,567,2,6,0,0,0,514,61,0,0,0,0,0,0,575,68,25,66,14,39,119,108,44,84
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School De Tweede Stee,0200::SB92,,1280,532,12,2,0,1,0,504,41,0,0,1,0,0,0,545,70,24,73,9,42,97,90,51,76
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Brandweerkazerne,0200::SB93,,1191,467,7,0,0,2,0,415,57,0,0,2,0,0,0,472,37,28,42,24,28,147,56,31,74
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Het Kristal,0200::SB94,,1305,700,10,20,0,1,0,651,78,0,0,1,0,0,0,729,117,80,72,29,44,92,143,75,48
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Goos woning- en bedrijfsmakelaars,0200::SB95,,1553,364,4,1,0,0,0,322,47,0,0,0,0,0,0,369,56,30,43,20,44,56,57,34,24
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Groot Schuylenburg (Brasserie De Zon),0200::SB96,,562,209,3,5,0,0,0,197,20,0,0,0,0,0,0,217,37,18,36,8,9,28,34,31,8
